HMS;Lat;Long;Pression;TempC;RLux;GLux;BLux;XMagneto;YMagneto;ZMagneto;TempCPU;Delta(s);TStamp;ExpTime;AnG;DiG;Lux;RedG;BlueG;Bright
18h31m04s;;;1191.9;10.9;;;;;;;77.10;40.9;2892165897000;41354;6.8;1.0;21.8;3.2;2.9;0.0
18h31m05s;;;1192.2;10.8;;;;;;;76.00;42.0;2893207534000;41354;9.1;1.0;20.9;3.2;2.9;0.0
18h31m06s;;;1191.9;10.8;;;;;;;78.20;43.0;2894249171000;41354;7.4;1.0;20.7;3.2;2.9;0.0
18h31m07s;;;1192.4;10.7;;;;;;;77.10;44.1;2895290808000;41354;9.1;1.0;19.0;3.2;2.9;0.0
18h31m08s;;;1192.5;10.7;;;;;;;76.55;45.1;2896332446000;41354;9.1;1.0;19.1;3.2;2.9;0.0
18h31m09s;;;1189.6;10.7;;;;;;;76.00;46.2;2897374083000;41354;7.9;1.0;26.2;3.2;2.9;0.0
18h31m10s;;;1176.2;10.6;;;;;;;76.55;47.2;2898415721000;41354;6.1;1.0;29.6;3.2;2.9;0.0
18h31m11s;;;1182.5;10.6;;;;;;;76.55;48.2;2899457357000;41354;7.0;1.0;23.9;3.2;2.9;0.0
18h31m12s;;;1184.2;10.6;;;;;;;78.20;49.3;2900499006000;41354;6.7;1.0;26.6;3.2;2.9;0.0
18h31m13s;;;1189.6;10.5;;;;;;;77.10;50.3;2901540634000;41354;6.4;1.0;24.0;3.2;2.9;0.0
18h31m13s;;;1191.8;10.6;;;;;;;77.10;50.5;2901707295000;41354;6.6;1.0;21.2;3.2;2.9;0.0
18h31m14s;;;1192.9;10.5;;;;;;;76.00;51.5;2902748931000;41354;9.4;1.0;18.2;3.2;2.9;0.0
18h31m15s;;;1192.7;10.5;;;;;;;76.00;52.6;2903790570000;41354;9.4;1.0;18.3;3.2;2.9;0.0
18h31m16s;;;1192.6;10.5;;;;;;;76.55;53.6;2904832205000;41354;9.4;1.0;18.3;3.2;2.9;0.0
18h31m17s;;;1192.5;10.5;;;;;;;76.55;54.7;2905873844000;41354;9.4;1.0;18.3;3.2;2.9;0.0
18h31m19s;;;1192.8;10.5;;;;;;;76.00;55.7;2906915479000;41354;9.4;1.0;18.3;3.2;2.9;0.0
18h31m20s;;;1192.0;10.5;;;;;;;75.45;56.7;2907957121000;41354;9.4;1.0;18.3;3.2;2.9;0.0
18h31m21s;;;1192.4;10.4;;;;;;;75.45;57.8;2908998756000;41354;9.4;1.0;18.3;3.2;2.9;0.0
18h31m22s;;;1192.1;10.4;;;;;;;76.00;58.8;2910040391000;41354;9.4;1.0;18.3;3.2;2.9;0.0
18h31m23s;;;1192.7;10.4;;;;;;;77.10;59.9;2911082028000;41354;9.4;1.0;18.3;3.2;2.9;0.0
18h31m23s;;;1193.2;10.5;;;;;;;76.55;60.0;2911207031000;41354;9.4;1.0;18.3;3.2;2.9;0.0
18h31m24s;;;1192.5;10.4;;;;;;;76.00;61.0;2912290329000;41354;9.4;1.0;18.6;3.2;2.9;0.0
18h31m25s;;;1193.2;10.4;;;;;;;76.00;62.1;2913331965000;41354;9.1;1.0;19.6;3.2;2.9;0.0
18h31m26s;;;1192.5;10.4;;;;;;;76.55;63.1;2914373601000;41354;8.5;1.0;21.2;3.2;2.9;0.0
18h31m27s;;;1192.7;10.4;;;;;;;78.20;64.2;2915415239000;41354;7.9;1.0;22.9;3.2;2.9;0.0
18h31m28s;;;1192.2;10.4;;;;;;;76.55;65.2;2916456876000;41354;7.4;1.0;24.4;3.2;2.9;0.0
18h31m29s;;;1192.0;10.4;;;;;;;77.10;66.3;2917498525000;41354;6.9;1.0;25.7;3.2;2.9;0.0
18h31m30s;;;1192.6;10.4;;;;;;;76.00;67.3;2918540152000;41354;6.4;1.0;27.5;3.2;2.9;0.0
18h31m31s;;;1192.7;10.4;;;;;;;77.10;68.4;2919581790000;41354;6.2;1.0;28.8;3.2;2.9;0.0
18h31m32s;;;1192.5;10.4;;;;;;;76.00;69.4;2920623427000;41354;6.2;1.0;29.6;3.2;2.9;0.0
18h31m32s;;;1192.2;10.5;;;;;;;76.55;69.5;2920748424000;41354;6.2;1.0;29.6;3.2;2.9;0.0
18h31m33s;;;1192.6;10.4;;;;;;;76.00;70.6;2921790060000;41354;6.2;1.0;30.2;3.2;2.9;0.0
18h31m34s;;;1192.4;10.4;;;;;;;77.10;71.6;2922873361000;41354;6.2;1.0;30.6;3.2;2.9;0.0
18h31m35s;;;1192.3;10.4;;;;;;;76.00;72.7;2923914998000;41354;6.2;1.0;30.9;3.2;2.9;0.0
18h31m37s;;;1192.6;10.4;;;;;;;76.00;73.7;2924956635000;41354;6.2;1.0;31.0;3.2;2.9;0.0
18h31m38s;;;1192.4;10.4;;;;;;;75.45;74.8;2925998274000;41354;6.2;1.0;31.1;3.2;2.9;0.0
18h31m39s;;;1192.9;10.4;;;;;;;76.55;75.8;2927039910000;41354;6.2;1.0;31.2;3.2;2.9;0.0
18h31m40s;;;1192.5;10.4;;;;;;;76.00;76.9;2928081548000;41354;6.2;1.0;31.2;3.2;2.9;0.0
18h31m41s;;;1192.5;10.4;;;;;;;77.10;77.9;2929123185000;41354;6.2;1.0;31.2;3.2;2.9;0.0
18h31m42s;;;1192.1;10.4;;;;;;;74.90;79.0;2930164822000;41354;6.2;1.0;31.1;3.2;2.9;0.0
18h31m42s;;;1192.4;10.5;;;;;;;74.90;79.1;2930289821000;41354;6.2;1.0;31.1;3.2;2.9;0.0
18h31m43s;;;1192.5;10.4;;;;;;;76.55;80.1;2931331456000;41354;6.2;1.0;31.1;3.2;2.9;0.0
18h31m44s;;;1192.5;10.4;;;;;;;76.55;81.2;2932414758000;41354;6.2;1.0;31.1;3.2;2.9;0.0
18h31m45s;;;1192.6;10.4;;;;;;;76.00;82.2;2933456396000;41354;6.2;1.0;31.1;3.2;2.9;0.0
18h31m46s;;;1192.6;10.4;;;;;;;75.45;83.3;2934498039000;41354;6.2;1.0;31.1;3.2;2.9;0.0
18h31m47s;;;1192.5;10.4;;;;;;;75.45;84.3;2935539672000;41354;6.2;1.0;31.1;3.2;2.9;0.0
18h31m48s;;;1192.7;10.4;;;;;;;77.10;85.4;2936581309000;41354;6.2;1.0;31.1;3.2;2.9;0.0
18h31m49s;;;1192.5;10.4;;;;;;;76.55;86.4;2937622946000;41354;6.2;1.0;31.0;3.2;2.9;0.0
18h31m50s;;;1192.4;10.4;;;;;;;76.55;87.5;2938664583000;41354;6.2;1.0;31.0;3.2;2.9;0.0
18h31m51s;;;1192.5;10.4;;;;;;;76.55;88.5;2939706220000;41354;6.2;1.0;30.9;3.2;2.9;0.0
18h31m51s;;;1192.7;10.5;;;;;;;77.10;88.6;2939831217000;41354;6.2;1.0;30.9;3.2;2.9;0.0
18h31m52s;;;1192.9;10.4;;;;;;;76.00;89.7;2940914518000;41354;6.3;1.0;30.9;3.2;2.9;0.0
18h31m54s;;;1193.1;10.4;;;;;;;75.45;90.7;2941956157000;41354;6.3;1.0;30.8;3.2;2.9;0.0
18h31m55s;;;1192.6;10.4;;;;;;;76.55;91.8;2942997793000;41354;6.3;1.0;30.7;3.2;2.9;0.0
18h31m56s;;;1192.4;10.4;;;;;;;76.00;92.8;2944039429000;41354;6.4;1.0;30.6;3.2;2.9;0.0
18h31m57s;;;1192.5;10.4;;;;;;;76.00;93.9;2945081067000;41354;6.4;1.0;30.5;3.2;2.9;0.0
18h31m58s;;;1192.5;10.4;;;;;;;76.55;94.9;2946122704000;41354;6.4;1.0;30.4;3.2;2.9;0.0
18h31m59s;;;1192.0;10.4;;;;;;;75.45;95.9;2947164341000;41354;6.4;1.0;30.3;3.2;2.9;0.0
18h32m00s;;;1192.1;10.4;;;;;;;76.00;97.0;2948205981000;41354;6.4;1.0;30.3;3.2;2.9;0.0
18h32m01s;;;1192.9;10.4;;;;;;;76.00;98.0;2949247616000;41354;6.5;1.0;30.2;3.2;2.9;0.0
18h32m01s;;;1192.8;10.5;;;;;;;76.55;98.2;2949372615000;41354;6.5;1.0;30.2;3.2;2.9;0.0
18h32m02s;;;1192.7;10.4;;;;;;;77.65;99.2;2950414252000;41354;6.6;1.0;30.2;3.2;2.9;0.0
18h32m03s;;;1192.3;10.4;;;;;;;77.10;100.3;2951497563000;41354;6.6;1.0;30.3;3.2;2.9;0.0
18h32m04s;;;1192.8;10.4;;;;;;;77.65;101.3;2952539192000;41354;6.6;1.0;30.3;3.2;2.9;0.0
18h32m05s;;;1192.4;10.5;;;;;;;75.45;102.4;2953580828000;41354;6.6;1.0;30.3;3.2;2.9;0.0
18h32m06s;;;1192.9;10.5;;;;;;;75.45;103.4;2954622466000;41354;6.6;1.0;30.3;3.2;2.9;0.0
18h32m07s;;;1192.5;10.5;;;;;;;77.10;104.5;2955664103000;41354;6.6;1.0;30.3;3.2;2.9;0.0
18h32m08s;;;1192.2;10.5;;;;;;;76.00;105.5;2956705740000;41354;6.6;1.0;30.4;3.2;2.9;0.0
18h32m09s;;;1192.9;10.5;;;;;;;77.65;106.5;2957747378000;41354;6.7;1.0;30.4;3.2;2.9;0.0
18h32m10s;;;1192.8;10.5;;;;;;;76.55;107.6;2958830679000;41354;6.7;1.0;30.5;3.2;2.9;0.0
18h32m11s;;;1192.1;10.5;;;;;;;76.00;107.8;2958955694000;41354;6.7;1.0;30.5;3.2;2.9;0.0
18h32m12s;;;1192.7;10.5;;;;;;;76.00;108.8;2960038978000;41354;6.8;1.0;30.6;3.2;2.9;0.0
18h32m13s;;;1192.3;10.5;;;;;;;76.55;109.9;2961080615000;41354;6.8;1.0;30.7;3.2;2.9;0.0
18h32m14s;;;1192.5;10.5;;;;;;;75.45;110.9;2962122252000;41354;6.8;1.0;30.8;3.2;2.9;0.0
18h32m15s;;;1192.7;10.5;;;;;;;76.55;111.9;2963163888000;41354;6.8;1.0;30.9;3.2;2.9;0.0
18h32m16s;;;1192.3;10.5;;;;;;;76.00;113.0;2964205528000;41354;6.8;1.0;31.0;3.2;2.9;0.0
18h32m17s;;;1192.9;10.5;;;;;;;76.55;114.0;2965247164000;41354;6.8;1.0;31.0;3.2;2.9;0.0
18h32m18s;;;1192.5;10.5;;;;;;;77.65;115.1;2966288802000;41354;6.8;1.0;31.0;3.2;2.9;0.0
18h32m19s;;;1192.4;10.5;;;;;;;76.00;116.1;2967330440000;41354;6.8;1.0;31.1;3.2;2.9;0.0
18h32m20s;;;1192.4;10.5;;;;;;;76.55;117.2;2968372075000;41354;6.8;1.0;31.2;3.2;2.9;0.0
18h32m20s;;;1192.1;10.5;;;;;;;77.10;117.3;2968538740000;41354;6.8;1.0;31.2;3.2;2.9;0.0
18h32m21s;;;1192.6;10.5;;;;;;;76.00;118.4;2969580376000;41354;6.8;1.0;31.3;3.2;2.9;0.0
18h32m22s;;;1192.1;10.5;;;;;;;76.00;119.4;2970622012000;41354;6.6;1.0;31.4;3.2;2.9;0.0
18h32m23s;;;1192.5;10.5;;;;;;;77.10;120.4;2971663649000;41354;6.6;1.0;31.4;3.2;2.9;0.0
18h32m24s;;;1192.5;10.5;;;;;;;76.00;121.5;2972705286000;41354;6.6;1.0;31.5;3.2;2.9;0.0
18h32m25s;;;1192.8;10.5;;;;;;;76.55;122.5;2973746925000;41354;6.5;1.0;31.5;3.2;2.9;0.0
18h32m26s;;;1192.5;10.5;;;;;;;76.55;123.6;2974788562000;41354;6.5;1.0;31.4;3.2;2.9;0.0
18h32m27s;;;1192.1;10.5;;;;;;;77.10;124.6;2975830221000;41354;6.5;1.0;31.4;3.2;2.9;0.0
18h32m28s;;;1192.7;10.5;;;;;;;77.65;125.7;2976871836000;41354;6.5;1.0;31.4;3.2;2.9;0.0
18h32m30s;;;1192.5;10.5;;;;;;;75.45;126.7;2977913474000;41354;6.5;1.0;31.5;3.2;2.9;0.0
18h32m30s;;;1192.3;10.6;;;;;;;76.55;126.8;2978038471000;41354;6.5;1.0;31.5;3.2;2.9;0.0
18h32m31s;;;1191.8;10.5;;;;;;;76.55;127.9;2979080107000;41354;6.4;1.0;31.5;3.2;2.9;0.0
18h32m32s;;;1192.4;10.5;;;;;;;76.55;128.9;2980163408000;41354;6.4;1.0;31.5;3.2;2.9;0.0
18h32m33s;;;1192.5;10.5;;;;;;;77.10;130.0;2981205047000;41354;6.4;1.0;31.5;3.2;2.9;0.0
18h32m35s;;;1192.6;10.5;;;;;;;74.90;131.0;2981621703000;41354;6.4;1.0;31.5;3.2;2.9;0.0
18h32m36s;;;1192.4;10.5;;;;;;;76.00;133.0;2984246626000;41354;6.4;1.0;31.6;3.2;2.9;0.0
18h32m37s;;;1192.2;10.5;;;;;;;76.55;134.1;2985288264000;41354;6.4;1.0;31.6;3.2;2.9;0.0
18h32m38s;;;1192.5;10.5;;;;;;;76.00;135.1;2986329902000;41354;6.4;1.0;31.6;3.2;2.9;0.0
18h32m39s;;;1192.5;10.5;;;;;;;74.90;136.1;2987371538000;41354;6.4;1.0;31.7;3.2;2.9;0.0
18h32m40s;;;1192.2;10.5;;;;;;;75.45;137.2;2988413175000;41354;6.4;1.0;31.7;3.2;2.9;0.0
18h32m40s;;;1192.9;10.6;;;;;;;76.55;137.3;2988538185000;41354;6.4;1.0;31.7;3.2;2.9;0.0
18h32m41s;;;1192.6;10.5;;;;;;;76.00;138.4;2989621475000;41354;6.4;1.0;31.7;3.2;2.9;0.0
18h32m42s;;;1192.2;10.5;;;;;;;76.00;139.4;2990663113000;41354;6.4;1.0;31.7;3.2;2.9;0.0
18h32m43s;;;1192.9;10.5;;;;;;;77.10;140.5;2991704751000;41354;6.4;1.0;31.8;3.2;2.9;0.0
18h32m44s;;;1192.5;10.5;;;;;;;76.00;141.5;2992746387000;41354;6.4;1.0;31.8;3.2;2.9;0.0
18h32m45s;;;1192.1;10.5;;;;;;;76.55;142.6;2993788024000;41354;6.4;1.0;31.9;3.2;2.9;0.0
18h32m46s;;;1192.4;10.5;;;;;;;77.10;143.6;2994829658000;41354;6.4;1.0;31.9;3.2;2.9;0.0
18h32m47s;;;1192.3;10.5;;;;;;;77.10;144.7;2995871299000;41354;6.4;1.0;32.0;3.2;2.9;0.0
18h32m48s;;;1192.8;10.5;;;;;;;74.35;145.7;2996912937000;41354;6.4;1.0;32.0;3.2;2.9;0.0
18h32m50s;;;1192.5;10.5;;;;;;;75.45;146.7;2997954578000;41354;6.4;1.0;32.0;3.2;2.9;0.0
18h32m50s;;;1192.2;10.6;;;;;;;76.55;146.9;2998079571000;41354;6.4;1.0;32.0;3.2;2.9;0.0
18h32m51s;;;1192.6;10.5;;;;;;;75.45;147.9;2999121206000;41354;6.3;1.0;32.1;3.2;2.9;0.0
18h32m52s;;;1192.7;10.5;;;;;;;76.55;149.0;3000204510000;41354;6.3;1.0;32.1;3.2;2.9;0.0
18h32m53s;;;1192.1;10.5;;;;;;;76.00;150.0;3001246146000;41354;6.3;1.0;32.1;3.2;2.9;0.0
18h32m54s;;;1192.3;10.5;;;;;;;77.10;151.1;3002287784000;41354;6.3;1.0;32.2;3.2;2.9;0.0
18h32m55s;;;1192.6;10.6;;;;;;;77.10;152.1;3003329421000;41354;6.2;1.0;32.2;3.2;2.9;0.0
18h32m56s;;;1192.6;10.5;;;;;;;76.00;153.1;3004371058000;41354;6.2;1.0;32.2;3.2;2.9;0.0
18h32m57s;;;1192.3;10.6;;;;;;;75.45;154.2;3005412695000;41354;6.2;1.0;32.2;3.2;2.9;0.0
18h32m58s;;;1192.3;10.5;;;;;;;76.55;155.2;3006454334000;41354;6.2;1.0;32.3;3.2;2.9;0.0
18h32m59s;;;1192.2;10.6;;;;;;;77.10;156.3;3007495982000;41354;6.2;1.0;32.3;3.2;2.9;0.0
18h32m59s;;;1192.4;10.6;;;;;;;75.45;156.4;3007620969000;41354;6.2;1.0;32.3;3.2;2.9;0.0
18h33m00s;;;1191.8;10.6;;;;;;;75.45;157.5;3008662606000;41354;6.2;1.0;32.4;3.2;2.9;0.0
18h33m01s;;;1193.1;10.6;;;;;;;76.55;158.5;3009745906000;41354;6.2;1.0;32.4;3.2;2.9;0.0
18h33m02s;;;1192.1;10.6;;;;;;;77.10;159.6;3010787545000;41354;6.2;1.0;32.4;3.2;2.9;0.0
18h33m03s;;;1192.6;10.6;;;;;;;76.55;160.6;3011829180000;41354;6.2;1.0;32.4;3.2;2.9;0.0
18h33m04s;;;1192.7;10.6;;;;;;;76.55;161.6;3012870818000;41354;6.2;1.0;32.4;3.2;2.9;0.0
18h33m05s;;;1192.5;10.6;;;;;;;77.10;162.7;3013912455000;41354;6.2;1.0;32.5;3.2;2.9;0.0
18h33m07s;;;1192.3;10.6;;;;;;;75.45;163.7;3014954096000;41354;6.2;1.0;32.5;3.2;2.9;0.0
18h33m08s;;;1192.2;10.6;;;;;;;75.45;164.8;3015995730000;41354;6.2;1.0;32.5;3.2;2.9;0.0
18h33m09s;;;1192.0;10.6;;;;;;;75.45;165.8;3017037368000;41354;6.2;1.0;32.5;3.2;2.9;0.0
18h33m09s;;;1192.2;10.6;;;;;;;76.00;166.0;3017162364000;41354;6.2;1.0;32.5;3.2;2.9;0.0
18h33m10s;;;1192.5;10.6;;;;;;;75.45;167.0;3018204001000;41354;6.2;1.0;32.5;3.2;2.9;0.0
18h33m11s;;;1192.2;10.6;;;;;;;75.45;168.1;3019287304000;41354;6.2;1.0;32.5;3.2;2.9;0.0
18h33m12s;;;1192.0;10.6;;;;;;;75.45;169.1;3020328940000;41354;6.2;1.0;32.5;3.2;2.9;0.0
18h33m13s;;;1192.2;10.6;;;;;;;76.00;170.1;3021370577000;41354;6.2;1.0;32.5;3.2;2.9;0.0
18h33m14s;;;1192.4;10.6;;;;;;;76.00;171.2;3022412214000;41354;6.2;1.0;32.5;3.2;2.9;0.0
18h33m15s;;;1192.4;10.6;;;;;;;76.00;172.2;3023453852000;41354;6.2;1.0;32.5;3.2;2.9;0.0
18h33m16s;;;1192.4;10.6;;;;;;;77.10;173.3;3024495492000;41354;6.2;1.0;32.4;3.2;2.9;0.0
18h33m17s;;;1192.6;10.6;;;;;;;77.10;174.3;3025537128000;41354;6.2;1.0;32.5;3.2;2.9;0.0
18h33m18s;;;1192.6;10.6;;;;;;;77.65;175.4;3026578766000;41354;6.2;1.0;32.4;3.2;2.9;0.0
18h33m18s;;;1191.8;10.6;;;;;;;76.00;175.5;3026703763000;41354;6.2;1.0;32.5;3.2;2.9;0.0
18h33m19s;;;1192.4;10.6;;;;;;;76.55;176.5;3027745399000;41354;6.2;1.0;32.4;3.2;2.9;0.0
18h33m20s;;;1192.5;10.6;;;;;;;76.55;177.6;3028828700000;41354;6.2;1.0;32.3;3.2;2.9;0.0
18h33m21s;;;1192.4;10.6;;;;;;;76.00;178.6;3029870338000;41354;6.2;1.0;32.3;3.2;2.9;0.0
18h33m22s;;;1192.2;10.6;;;;;;;77.65;179.7;3030911974000;41354;6.2;1.0;32.2;3.2;2.9;0.0
18h33m24s;;;1192.5;10.6;;;;;;;77.10;180.7;3031953613000;41354;6.2;1.0;32.1;3.2;2.9;0.0
18h33m25s;;;1192.5;10.6;;;;;;;76.00;181.8;3032995249000;41354;6.2;1.0;32.0;3.2;2.9;0.0
18h33m26s;;;1192.2;10.6;;;;;;;77.10;182.8;3034036886000;41354;6.2;1.0;31.9;3.2;2.9;0.0
18h33m27s;;;1192.7;10.6;;;;;;;77.10;183.9;3035078519000;41354;6.2;1.0;31.8;3.2;2.9;0.0
18h33m28s;;;1192.4;10.6;;;;;;;77.65;184.9;3036120161000;41354;6.2;1.0;31.6;3.2;2.9;0.0
18h33m28s;;;1192.5;10.6;;;;;;;77.10;185.0;3036245158000;41354;6.2;1.0;31.6;3.2;2.9;0.0
18h33m29s;;;1192.1;10.6;;;;;;;77.10;186.1;3037286795000;41354;6.2;1.0;31.5;3.2;2.9;0.0
18h33m30s;;;1192.4;10.6;;;;;;;77.10;187.1;3038370097000;41354;6.3;1.0;31.3;3.2;2.9;0.0
18h33m31s;;;1192.5;10.6;;;;;;;77.10;188.2;3039411734000;41354;6.4;1.0;31.3;3.2;2.9;0.0
18h33m32s;;;1192.3;10.6;;;;;;;77.10;189.2;3040453372000;41354;6.4;1.0;31.2;3.2;2.9;0.0
18h33m33s;;;1192.4;10.6;;;;;;;76.00;190.3;3041495018000;41354;6.5;1.0;31.1;3.2;2.9;0.0
18h33m34s;;;1192.4;10.6;;;;;;;76.55;191.3;3042536648000;41354;6.6;1.0;31.1;3.2;2.9;0.0
18h33m35s;;;1193.1;10.6;;;;;;;75.45;192.4;3043578285000;41354;6.8;1.0;30.9;3.2;2.9;0.0
18h33m36s;;;1192.6;10.6;;;;;;;76.00;193.4;3044619921000;41354;6.8;1.0;30.6;3.2;2.9;0.0
18h33m37s;;;1192.8;10.6;;;;;;;75.45;194.5;3045661557000;41354;6.8;1.0;30.3;3.2;2.9;0.0
18h33m37s;;;1192.4;10.7;;;;;;;77.10;194.6;3045786554000;41354;6.8;1.0;30.3;3.2;2.9;0.0
18h33m38s;;;1192.5;10.6;;;;;;;77.10;195.6;3046828191000;41354;6.8;1.0;30.1;3.2;2.9;0.0
18h33m39s;;;1192.6;10.6;;;;;;;74.90;196.7;3047911494000;41354;6.8;1.0;30.0;3.2;2.9;0.0
18h33m41s;;;1192.3;10.6;;;;;;;77.65;197.7;3048953136000;41354;6.8;1.0;30.0;3.2;2.9;0.0
18h33m42s;;;1192.2;10.6;;;;;;;76.55;198.8;3049994769000;41354;6.7;1.0;30.0;3.2;2.9;0.0
18h33m43s;;;1192.1;10.6;;;;;;;76.00;199.8;3051036406000;41354;6.6;1.0;30.1;3.2;2.9;0.0
18h33m44s;;;1192.5;10.6;;;;;;;76.55;200.9;3052078042000;41354;6.6;1.0;30.2;3.2;2.9;0.0
18h33m45s;;;1191.8;10.6;;;;;;;75.45;201.9;3053119680000;41354;6.6;1.0;30.5;3.2;2.9;0.0
