HMS;Lat;Long;Pression;TempC;RLux;GLux;BLux;XMagneto;YMagneto;ZMagneto;TempCPU;Delta(s);TStamp;ExpTime;AnG;DiG;Lux;RedG;BlueG;Bright
18h07m04s;;;1195.0;10.4;;;;;;;76.55;119.8;1452294578000;41354;6.4;1.0;33.0;2.9;2.7;0.0
18h07m05s;;;1195.2;10.4;;;;;;;76.55;120.9;1453336216000;41354;6.4;1.0;33.2;2.9;2.7;0.0
18h07m06s;;;1195.2;10.4;;;;;;;76.55;121.9;1454377852000;41354;6.4;1.0;33.3;2.9;2.7;0.0
18h07m07s;;;1195.0;10.4;;;;;;;75.45;123.0;1455419490000;41354;6.4;1.0;33.4;2.9;2.7;0.0
18h07m08s;;;1195.2;10.4;;;;;;;76.00;124.0;1456461125000;41354;6.3;1.0;33.6;2.9;2.7;0.0
18h07m09s;;;1195.2;10.4;;;;;;;74.90;125.1;1457502770000;41354;6.3;1.0;33.7;2.9;2.7;0.0
18h07m10s;;;1195.4;10.4;;;;;;;75.45;126.1;1458544400000;41354;6.3;1.0;33.8;2.9;2.7;0.0
18h07m11s;;;1195.4;10.4;;;;;;;78.20;127.1;1459586038000;41354;6.2;1.0;33.8;2.9;2.7;0.0
18h07m11s;;;1195.3;10.4;;;;;;;77.65;127.3;1459711035000;41354;6.2;1.0;33.9;2.9;2.7;0.0
18h07m12s;;;1195.5;10.4;;;;;;;76.00;128.3;1460752670000;41354;6.1;1.0;34.0;2.9;2.7;0.0
18h07m13s;;;1194.9;10.4;;;;;;;76.55;129.4;1461835973000;41354;6.1;1.0;34.1;2.9;2.7;0.0
18h07m14s;;;1195.0;10.4;;;;;;;76.55;130.4;1462877609000;41354;6.0;1.0;34.2;2.9;2.7;0.0
18h07m15s;;;1194.7;10.4;;;;;;;76.00;131.5;1463919245000;41354;6.0;1.0;34.3;2.9;2.7;0.0
18h07m17s;;;1194.8;10.4;;;;;;;76.00;132.5;1464960883000;41354;5.9;1.0;34.5;2.9;2.7;0.0
18h07m18s;;;1194.8;10.4;;;;;;;75.45;133.6;1466002519000;41354;5.9;1.0;34.6;2.9;2.7;0.0
18h07m19s;;;1195.2;10.4;;;;;;;76.55;134.6;1467044158000;41354;5.9;1.0;34.6;2.9;2.7;0.0
18h07m20s;;;1195.3;10.4;;;;;;;77.10;135.6;1468085794000;41354;5.8;1.0;34.7;2.9;2.7;0.0
18h07m21s;;;1195.3;10.4;;;;;;;76.55;136.7;1469127431000;41354;5.8;1.0;34.8;2.9;2.7;0.0
18h07m21s;;;1195.5;10.5;;;;;;;76.00;136.8;1469252430000;41354;5.8;1.0;34.8;2.9;2.7;0.0
18h07m22s;;;1195.0;10.4;;;;;;;76.55;137.9;1470294065000;41354;5.8;1.0;34.9;2.9;2.7;0.0
18h07m23s;;;1195.4;10.4;;;;;;;75.45;138.9;1471377366000;41354;5.8;1.0;35.0;2.9;2.7;0.0
18h07m24s;;;1195.6;10.4;;;;;;;76.00;140.0;1472419002000;41354;5.8;1.0;35.1;2.9;2.7;0.0
18h07m25s;;;1194.9;10.4;;;;;;;76.00;141.0;1473460640000;41354;5.8;1.0;35.2;2.9;2.7;0.0
18h07m26s;;;1195.0;10.4;;;;;;;76.55;142.1;1474502286000;41354;5.7;1.0;35.3;2.9;2.7;0.0
18h07m27s;;;1195.2;10.4;;;;;;;76.55;143.1;1475543917000;41354;5.7;1.0;35.3;2.9;2.7;0.0
18h07m28s;;;1194.9;10.4;;;;;;;77.10;144.1;1476585553000;41354;5.7;1.0;35.5;2.9;2.7;0.0
18h07m29s;;;1195.3;10.4;;;;;;;76.00;145.2;1477627189000;41354;5.7;1.0;35.6;2.9;2.7;0.0
18h07m30s;;;1195.1;10.4;;;;;;;77.10;146.2;1478668826000;41354;5.6;1.0;35.6;2.9;2.7;0.0
18h07m30s;;;1195.5;10.5;;;;;;;76.55;146.4;1478793822000;41354;5.6;1.0;35.7;2.9;2.7;0.0
18h07m31s;;;1195.5;10.4;;;;;;;77.10;147.4;1479877123000;41354;5.6;1.0;35.8;2.9;2.7;0.0
18h07m32s;;;1194.9;10.4;;;;;;;76.00;148.5;1480918760000;41354;5.6;1.0;35.7;2.9;2.7;0.0
18h07m34s;;;1195.3;10.4;;;;;;;75.45;149.5;1481960398000;41354;5.6;1.0;35.5;2.9;2.7;0.0
18h07m35s;;;1195.0;10.4;;;;;;;77.10;150.6;1483002034000;41354;5.6;1.0;35.4;2.9;2.7;0.0
18h07m36s;;;1195.1;10.4;;;;;;;75.45;151.6;1484043671000;41354;5.6;1.0;35.3;2.9;2.7;0.0
18h07m37s;;;1195.2;10.4;;;;;;;75.45;152.6;1485085308000;41354;5.6;1.0;35.3;2.9;2.7;0.0
18h07m38s;;;1195.0;10.4;;;;;;;76.00;153.7;1486126945000;41354;5.6;1.0;35.3;2.9;2.7;0.0
18h07m39s;;;1195.2;10.4;;;;;;;76.00;154.7;1487168581000;41354;5.6;1.0;35.3;2.9;2.7;0.0
18h07m40s;;;1195.3;10.4;;;;;;;75.45;155.8;1488210220000;41354;5.6;1.0;35.3;2.9;2.7;0.0
18h07m40s;;;1195.1;10.5;;;;;;;77.10;155.9;1488335216000;41354;5.6;1.0;35.3;2.9;2.7;0.0
18h07m41s;;;1195.1;10.4;;;;;;;76.55;156.9;1489418519000;41354;5.6;1.0;35.3;2.9;2.7;0.0
18h07m42s;;;1195.3;10.4;;;;;;;75.45;158.0;1490460155000;41354;5.6;1.0;35.3;2.9;2.7;0.0
18h07m43s;;;1195.3;10.4;;;;;;;75.45;159.1;1491501800000;41354;5.6;1.0;35.3;2.9;2.7;0.0
18h07m44s;;;1195.2;10.4;;;;;;;77.65;160.1;1492543430000;41354;5.6;1.0;35.3;2.9;2.7;0.0
18h07m45s;;;1195.3;10.4;;;;;;;76.00;161.1;1493585069000;41354;5.6;1.0;35.4;2.9;2.7;0.0
18h07m46s;;;1195.0;10.4;;;;;;;75.45;162.2;1494626704000;41354;5.6;1.0;35.4;2.9;2.7;0.0
18h07m47s;;;1195.1;10.4;;;;;;;75.45;163.2;1495668342000;41354;5.6;1.0;35.4;2.9;2.7;0.0
18h07m48s;;;1195.5;10.4;;;;;;;76.55;164.3;1496709978000;41354;5.6;1.0;35.4;2.9;2.7;0.0
18h07m49s;;;1195.4;10.4;;;;;;;77.10;165.3;1497751614000;41354;5.6;1.0;35.4;2.9;2.7;0.0
18h07m49s;;;1195.4;10.5;;;;;;;77.10;165.4;1497876611000;41354;5.6;1.0;35.4;2.9;2.7;0.0
18h07m51s;;;1195.2;10.4;;;;;;;75.45;166.5;1498918247000;41354;5.6;1.0;35.4;2.9;2.7;0.0
18h07m52s;;;1195.6;10.4;;;;;;;76.55;167.5;1500001549000;41354;5.6;1.0;35.4;2.9;2.7;0.0
18h07m53s;;;1195.1;10.4;;;;;;;75.45;168.6;1501043185000;41354;5.6;1.0;35.4;2.9;2.7;0.0
18h07m54s;;;1195.6;10.4;;;;;;;77.10;169.6;1502084823000;41354;5.6;1.0;35.3;2.9;2.7;0.0
18h07m55s;;;1195.5;10.4;;;;;;;76.55;170.7;1503126459000;41354;5.6;1.0;35.3;2.9;2.7;0.0
18h07m56s;;;1195.3;10.4;;;;;;;76.00;171.7;1504168095000;41354;5.6;1.0;35.2;2.9;2.7;0.0
18h07m57s;;;1195.3;10.4;;;;;;;75.45;172.8;1505209733000;41354;5.6;1.0;35.1;2.9;2.7;0.0
18h07m58s;;;1195.2;10.5;;;;;;;75.45;173.8;1506251370000;41354;5.6;1.0;35.1;2.9;2.7;0.0
18h07m59s;;;1195.0;10.5;;;;;;;76.55;174.9;1507293006000;41354;5.6;1.0;35.0;2.9;2.7;0.0
18h07m59s;;;1195.3;10.5;;;;;;;77.10;175.0;1507418005000;41354;5.6;1.0;35.0;2.9;2.7;0.0
18h08m00s;;;1195.1;10.5;;;;;;;75.45;176.0;1508501314000;41354;5.6;1.0;35.0;2.9;2.7;0.0
18h08m01s;;;1194.9;10.5;;;;;;;76.00;177.1;1509542944000;41354;5.6;1.0;35.0;2.9;2.7;0.0
18h08m02s;;;1195.1;10.5;;;;;;;76.00;178.1;1510584580000;41354;5.6;1.0;34.9;2.9;2.7;0.0
18h08m03s;;;1195.4;10.5;;;;;;;76.00;179.2;1511626216000;41354;5.6;1.0;34.9;2.9;2.7;0.0
18h08m04s;;;1195.2;10.5;;;;;;;76.55;180.2;1512667856000;41354;5.6;1.0;34.9;2.9;2.7;0.0
18h08m05s;;;1195.6;10.5;;;;;;;76.55;181.3;1513709492000;41354;5.6;1.0;34.9;2.9;2.7;0.0
18h08m06s;;;1195.4;10.5;;;;;;;76.55;182.3;1514751130000;41354;5.6;1.0;34.8;2.9;2.7;0.0
18h08m07s;;;1195.3;10.5;;;;;;;77.10;183.4;1515792765000;41354;5.6;1.0;34.8;2.9;2.7;0.0
18h08m08s;;;1195.1;10.5;;;;;;;77.10;184.4;1516834402000;41354;5.7;1.0;34.7;2.9;2.7;0.0
18h08m09s;;;1195.1;10.5;;;;;;;76.55;184.5;1517001064000;41354;5.7;1.0;34.7;2.9;2.7;0.0
18h08m10s;;;1195.2;10.5;;;;;;;76.00;185.6;1518042700000;41354;5.7;1.0;34.7;2.9;2.7;0.0
18h08m11s;;;1195.2;10.5;;;;;;;77.10;186.6;1519084337000;41354;5.7;1.0;34.6;2.9;2.7;0.0
18h08m12s;;;1195.4;10.5;;;;;;;75.45;187.7;1520125974000;41354;5.7;1.0;34.6;2.9;2.7;0.0
18h08m13s;;;1195.3;10.5;;;;;;;76.00;188.7;1521167610000;41354;5.7;1.0;34.5;2.9;2.7;0.0
18h08m14s;;;1195.3;10.5;;;;;;;75.45;189.8;1522209247000;41354;5.8;1.0;34.4;2.9;2.7;0.0
18h08m15s;;;1195.2;10.5;;;;;;;76.55;190.8;1523250884000;41354;5.8;1.0;34.4;2.9;2.7;0.0
18h08m16s;;;1195.2;10.5;;;;;;;74.90;191.9;1524292522000;41354;5.8;1.0;34.3;2.9;2.7;0.0
18h08m17s;;;1195.4;10.5;;;;;;;76.00;192.9;1525334161000;41354;5.8;1.0;34.3;2.9;2.7;0.0
18h08m18s;;;1194.7;10.5;;;;;;;76.00;193.9;1526375796000;41354;5.8;1.0;34.2;2.9;2.7;0.0
18h08m18s;;;1195.3;10.5;;;;;;;75.45;194.1;1526542460000;41354;5.8;1.0;34.2;2.9;2.7;0.0
18h08m19s;;;1194.9;10.5;;;;;;;77.10;195.1;1527584096000;41354;5.8;1.0;34.2;2.9;2.7;0.0
18h08m20s;;;1195.1;10.5;;;;;;;76.00;196.2;1528625731000;41354;5.8;1.0;34.0;2.9;2.7;0.0
18h08m21s;;;1194.8;10.5;;;;;;;75.45;197.2;1529667368000;41354;5.9;1.0;34.0;2.9;2.7;0.0
18h08m22s;;;1195.4;10.5;;;;;;;76.00;198.3;1530709005000;41354;6.0;1.0;33.9;2.9;2.7;0.0
18h08m23s;;;1195.1;10.5;;;;;;;76.00;199.3;1531750644000;41354;6.0;1.0;33.9;2.9;2.7;0.0
