HMS;Lat;Long;Pression;TempC;RLux;GLux;BLux;XMagneto;YMagneto;ZMagneto;TempCPU;Delta(s);TStamp;ExpTime;AnG;DiG;Lux;RedG;BlueG;Bright
17h20m56s;;;1030.0;13.2;;;;;;;76.00;20.6;3244504876000;23345;1.5;1.0;180.8;1.2;1.7;0.0
17h20m57s;;;1030.3;13.2;;;;;;;77.10;21.6;3245546510000;23345;1.5;1.0;180.5;1.2;1.7;0.0
17h20m58s;;;1030.3;13.2;;;;;;;75.45;22.7;3246588146000;24008;1.5;1.0;177.7;1.2;1.7;0.0
17h20m59s;;;1029.7;13.2;;;;;;;78.20;23.7;3247629782000;27071;1.5;1.0;163.3;1.2;1.7;0.0
17h21m01s;;;1030.1;13.2;;;;;;;77.10;24.8;3248671419000;27960;1.5;1.0;198.3;1.2;1.7;0.0
17h21m02s;;;1030.4;13.2;;;;;;;77.10;25.8;3249713058000;22709;1.5;1.0;202.7;1.2;1.7;0.0
17h21m03s;;;1030.3;13.2;;;;;;;76.00;26.9;3250754694000;19760;1.5;1.0;222.0;1.2;1.7;0.0
17h21m04s;;;1030.7;13.3;;;;;;;75.45;27.9;3251796329000;16358;1.5;1.0;261.9;1.2;1.7;0.0
17h21m05s;;;1030.3;13.3;;;;;;;75.45;28.9;3252837966000;15878;1.5;1.0;271.1;1.2;1.7;0.0
17h21m05s;;;1030.2;13.3;;;;;;;76.00;29.1;3253004628000;15666;1.5;1.0;272.3;1.2;1.7;0.0
17h21m06s;;;1030.3;13.3;;;;;;;77.10;30.1;3254046264000;16287;1.5;1.0;273.1;1.2;1.7;0.0
17h21m07s;;;1030.1;13.3;;;;;;;76.55;31.2;3255087900000;16287;1.5;1.0;256.9;1.2;1.7;0.0
17h21m08s;;;1033.2;13.3;;;;;;;76.00;32.2;3256129536000;15793;1.5;1.0;57.0;1.2;1.7;0.0
17h21m09s;;;1037.2;13.2;;;;;;;76.00;33.3;3257171175000;41354;7.3;1.0;28.4;1.2;1.7;0.0
17h21m10s;;;1043.4;13.1;;;;;;;76.55;34.3;3258212810000;41354;7.7;1.0;26.7;1.2;1.7;0.0
17h21m11s;;;1042.1;12.9;;;;;;;76.55;35.4;3259254447000;41354;8.8;1.0;22.4;1.2;1.7;0.0
17h21m12s;;;1058.4;12.8;;;;;;;77.10;36.4;3260296083000;41354;9.6;1.0;19.7;1.2;1.7;0.0
17h21m13s;;;1084.1;12.6;;;;;;;76.00;37.4;3261337722000;41354;10.9;1.0;17.6;1.2;1.7;0.0
17h21m14s;;;1112.3;12.4;;;;;;;76.55;38.5;3262379357000;41354;11.8;1.0;16.3;1.2;1.7;0.0
17h21m16s;;;1126.3;12.1;;;;;;;76.00;40.4;3264337634000;41354;9.4;1.0;21.2;3.1;2.9;0.0
17h21m17s;;;1141.5;12.0;;;;;;;76.00;41.5;3265379272000;41354;9.1;1.0;21.4;3.1;2.9;0.0
17h21m18s;;;1152.9;11.9;;;;;;;76.55;42.5;3266420909000;41354;9.1;1.0;21.8;3.1;2.9;0.0
17h21m19s;;;1153.3;11.7;;;;;;;76.00;43.6;3267462553000;41354;9.1;1.0;21.8;3.1;2.9;0.0
17h21m20s;;;1159.6;11.6;;;;;;;77.10;44.6;3268545846000;41354;9.1;1.0;21.6;3.1;2.9;0.0
17h21m21s;;;1173.2;11.6;;;;;;;76.00;45.7;3269587482000;41354;8.7;1.0;23.3;3.1;2.9;0.0
17h21m22s;;;1188.6;11.5;;;;;;;76.00;46.7;3270629120000;41354;10.1;1.0;13.8;3.1;2.9;0.0
17h21m24s;;;1188.4;11.4;;;;;;;76.55;47.8;3271670758000;41354;12.3;1.0;13.5;3.1;2.9;0.0
17h21m25s;;;1187.4;11.3;;;;;;;77.10;48.8;3272712394000;41354;9.6;1.0;16.4;3.1;2.9;0.0
17h21m26s;;;1189.2;11.3;;;;;;;76.00;49.9;3273754030000;41354;11.5;1.0;13.7;3.1;2.9;0.0
17h21m26s;;;1188.9;11.3;;;;;;;76.55;50.0;3273920691000;41354;12.2;1.0;13.5;3.1;2.9;0.0
17h21m27s;;;1188.8;11.2;;;;;;;77.10;51.1;3274962328000;41354;12.5;1.0;13.4;3.1;2.9;0.0
17h21m28s;;;1189.3;11.1;;;;;;;76.55;52.1;3276003964000;41354;12.5;1.0;13.4;3.1;2.9;0.0
17h21m29s;;;1189.3;11.1;;;;;;;76.00;53.1;3277045604000;41354;13.0;1.0;13.0;3.1;2.9;0.0
17h21m30s;;;1189.3;11.1;;;;;;;77.10;54.2;3278087240000;41354;13.5;1.0;12.6;3.1;2.9;0.0
17h21m31s;;;1189.6;11.0;;;;;;;76.00;55.2;3279128875000;41354;14.4;1.0;11.6;3.1;2.9;0.0
17h21m32s;;;1189.3;11.0;;;;;;;76.00;56.3;3280170512000;41354;15.8;1.0;10.6;3.1;2.9;0.0
17h21m33s;;;1189.4;11.0;;;;;;;76.00;57.3;3281212147000;41354;15.8;1.0;9.4;3.1;2.9;0.0
17h21m34s;;;1189.2;10.9;;;;;;;76.00;58.4;3282253785000;41354;15.8;1.0;8.8;3.1;2.9;0.0
17h21m35s;;;1189.5;10.9;;;;;;;77.65;59.4;3283295420000;41354;15.8;1.0;9.9;3.1;2.9;0.0
17h21m36s;;;1189.2;10.9;;;;;;;77.10;60.0;3283878739000;41354;15.8;1.0;10.4;2.9;2.9;0.0
17h21m37s;;;1189.2;10.9;;;;;;;77.10;61.0;3284920374000;41354;15.3;1.0;11.7;2.9;2.9;0.0
17h21m38s;;;1189.6;10.8;;;;;;;77.10;62.1;3285962013000;41354;13.0;1.0;13.3;2.9;2.9;0.0
17h21m39s;;;1189.2;10.8;;;;;;;76.00;63.1;3287003649000;41354;11.6;1.0;14.6;2.9;2.9;0.0
17h21m40s;;;1189.6;10.8;;;;;;;77.10;64.2;3288045286000;41354;11.0;1.0;15.6;2.9;2.9;0.0
17h21m41s;;;1189.3;10.8;;;;;;;75.45;65.2;3289086922000;41354;10.4;1.0;16.9;2.9;2.9;0.0
17h21m42s;;;1189.5;10.8;;;;;;;76.00;66.2;3290170225000;41354;9.7;1.0;17.9;2.9;2.9;0.0
17h21m43s;;;1189.0;10.7;;;;;;;75.45;67.3;3291211859000;41354;9.6;1.0;18.4;2.9;2.9;0.0
17h21m44s;;;1189.5;10.7;;;;;;;77.10;68.3;3292253496000;41354;9.6;1.0;19.2;2.9;2.9;0.0
17h21m45s;;;1189.5;10.7;;;;;;;75.45;69.4;3293295132000;41354;9.6;1.0;20.1;2.9;2.9;0.0
17h21m45s;;;1189.1;10.8;;;;;;;76.55;69.5;3293420130000;41354;9.6;1.0;20.2;2.9;2.9;0.0
17h21m46s;;;1189.1;10.7;;;;;;;75.45;70.6;3294461773000;41354;9.6;1.0;20.6;2.9;2.9;0.0
17h21m47s;;;1189.4;10.7;;;;;;;75.45;71.6;3295545070000;41354;9.6;1.0;20.8;2.9;2.9;0.0
17h21m48s;;;1189.2;10.7;;;;;;;76.55;72.7;3296586704000;41354;9.6;1.0;21.0;2.9;2.9;0.0
17h21m49s;;;1189.4;10.7;;;;;;;75.45;73.7;3297628341000;41354;9.6;1.0;21.2;2.9;2.9;0.0
17h21m51s;;;1188.9;10.7;;;;;;;75.45;74.8;3298669978000;41354;9.5;1.0;21.4;2.9;2.9;0.0
17h21m52s;;;1189.0;10.7;;;;;;;75.45;75.8;3299711615000;41354;9.5;1.0;21.5;2.9;2.9;0.0
17h21m53s;;;1189.4;10.7;;;;;;;76.00;76.9;3300753253000;41354;9.5;1.0;21.5;2.9;2.9;0.0
17h21m54s;;;1189.3;10.7;;;;;;;74.90;77.9;3301794889000;41354;9.5;1.0;21.6;2.9;2.9;0.0
17h21m55s;;;1189.4;10.7;;;;;;;75.45;78.9;3302836525000;41354;9.5;1.0;21.6;2.9;2.9;0.0
17h21m55s;;;1189.4;10.7;;;;;;;75.45;79.1;3302961524000;41354;9.5;1.0;21.6;2.9;2.9;0.0
17h21m56s;;;1189.3;10.7;;;;;;;75.45;80.1;3304044824000;41354;9.5;1.0;21.6;2.9;2.9;0.0
17h21m57s;;;1189.6;10.7;;;;;;;75.45;81.2;3305086460000;41354;9.5;1.0;21.4;2.9;2.9;0.0
17h21m58s;;;1189.7;10.7;;;;;;;74.90;82.2;3306128095000;41354;9.5;1.0;21.3;2.9;2.9;0.0
17h21m59s;;;1189.1;10.6;;;;;;;76.55;83.3;3307169732000;41354;9.5;1.0;21.4;2.9;2.9;0.0
17h22m00s;;;1189.2;10.7;;;;;;;74.90;84.3;3308211369000;41354;9.5;1.0;21.4;2.9;2.9;0.0
17h22m01s;;;1189.1;10.6;;;;;;;75.45;85.4;3309253005000;41354;9.5;1.0;21.3;2.9;2.9;0.0
17h22m02s;;;1189.5;10.7;;;;;;;74.35;86.4;3310294641000;41354;9.5;1.0;21.3;2.9;2.9;0.0
17h22m03s;;;1189.1;10.7;;;;;;;74.35;87.4;3311336280000;41354;9.5;1.0;21.3;2.9;2.9;0.0
17h22m04s;;;1189.1;10.7;;;;;;;76.00;88.5;3312377915000;41354;9.5;1.0;21.4;2.9;2.9;0.0
17h22m04s;;;1189.4;10.7;;;;;;;75.45;88.6;3312502925000;41354;9.5;1.0;21.4;2.9;2.9;0.0
17h22m05s;;;1189.3;10.7;;;;;;;76.00;89.7;3313586215000;41354;9.5;1.0;21.4;2.9;2.9;0.0
17h22m06s;;;1189.4;10.7;;;;;;;75.45;90.7;3314627851000;41354;9.6;1.0;21.3;2.9;2.9;0.0
17h22m08s;;;1189.5;10.7;;;;;;;74.35;91.8;3315669486000;41354;9.6;1.0;21.3;2.9;2.9;0.0
17h22m09s;;;1189.4;10.7;;;;;;;76.00;92.8;3316711123000;41354;9.7;1.0;21.2;2.9;2.9;0.0
17h22m10s;;;1189.7;10.7;;;;;;;74.90;93.8;3317752760000;41354;9.7;1.0;21.2;2.9;2.9;0.0
17h22m11s;;;1189.7;10.7;;;;;;;76.55;94.9;3318794398000;41354;9.7;1.0;21.2;2.9;2.9;0.0
17h22m12s;;;1189.4;10.7;;;;;;;76.00;95.9;3319836039000;41354;9.8;1.0;21.0;2.9;2.9;0.0
17h22m13s;;;1189.4;10.7;;;;;;;76.00;97.0;3320877672000;41354;9.8;1.0;20.9;2.9;2.9;0.0
17h22m14s;;;1189.4;10.7;;;;;;;75.45;98.0;3321919307000;41354;9.8;1.0;20.9;2.9;2.9;0.0
17h22m14s;;;1189.5;10.7;;;;;;;75.45;98.2;3322044305000;41354;9.8;1.0;20.9;2.9;2.9;0.0
17h22m15s;;;1189.2;10.7;;;;;;;74.90;99.2;3323085941000;41354;9.9;1.0;20.7;2.9;2.9;0.0
17h22m16s;;;1189.2;10.7;;;;;;;76.00;100.3;3324169241000;41354;10.0;1.0;20.6;2.9;2.9;0.0
17h22m17s;;;1189.3;10.7;;;;;;;75.45;101.3;3325210878000;41354;10.0;1.0;20.6;2.9;2.9;0.0
17h22m18s;;;1189.5;10.7;;;;;;;76.00;102.3;3326252514000;41354;10.0;1.0;20.6;2.9;2.9;0.0
17h22m19s;;;1189.3;10.7;;;;;;;74.90;103.4;3327294150000;41354;10.1;1.0;20.6;2.9;2.9;0.0
17h22m20s;;;1189.3;10.7;;;;;;;76.00;104.4;3328335790000;41354;10.1;1.0;20.6;2.9;2.9;0.0
17h22m21s;;;1189.4;10.7;;;;;;;74.35;105.5;3329377424000;41354;10.3;1.0;20.6;2.9;2.9;0.0
17h22m22s;;;1189.3;10.7;;;;;;;75.45;106.5;3330419062000;41354;10.3;1.0;20.6;2.9;2.9;0.0
17h22m23s;;;1189.5;10.7;;;;;;;76.00;107.6;3331460703000;41354;10.3;1.0;20.6;2.9;2.9;0.0
17h22m23s;;;1189.6;10.7;;;;;;;74.90;107.7;3331627360000;41354;10.3;1.0;20.6;2.9;2.9;0.0
17h22m25s;;;1189.1;10.7;;;;;;;74.90;108.8;3332668995000;41354;10.4;1.0;20.7;2.9;2.9;0.0
17h22m26s;;;1189.5;10.7;;;;;;;75.45;109.8;3333710631000;41354;10.4;1.0;20.8;2.9;2.9;0.0
17h22m27s;;;1189.5;10.7;;;;;;;74.90;110.8;3334752270000;41354;10.4;1.0;20.9;2.9;2.9;0.0
17h22m28s;;;1189.6;10.7;;;;;;;74.35;111.9;3335793905000;41354;10.4;1.0;21.0;2.9;2.9;0.0
17h22m29s;;;1189.4;10.7;;;;;;;75.45;112.9;3336835543000;41354;10.4;1.0;21.0;2.9;2.9;0.0
17h22m30s;;;1189.4;10.7;;;;;;;74.90;114.0;3337877179000;41354;10.4;1.0;21.1;2.9;2.9;0.0
17h22m31s;;;1189.1;10.7;;;;;;;74.35;115.0;3338918815000;41354;10.4;1.0;21.2;2.9;2.9;0.0
17h22m32s;;;1189.3;10.7;;;;;;;74.35;116.1;3339960452000;41354;10.4;1.0;21.2;2.9;2.9;0.0
17h22m33s;;;1189.7;10.7;;;;;;;77.10;117.1;3341002089000;41354;10.4;1.0;21.3;2.9;2.9;0.0
17h22m33s;;;1189.1;10.8;;;;;;;74.35;117.2;3341127084000;41354;10.4;1.0;21.3;2.9;2.9;0.0
17h22m34s;;;1189.4;10.7;;;;;;;75.45;118.3;3342168720000;41354;10.4;1.0;21.3;2.9;2.9;0.0
17h22m35s;;;1189.3;10.7;;;;;;;74.35;119.3;3343210357000;41354;10.4;1.0;21.3;2.9;2.9;0.0
17h22m36s;;;1189.6;10.7;;;;;;;74.90;120.4;3344293659000;41354;10.4;1.0;21.3;2.9;2.9;0.0
17h22m37s;;;1189.6;10.7;;;;;;;74.90;121.4;3345335295000;41354;10.4;1.0;21.3;2.9;2.9;0.0
17h22m38s;;;1189.2;10.7;;;;;;;76.00;122.5;3346376932000;41354;10.3;1.0;21.3;2.9;2.9;0.0
17h22m39s;;;1189.0;10.7;;;;;;;76.55;123.5;3347418568000;41354;10.3;1.0;21.4;2.9;2.9;0.0
17h22m40s;;;1189.2;10.7;;;;;;;77.10;124.6;3348460213000;41354;10.2;1.0;21.4;2.9;2.9;0.0
17h22m41s;;;1189.2;10.7;;;;;;;75.45;125.6;3349501843000;41354;10.2;1.0;21.3;2.9;2.9;0.0
17h22m42s;;;1189.3;10.7;;;;;;;74.35;126.7;3350543480000;41354;10.2;1.0;21.3;2.9;2.9;0.0
17h22m43s;;;1189.5;10.8;;;;;;;75.45;126.8;3350710140000;41354;10.2;1.0;21.3;2.9;2.9;0.0
17h22m44s;;;1189.5;10.7;;;;;;;75.45;127.8;3351751775000;41354;10.2;1.0;21.4;2.9;2.9;0.0
17h22m45s;;;1189.5;10.7;;;;;;;74.90;128.9;3352793412000;41354;10.2;1.0;21.4;2.9;2.9;0.0
17h22m46s;;;1189.4;10.7;;;;;;;73.80;129.9;3353835049000;41354;10.1;1.0;21.4;2.9;2.9;0.0
17h22m47s;;;1189.2;10.7;;;;;;;76.00;131.0;3354876687000;41354;10.0;1.0;21.4;2.9;2.9;0.0
17h22m48s;;;1189.5;10.7;;;;;;;76.00;132.0;3355918325000;41354;10.0;1.0;21.5;2.9;2.9;0.0
17h22m49s;;;1189.8;10.7;;;;;;;74.90;133.1;3356959960000;41354;10.0;1.0;21.5;2.9;2.9;0.0
17h22m50s;;;1188.7;10.7;;;;;;;76.00;134.1;3358001598000;41354;10.0;1.0;21.5;2.9;2.9;0.0
17h22m51s;;;1189.1;10.7;;;;;;;76.00;135.2;3359043233000;41354;10.0;1.0;21.5;2.9;2.9;0.0
17h22m52s;;;1189.7;10.7;;;;;;;75.45;136.2;3360084870000;41354;10.0;1.0;21.5;2.9;2.9;0.0
17h22m52s;;;1189.2;10.8;;;;;;;75.45;136.3;3360209866000;41354;10.0;1.0;21.5;2.9;2.9;0.0
17h22m53s;;;1189.3;10.7;;;;;;;73.80;137.4;3361251502000;41354;10.0;1.0;21.5;2.9;2.9;0.0
17h22m54s;;;1189.2;10.7;;;;;;;74.35;138.4;3362334804000;41354;10.0;1.0;21.6;2.9;2.9;0.0
17h22m55s;;;1189.6;10.7;;;;;;;74.90;139.5;3363376439000;41354;10.0;1.0;21.6;2.9;2.9;0.0
17h22m56s;;;1189.0;10.7;;;;;;;76.00;140.5;3364418075000;41354;10.0;1.0;21.6;2.9;2.9;0.0
17h22m57s;;;1189.0;10.7;;;;;;;74.35;141.6;3365459724000;41354;10.0;1.0;21.6;2.9;2.9;0.0
17h22m58s;;;1189.2;10.7;;;;;;;73.80;142.6;3366501351000;41354;10.0;1.0;21.6;2.9;2.9;0.0
17h22m59s;;;1189.0;10.7;;;;;;;75.45;143.6;3367542986000;41354;10.0;1.0;21.7;2.9;2.9;0.0
17h23m00s;;;1189.4;10.7;;;;;;;76.55;144.7;3368584625000;41354;10.0;1.0;21.8;2.9;2.9;0.0
17h23m01s;;;1189.2;10.7;;;;;;;76.00;145.7;3369626261000;41354;9.9;1.0;21.9;2.9;2.9;0.0
17h23m02s;;;1189.4;10.8;;;;;;;74.90;145.9;3369751257000;41354;9.9;1.0;21.9;2.9;2.9;0.0
17h23m03s;;;1189.5;10.7;;;;;;;73.80;146.9;3370792893000;41354;9.8;1.0;21.9;2.9;2.9;0.0
17h23m04s;;;1189.8;10.7;;;;;;;74.90;148.0;3371876194000;41354;9.8;1.0;21.9;2.9;2.9;0.0
17h23m05s;;;1189.4;10.7;;;;;;;74.35;149.0;3372917830000;41354;9.8;1.0;21.9;2.9;2.9;0.0
17h23m06s;;;1189.6;10.7;;;;;;;73.80;150.0;3373959467000;41354;9.8;1.0;21.9;2.9;2.9;0.0
17h23m07s;;;1189.1;10.7;;;;;;;74.35;151.1;3375001103000;41354;9.8;1.0;22.0;2.9;2.9;0.0
17h23m08s;;;1189.2;10.7;;;;;;;73.80;152.1;3376042739000;41354;9.8;1.0;22.0;2.9;2.9;0.0
17h23m09s;;;1189.2;10.7;;;;;;;76.00;153.2;3377084377000;41354;9.8;1.0;22.0;2.9;2.9;0.0
17h23m10s;;;1189.8;10.7;;;;;;;75.45;154.2;3378126018000;41354;9.8;1.0;22.0;2.9;2.9;0.0
17h23m11s;;;1189.5;10.7;;;;;;;74.90;155.3;3379167650000;41354;9.8;1.0;22.1;2.9;2.9;0.0
17h23m11s;;;1188.8;10.8;;;;;;;74.90;155.4;3379292646000;41354;9.8;1.0;22.1;2.9;2.9;0.0
17h23m12s;;;1189.3;10.7;;;;;;;76.00;156.4;3380334284000;41354;9.7;1.0;22.1;2.9;2.9;0.0
17h23m13s;;;1189.4;10.7;;;;;;;74.35;157.5;3381375919000;41354;9.7;1.0;22.1;2.9;2.9;0.0
17h23m14s;;;1189.7;10.7;;;;;;;74.90;158.6;3382500888000;41354;9.7;1.0;22.1;2.9;2.9;0.0
17h23m15s;;;1189.4;10.7;;;;;;;74.35;159.6;3383542524000;41354;9.7;1.0;22.2;2.9;2.9;0.0
17h23m16s;;;1189.4;10.7;;;;;;;73.80;160.7;3384584160000;41354;9.7;1.0;22.1;2.9;2.9;0.0
17h23m17s;;;1189.7;10.7;;;;;;;74.90;161.7;3385625797000;41354;9.7;1.0;22.1;2.9;2.9;0.0
17h23m19s;;;1188.9;10.7;;;;;;;75.45;162.8;3386667434000;41354;9.7;1.0;22.2;2.9;2.9;0.0
17h23m20s;;;1189.0;10.7;;;;;;;75.45;163.8;3387750735000;41354;9.7;1.0;22.2;2.9;2.9;0.0
17h23m21s;;;1189.0;10.8;;;;;;;73.80;164.9;3388792369000;41354;9.7;1.0;22.3;2.9;2.9;0.0
17h23m21s;;;1189.3;10.8;;;;;;;75.45;165.0;3388917367000;41354;9.7;1.0;22.3;2.9;2.9;0.0
17h23m22s;;;1189.6;10.8;;;;;;;74.35;166.1;3389959005000;41354;9.7;1.0;22.3;2.9;2.9;0.0
17h23m23s;;;1188.9;10.7;;;;;;;74.35;167.1;3391000641000;41354;9.7;1.0;22.3;2.9;2.9;0.0
17h23m24s;;;1189.4;10.7;;;;;;;75.45;168.2;3392083943000;41354;9.7;1.0;22.3;2.9;2.9;0.0
17h23m25s;;;1189.0;10.8;;;;;;;75.45;169.2;3393125577000;41354;9.7;1.0;22.3;2.9;2.9;0.0
17h23m26s;;;1189.3;10.7;;;;;;;74.35;170.3;3394167216000;41354;9.7;1.0;22.3;2.9;2.9;0.0
17h23m27s;;;1189.2;10.8;;;;;;;75.45;171.3;3395208851000;41354;9.6;1.0;22.4;2.9;2.9;0.0
17h23m28s;;;1188.9;10.7;;;;;;;75.45;172.4;3396250488000;41354;9.6;1.0;22.4;2.9;2.9;0.0
17h23m29s;;;1189.3;10.8;;;;;;;74.35;173.4;3397292123000;41354;9.6;1.0;22.4;2.9;2.9;0.0
17h23m30s;;;1189.5;10.7;;;;;;;73.80;174.4;3398333760000;41354;9.6;1.0;22.4;2.9;2.9;0.0
17h23m30s;;;1189.2;10.8;;;;;;;73.80;174.6;3398500441000;41354;9.6;1.0;22.4;2.9;2.9;0.0
17h23m31s;;;1189.8;10.7;;;;;;;74.35;175.6;3399542060000;41354;9.6;1.0;22.4;2.9;2.9;0.0
17h23m32s;;;1189.2;10.7;;;;;;;75.45;176.7;3400583694000;41354;9.6;1.0;22.5;2.9;2.9;0.0
17h23m33s;;;1189.3;10.8;;;;;;;74.35;177.7;3401625331000;41354;9.5;1.0;22.5;2.9;2.9;0.0
17h23m35s;;;1188.7;10.7;;;;;;;74.35;178.8;3402666969000;41354;9.5;1.0;22.4;2.9;2.9;0.0
17h23m36s;;;1189.2;10.7;;;;;;;74.90;179.8;3403708605000;41354;9.5;1.0;22.4;2.9;2.9;0.0
17h23m37s;;;1189.4;10.8;;;;;;;76.00;180.9;3404750242000;41354;9.5;1.0;22.4;2.9;2.9;0.0
17h23m38s;;;1189.5;10.7;;;;;;;75.45;181.9;3405791879000;41354;9.5;1.0;22.4;2.9;2.9;0.0
17h23m39s;;;1189.3;10.8;;;;;;;76.00;182.9;3406833514000;41354;9.5;1.0;22.4;2.9;2.9;0.0
17h23m40s;;;1189.2;10.8;;;;;;;71.60;184.0;3407875152000;41354;9.5;1.0;22.4;2.9;2.9;0.0
17h23m40s;;;1189.2;10.8;;;;;;;74.90;184.1;3408041814000;41354;9.5;1.0;22.4;2.9;2.9;0.0
17h23m41s;;;1189.0;10.8;;;;;;;74.35;185.2;3409083448000;41354;9.5;1.0;22.4;2.9;2.9;0.0
17h23m42s;;;1189.2;10.8;;;;;;;75.45;186.2;3410125084000;41354;9.5;1.0;22.4;2.9;2.9;0.0
17h23m43s;;;1189.3;10.7;;;;;;;74.35;187.3;3411166723000;41354;9.5;1.0;22.5;2.9;2.9;0.0
17h23m44s;;;1189.2;10.8;;;;;;;75.45;188.3;3412208358000;41354;9.5;1.0;22.5;2.9;2.9;0.0
17h23m45s;;;1189.3;10.8;;;;;;;73.80;189.3;3413249996000;41354;9.5;1.0;22.5;2.9;2.9;0.0
17h23m46s;;;1189.1;10.8;;;;;;;73.80;190.4;3414291630000;41354;9.5;1.0;22.5;2.9;2.9;0.0
17h23m47s;;;1189.2;10.8;;;;;;;75.45;191.4;3415333268000;41354;9.5;1.0;22.5;2.9;2.9;0.0
17h23m48s;;;1189.4;10.8;;;;;;;73.25;192.5;3416374904000;41354;9.5;1.0;22.5;2.9;2.9;0.0
17h23m49s;;;1189.2;10.8;;;;;;;73.80;193.5;3417416541000;41354;9.5;1.0;22.5;2.9;2.9;0.0
17h23m49s;;;1188.9;10.8;;;;;;;74.90;193.7;3417541538000;41354;9.5;1.0;22.5;2.9;2.9;0.0
17h23m50s;;;1189.4;10.8;;;;;;;74.35;194.7;3418583175000;41354;9.5;1.0;22.5;2.9;2.9;0.0
17h23m52s;;;1189.2;10.7;;;;;;;73.80;195.7;3419666476000;41354;9.5;1.0;22.5;2.9;2.9;0.0
17h23m53s;;;1189.5;10.8;;;;;;;73.80;196.8;3420708112000;41354;9.5;1.0;22.5;2.9;2.9;0.0
17h23m54s;;;1188.8;10.7;;;;;;;74.90;197.8;3421749749000;41354;9.5;1.0;22.5;2.9;2.9;0.0
17h23m55s;;;1189.4;10.8;;;;;;;75.45;198.9;3422791384000;41354;9.5;1.0;22.5;2.9;2.9;0.0
17h23m56s;;;1188.9;10.7;;;;;;;75.45;199.9;3423833020000;41354;9.5;1.0;22.4;2.9;2.9;0.0
17h23m57s;;;1189.5;10.8;;;;;;;73.80;201.0;3424874659000;41354;9.5;1.0;22.4;2.9;2.9;0.0
17h23m58s;;;1189.0;10.8;;;;;;;74.35;202.0;3425916294000;41354;9.5;1.0;22.4;2.9;2.9;0.0
17h23m59s;;;1188.7;10.7;;;;;;;74.35;203.1;3426957932000;41354;9.5;1.0;22.4;2.9;2.9;0.0
17h23m59s;;;1189.2;10.8;;;;;;;74.90;203.2;3427082928000;41354;9.5;1.0;22.4;2.9;2.9;0.0
17h24m00s;;;1189.4;10.8;;;;;;;75.45;204.2;3428124563000;41354;9.5;1.0;22.4;2.9;2.9;0.0
