HMS;Lat;Long;Pression;TempC;RLux;GLux;BLux;XMagneto;YMagneto;ZMagneto;TempCPU;Delta(s);TStamp;ExpTime;AnG;DiG;Lux;RedG;BlueG;Bright;TStamp2;ExpTime2;AnG2;DiG2;Lux2;RedG2;BlueG2;Bright2
11h19m16s;;;1546.1;18.1;145;601;489;;;;84.25;132.1;3643816937000;7762;1.0;1.0;663.7;7.9;1.4;0.0;3643813940000;7421;1.0;1.0;675.2;7.9;1.4;0.0
11h19m17s;;;1545.8;18.1;145;607;482;;;;84.25;133.2;3644858439000;7836;1.0;1.0;660.7;7.9;1.4;0.0;3644855434000;7495;1.0;1.0;672.2;7.9;1.4;0.0
11h19m18s;;;1545.9;18.0;144;608;481;;;;84.25;134.2;3645899934000;7836;1.0;1.0;657.9;7.9;1.4;0.0;3645896927000;7495;1.0;1.0;669.2;7.9;1.4;0.0
11h19m19s;;;1546.0;18.1;152;598;481;;;;83.15;135.3;3646941443000;7910;1.0;1.0;655.5;7.9;1.4;0.0;3646980077000;7555;1.0;1.0;666.7;7.9;1.4;0.0
11h19m20s;;;1545.9;18.1;146;590;481;;;;84.25;136.3;3648024594000;7910;1.0;1.0;652.6;7.9;1.4;0.0;3648021568000;7555;1.0;1.0;664.3;7.9;1.4;0.0
11h19m21s;;;1545.7;18.0;142;595;478;;;;83.70;137.4;3649066092000;7984;1.0;1.0;650.3;7.9;1.4;0.0;3649063064000;7629;1.0;1.0;661.9;7.9;1.4;0.0
11h19m22s;;;1545.8;18.1;147;587;474;;;;85.35;138.4;3650107591000;7984;1.0;1.0;647.9;7.9;1.4;0.0;3650104557000;7629;1.0;1.0;659.2;7.9;1.4;0.0
11h19m23s;;;1545.9;18.0;146;590;475;;;;83.70;139.5;3651149091000;7984;1.0;1.0;645.8;7.9;1.4;0.0;3651146049000;7629;1.0;1.0;656.8;7.9;1.4;0.0
11h19m23s;;;1545.8;18.1;146;584;475;;;;84.25;139.6;3651274078000;7984;1.0;1.0;645.4;7.9;1.4;0.0;3651312685000;7629;1.0;1.0;656.9;7.9;1.4;0.0
11h19m24s;;;1546.0;18.1;148;584;470;;;;84.25;140.7;3652357228000;8058;1.0;1.0;643.5;7.9;1.4;0.0;3652354178000;7703;1.0;1.0;654.5;7.9;1.4;0.0
11h19m25s;;;1545.5;18.1;140;587;469;;;;83.70;141.7;3653398728000;8058;1.0;1.0;642.4;7.9;1.4;0.0;3653395673000;7703;1.0;1.0;653.0;7.9;1.4;0.0
11h19m26s;;;1545.9;18.1;142;582;471;;;;83.70;142.8;3654440229000;8058;1.0;1.0;641.0;7.9;1.4;0.0;3654437169000;7703;1.0;1.0;652.1;7.9;1.4;0.0
11h19m27s;;;1545.8;18.1;145;598;470;;;;83.70;143.8;3655481727000;8058;1.0;1.0;640.2;7.9;1.4;0.0;3655478661000;7703;1.0;1.0;651.5;7.9;1.4;0.0
11h19m28s;;;1546.2;18.0;144;583;473;;;;83.70;144.9;3656523223000;8058;1.0;1.0;638.9;7.9;1.4;0.0;3656520150000;7777;1.0;1.0;650.4;7.9;1.4;0.0
11h19m29s;;;1546.1;18.1;142;581;470;;;;83.70;145.9;3657606385000;8132;1.0;1.0;638.1;7.9;1.4;0.0;3657603302000;7777;1.0;1.0;649.2;7.9;1.4;0.0
11h19m30s;;;1545.4;18.1;140;587;469;;;;83.70;147.0;3658647884000;8132;1.0;1.0;637.6;7.9;1.4;0.0;3658644796000;7777;1.0;1.0;648.4;7.9;1.4;0.0
11h19m31s;;;1546.2;18.1;142;582;467;;;;85.35;148.0;3659689383000;8132;1.0;1.0;637.3;7.9;1.4;0.0;3659686289000;7777;1.0;1.0;648.3;7.9;1.4;0.0
11h19m33s;;;1545.9;18.1;139;577;471;;;;85.35;149.1;3660730881000;8132;1.0;1.0;636.8;7.9;1.4;0.0;3660727780000;7777;1.0;1.0;648.0;7.9;1.4;0.0
11h19m33s;;;1545.7;18.1;139;584;471;;;;83.70;149.2;3660897524000;8132;1.0;1.0;637.2;7.9;1.4;0.0;3660894422000;7777;1.0;1.0;647.9;7.9;1.4;0.0
11h19m34s;;;1546.0;18.1;142;585;470;;;;84.25;150.3;3661939020000;8132;1.0;1.0;636.8;7.9;1.4;0.0;3661935912000;7777;1.0;1.0;647.7;7.9;1.4;0.0
11h19m35s;;;1546.0;18.1;141;581;468;;;;82.60;151.3;3662313958000;8132;1.0;1.0;636.9;7.9;1.4;0.0;3663019091000;7777;1.0;1.0;647.9;7.9;1.4;0.0
11h19m36s;;;1545.6;18.1;141;579;471;;;;83.70;152.4;3664105339000;8132;1.0;1.0;637.3;7.9;1.4;0.0;3664102223000;7777;1.0;1.0;648.3;7.9;1.4;0.0
11h19m37s;;;1545.4;18.1;139;584;470;;;;83.70;153.5;3665146841000;8132;1.0;1.0;637.5;7.9;1.4;0.0;3665143711000;7777;1.0;1.0;648.4;7.9;1.4;0.0
11h19m38s;;;1545.8;18.1;139;590;470;;;;84.80;154.5;3666188335000;8132;1.0;1.0;638.2;7.9;1.4;0.0;3666185203000;7777;1.0;1.0;649.4;7.9;1.4;0.0
11h19m39s;;;1545.6;18.1;140;587;472;;;;84.25;155.6;3667229834000;8132;1.0;1.0;638.8;7.9;1.4;0.0;3667268353000;7777;1.0;1.0;650.0;7.9;1.4;0.0
11h19m40s;;;1545.6;18.1;141;592;474;;;;86.45;156.6;3668312995000;8132;1.0;1.0;640.5;7.9;1.4;0.0;3668309846000;7777;1.0;1.0;651.3;7.9;1.4;0.0
11h19m41s;;;1545.8;18.1;143;593;473;;;;86.45;157.7;3669354492000;8132;1.0;1.0;642.1;7.9;1.4;0.0;3669351341000;7777;1.0;1.0;653.0;7.9;1.4;0.0
11h19m42s;;;1545.9;18.1;143;585;477;;;;84.80;158.7;3670395993000;8132;1.0;1.0;644.0;7.9;1.4;0.0;3670392833000;7777;1.0;1.0;654.9;7.9;1.4;0.0
11h19m42s;;;1545.8;18.1;141;588;477;;;;84.80;158.9;3670562633000;8132;1.0;1.0;643.9;7.9;1.4;0.0;3670559474000;7777;1.0;1.0;655.2;7.9;1.4;0.0
11h19m43s;;;1545.6;18.1;141;588;474;;;;84.80;159.9;3671604130000;8132;1.0;1.0;646.5;7.9;1.4;0.0;3671600963000;7777;1.0;1.0;657.5;7.9;1.4;0.0
11h19m44s;;;1545.9;18.1;143;592;479;;;;83.15;161.0;3672645631000;8132;1.0;1.0;648.4;7.9;1.4;0.0;3672642457000;7777;1.0;1.0;659.5;7.9;1.4;0.0
11h19m45s;;;1545.6;18.1;145;593;477;;;;84.80;162.0;3673687127000;8132;1.0;1.0;650.6;7.9;1.4;0.0;3673683949000;7777;1.0;1.0;662.0;7.9;1.4;0.0
11h19m47s;;;1546.0;18.1;144;598;482;;;;84.80;163.1;3674728629000;8132;1.0;1.0;653.1;7.9;1.4;0.0;3674725442000;7777;1.0;1.0;664.6;7.9;1.4;0.0
11h19m48s;;;1545.4;18.1;145;607;487;;;;85.35;164.1;3675811786000;8058;1.0;1.0;656.3;7.9;1.4;0.0;3675808593000;7703;1.0;1.0;667.4;7.9;1.4;0.0
11h19m49s;;;1545.5;18.1;146;604;486;;;;84.25;165.2;3676853285000;8058;1.0;1.0;659.7;7.9;1.4;0.0;3676850086000;7703;1.0;1.0;670.6;7.9;1.4;0.0
11h19m50s;;;1545.8;18.1;148;608;488;;;;85.35;166.2;3677894784000;7984;1.0;1.0;662.7;7.9;1.4;0.0;3677891581000;7629;1.0;1.0;674.0;7.9;1.4;0.0
11h19m51s;;;1545.8;18.1;147;607;489;;;;83.70;167.3;3678936284000;7984;1.0;1.0;666.1;7.9;1.4;0.0;3678933076000;7629;1.0;1.0;677.9;7.9;1.4;0.0
11h19m52s;;;1545.8;18.1;145;612;498;;;;84.25;168.3;3679977783000;7910;1.0;1.0;669.8;7.9;1.4;0.0;3679974568000;7555;1.0;1.0;681.5;7.9;1.4;0.0
11h19m52s;;;1545.8;18.1;145;624;498;;;;84.80;168.5;3680102765000;7910;1.0;1.0;670.5;7.9;1.4;0.0;3680141205000;7555;1.0;1.0;682.2;7.9;1.4;0.0
11h19m53s;;;1545.6;18.1;148;612;498;;;;84.80;169.5;3681185923000;7910;1.0;1.0;674.3;7.9;1.4;0.0;3681182697000;7555;1.0;1.0;686.1;7.9;1.4;0.0
11h19m54s;;;1546.0;18.1;149;618;505;;;;83.70;170.6;3682227422000;7836;1.0;1.0;678.7;7.9;1.4;0.0;3682224189000;7480;1.0;1.0;690.3;7.9;1.4;0.0
11h19m55s;;;1545.6;18.1;150;625;504;;;;83.70;171.6;3683268920000;7836;1.0;1.0;683.2;7.9;1.4;0.0;3683265683000;7480;1.0;1.0;694.7;7.9;1.4;0.0
11h19m56s;;;1545.9;18.1;149;632;509;;;;84.25;172.6;3684310418000;7762;1.0;1.0;687.7;7.9;1.4;0.0;3684307176000;7421;1.0;1.0;699.5;7.9;1.4;0.0
11h19m57s;;;1545.8;18.1;151;642;512;;;;84.80;173.7;3685351919000;7688;1.0;1.0;692.3;7.9;1.4;0.0;3685348668000;7347;1.0;1.0;704.0;7.9;1.4;0.0
11h19m58s;;;1545.7;18.1;152;631;520;;;;83.70;174.7;3686393416000;7629;1.0;1.0;696.8;7.9;1.4;0.0;3686431819000;7288;1.0;1.0;709.2;7.9;1.4;0.0
11h19m59s;;;1546.0;18.1;153;644;518;;;;83.70;175.8;3687476577000;7629;1.0;1.0;701.4;7.9;1.4;0.0;3687473314000;7288;1.0;1.0;713.5;7.9;1.4;0.0
11h20m00s;;;1545.3;18.1;156;640;520;;;;83.70;176.8;3688518075000;7555;1.0;1.0;706.3;7.9;1.4;0.0;3688514806000;7214;1.0;1.0;718.5;7.9;1.4;0.0
11h20m01s;;;1546.4;18.1;157;644;523;;;;84.25;177.9;3689559574000;7480;1.0;1.0;711.1;7.9;1.4;0.0;3689556299000;7140;1.0;1.0;723.2;7.9;1.4;0.0
11h20m01s;;;1545.8;18.1;157;658;523;;;;84.25;178.0;3689684554000;7480;1.0;1.0;711.5;7.9;1.4;0.0;3689722936000;7140;1.0;1.0;724.1;7.9;1.4;0.0
11h20m03s;;;1545.2;18.1;156;660;530;;;;83.15;179.1;3690767713000;7421;1.0;1.0;716.3;7.9;1.4;0.0;3690764430000;7080;1.0;1.0;729.0;7.9;1.4;0.0
11h20m04s;;;1545.9;18.1;159;654;531;;;;83.70;180.1;3691809213000;7421;1.0;1.0;721.4;7.9;1.4;0.0;3691805923000;7006;1.0;1.0;733.5;7.9;1.4;0.0
11h20m05s;;;1545.9;18.1;157;659;541;;;;84.80;181.2;3692850712000;7347;1.0;1.0;726.3;7.9;1.4;0.0;3692847417000;7006;1.0;1.0;738.3;7.9;1.4;0.0
11h20m06s;;;1545.6;18.1;158;670;540;;;;84.80;182.2;3693892209000;7273;1.0;1.0;731.4;7.9;1.4;0.0;3693888909000;6947;1.0;1.0;743.8;7.9;1.4;0.0
11h20m07s;;;1545.5;18.1;160;668;547;;;;83.70;183.3;3694933708000;7214;1.0;1.0;736.2;7.9;1.4;0.0;3694930402000;6888;1.0;1.0;749.0;7.9;1.4;0.0
11h20m08s;;;1545.4;18.1;161;673;550;;;;85.35;184.3;3696016868000;7214;1.0;1.0;741.4;7.9;1.4;0.0;3696013553000;6888;1.0;1.0;754.2;7.9;1.4;0.0
11h20m09s;;;1545.8;18.1;167;678;550;;;;84.80;185.4;3697058366000;7140;1.0;1.0;746.4;7.9;1.4;0.0;3697055046000;6814;1.0;1.0;759.2;7.9;1.4;0.0
11h20m10s;;;1545.6;18.1;164;683;554;;;;84.25;186.4;3698099867000;7080;1.0;1.0;751.5;7.9;1.4;0.0;3698096542000;6755;1.0;1.0;764.4;7.9;1.4;0.0
11h20m11s;;;1545.2;18.1;166;688;558;;;;83.70;187.5;3699141364000;7021;1.0;1.0;756.6;7.9;1.4;0.0;3699138032000;6755;1.0;1.0;769.3;7.9;1.4;0.0
11h20m11s;;;1545.6;18.1;166;692;558;;;;84.80;187.6;3699266345000;7021;1.0;1.0;756.8;7.9;1.4;0.0;3699304671000;6695;1.0;1.0;770.2;7.9;1.4;0.0
11h20m12s;;;1545.5;18.1;166;698;566;;;;84.25;188.7;3700349505000;7021;1.0;1.0;762.6;7.9;1.4;0.0;3700346174000;6695;1.0;1.0;775.6;7.9;1.4;0.0
11h20m13s;;;1546.0;18.1;169;700;568;;;;83.70;189.7;3701391004000;6962;1.0;1.0;767.8;7.9;1.4;0.0;3701387656000;6636;1.0;1.0;780.5;7.9;1.4;0.0
11h20m14s;;;1545.5;18.1;169;721;570;;;;84.80;190.8;3702432501000;6888;1.0;1.0;772.9;7.9;1.4;0.0;3702429147000;6577;1.0;1.0;785.7;7.9;1.4;0.0
11h20m15s;;;1545.7;18.1;169;708;576;;;;84.80;191.8;3703474002000;6829;1.0;1.0;777.2;7.9;1.4;0.0;3703470643000;6517;1.0;1.0;790.7;7.9;1.4;0.0
11h20m16s;;;1545.5;18.1;169;706;580;;;;83.15;192.9;3704515502000;6829;1.0;1.0;781.5;7.9;1.4;0.0;3704512135000;6517;1.0;1.0;795.4;7.9;1.4;0.0
11h20m17s;;;1545.9;18.1;174;715;579;;;;84.25;193.9;3705598660000;6769;1.0;1.0;785.3;7.9;1.4;0.0;3705595287000;6458;1.0;1.0;799.0;7.9;1.4;0.0
11h20m18s;;;1545.6;18.1;174;717;583;;;;82.60;195.0;3706640158000;6769;1.0;1.0;789.2;7.9;1.4;0.0;3706636779000;6458;1.0;1.0;802.7;7.9;1.4;0.0
11h20m19s;;;1546.0;18.1;173;728;583;;;;85.90;196.0;3707681657000;6710;1.0;1.0;792.9;7.9;1.4;0.0;3707678280000;6399;1.0;1.0;806.3;7.9;1.4;0.0
11h20m21s;;;1545.7;18.1;176;723;587;;;;83.70;197.1;3708723155000;6710;1.0;1.0;796.0;7.9;1.4;0.0;3708719765000;6399;1.0;1.0;809.5;7.9;1.4;0.0
11h20m21s;;;1545.6;18.1;176;723;588;;;;84.80;197.2;3708848137000;6710;1.0;1.0;795.9;7.9;1.4;0.0;3708886401000;6399;1.0;1.0;809.8;7.9;1.4;0.0
11h20m22s;;;1545.6;18.1;175;736;592;;;;84.25;198.3;3709931294000;6651;1.0;1.0;799.9;7.9;1.4;0.0;3709927897000;6340;1.0;1.0;813.1;7.9;1.4;0.0
11h20m23s;;;1545.5;18.1;175;729;593;;;;84.80;199.3;3710972793000;6651;1.0;1.0;802.4;7.9;1.4;0.0;3710969391000;6340;1.0;1.0;816.0;7.9;1.4;0.0
11h20m24s;;;1546.1;18.1;176;730;594;;;;84.25;200.3;3712014293000;6651;1.0;1.0;804.5;7.9;1.4;0.0;3712010883000;6340;1.0;1.0;818.4;7.9;1.4;0.0
11h20m25s;;;1545.8;18.1;174;739;595;;;;84.25;201.4;3713055792000;6592;1.0;1.0;805.8;7.9;1.4;0.0;3713052374000;6280;1.0;1.0;820.2;7.9;1.4;0.0
11h20m26s;;;1545.5;18.1;176;734;595;;;;84.80;202.4;3714097291000;6592;1.0;1.0;806.4;7.9;1.4;0.0;3714093868000;6280;1.0;1.0;820.5;7.9;1.4;0.0
11h20m27s;;;1545.8;18.1;177;736;594;;;;84.80;203.5;3715138789000;6592;1.0;1.0;807.9;7.9;1.4;0.0;3715177017000;6280;1.0;1.0;821.7;7.9;1.4;0.0
11h20m28s;;;1545.2;18.1;176;739;596;;;;84.80;204.5;3716221949000;6592;1.0;1.0;809.8;7.9;1.4;0.0;3716218513000;6280;1.0;1.0;823.4;7.9;1.4;0.0
11h20m29s;;;1546.3;18.1;178;746;599;;;;82.60;205.6;3717263448000;6592;1.0;1.0;810.5;7.9;1.4;0.0;3717260006000;6280;1.0;1.0;824.8;7.9;1.4;0.0
11h20m30s;;;1545.6;18.1;176;741;597;;;;84.80;206.6;3718304951000;6592;1.0;1.0;811.1;7.9;1.4;0.0;3718301501000;6280;1.0;1.0;825.6;7.9;1.4;0.0
11h20m30s;;;1545.8;18.1;176;741;596;;;;84.80;206.8;3718471591000;6592;1.0;1.0;811.5;7.9;1.4;0.0;3718468150000;6280;1.0;1.0;825.4;7.9;1.4;0.0
11h20m31s;;;1545.9;18.1;178;734;594;;;;84.80;207.8;3719513086000;6592;1.0;1.0;811.7;7.9;1.4;0.0;3719509628000;6280;1.0;1.0;826.2;7.9;1.4;0.0
11h20m32s;;;1545.6;18.1;176;736;598;;;;85.35;208.9;3720554585000;6592;1.0;1.0;811.9;7.9;1.4;0.0;3720551124000;6280;1.0;1.0;826.2;7.9;1.4;0.0
11h20m33s;;;1545.7;18.1;175;735;598;;;;85.35;209.9;3721596084000;6592;1.0;1.0;811.4;7.9;1.4;0.0;3721592617000;6280;1.0;1.0;825.4;7.9;1.4;0.0
11h20m34s;;;1545.7;18.1;179;741;595;;;;84.80;211.0;3722637583000;6592;1.0;1.0;810.9;7.9;1.4;0.0;3722634108000;6280;1.0;1.0;824.5;7.9;1.4;0.0
11h20m36s;;;1545.6;18.1;176;738;596;;;;84.80;212.0;3723720744000;6592;1.0;1.0;810.8;7.9;1.4;0.0;3723717260000;6280;1.0;1.0;824.4;7.9;1.4;0.0
11h20m37s;;;1545.7;18.1;178;739;595;;;;83.70;213.1;3724762240000;6592;1.0;1.0;809.5;7.9;1.4;0.0;3724758751000;6280;1.0;1.0;823.6;7.9;1.4;0.0
11h20m38s;;;1545.5;18.1;176;735;591;;;;86.45;214.1;3725803741000;6592;1.0;1.0;808.1;7.9;1.4;0.0;3725800246000;6280;1.0;1.0;822.5;7.9;1.4;0.0
11h20m39s;;;1546.1;18.1;176;737;593;;;;84.25;215.2;3726845242000;6592;1.0;1.0;806.7;7.9;1.4;0.0;3726841739000;6280;1.0;1.0;820.6;7.9;1.4;0.0
11h20m40s;;;1546.1;18.1;177;733;589;;;;83.70;216.2;3727886738000;6592;1.0;1.0;805.5;7.9;1.4;0.0;3727883232000;6280;1.0;1.0;819.1;7.9;1.4;0.0
11h20m40s;;;1545.9;18.1;177;733;590;;;;84.25;216.4;3728011720000;6592;1.0;1.0;805.4;7.9;1.4;0.0;3728008215000;6280;1.0;1.0;819.1;7.9;1.4;0.0
11h20m41s;;;1545.7;18.1;176;729;589;;;;84.80;217.4;3729094876000;6592;1.0;1.0;804.3;7.9;1.4;0.0;3729091362000;6280;1.0;1.0;818.3;7.9;1.4;0.0
11h20m42s;;;1545.7;18.1;175;728;592;;;;84.25;218.5;3730136376000;6592;1.0;1.0;803.4;7.9;1.4;0.0;3730132854000;6280;1.0;1.0;817.3;7.9;1.4;0.0
11h20m43s;;;1545.8;18.1;175;726;587;;;;84.80;219.5;3731177877000;6592;1.0;1.0;803.1;7.9;1.4;0.0;3731174349000;6280;1.0;1.0;816.6;7.9;1.4;0.0
11h20m44s;;;1545.6;18.1;173;729;585;;;;83.70;220.6;3732219374000;6592;1.0;1.0;801.9;7.9;1.4;0.0;3732215843000;6280;1.0;1.0;815.2;7.9;1.4;0.0
11h20m45s;;;1545.4;18.1;176;723;585;;;;84.25;221.6;3733260873000;6592;1.0;1.0;798.9;7.9;1.4;0.0;3733257336000;6280;1.0;1.0;812.4;7.9;1.4;0.0
11h20m46s;;;1546.2;18.1;173;721;584;;;;83.15;222.7;3734344034000;6592;1.0;1.0;795.4;7.9;1.4;0.0;3734340484000;6280;1.0;1.0;809.7;7.9;1.4;0.0
11h20m47s;;;1546.2;18.1;173;720;584;;;;84.25;223.7;3735385532000;6592;1.0;1.0;792.2;7.9;1.4;0.0;3735381979000;6280;1.0;1.0;806.5;7.9;1.4;0.0
11h20m48s;;;1545.2;18.1;172;718;580;;;;85.90;224.8;3736427030000;6592;1.0;1.0;790.0;7.9;1.4;0.0;3736423472000;6280;1.0;1.0;803.7;7.9;1.4;0.0
11h20m49s;;;1546.2;18.1;173;719;577;;;;84.80;225.8;3737468530000;6592;1.0;1.0;788.6;7.9;1.4;0.0;3737464964000;6280;1.0;1.0;802.2;7.9;1.4;0.0
11h20m49s;;;1545.4;18.1;173;719;577;;;;84.25;225.9;3737593513000;6592;1.0;1.0;788.4;7.9;1.4;0.0;3737589957000;6280;1.0;1.0;802.7;7.9;1.4;0.0
11h20m50s;;;1546.1;18.1;173;715;578;;;;84.80;227.0;3738635010000;6592;1.0;1.0;788.3;7.9;1.4;0.0;3738673094000;6280;1.0;1.0;802.5;7.9;1.4;0.0
11h20m52s;;;1545.6;18.1;173;721;575;;;;84.25;228.0;3739718168000;6592;1.0;1.0;789.4;7.9;1.4;0.0;3739714590000;6280;1.0;1.0;803.3;7.9;1.4;0.0
11h20m53s;;;1545.3;18.1;172;715;579;;;;83.70;229.1;3740759666000;6592;1.0;1.0;789.7;7.9;1.4;0.0;3740756082000;6280;1.0;1.0;803.4;7.9;1.4;0.0
11h20m54s;;;1545.8;18.1;171;720;576;;;;83.15;230.1;3741801167000;6592;1.0;1.0;788.2;7.9;1.4;0.0;3741797576000;6280;1.0;1.0;801.7;7.9;1.4;0.0
11h20m55s;;;1545.8;18.1;174;708;575;;;;84.80;231.2;3742842666000;6592;1.0;1.0;783.2;7.9;1.4;0.0;3742839068000;6340;1.0;1.0;797.1;7.9;1.4;0.0
11h20m56s;;;1545.2;18.1;169;707;571;;;;83.70;232.2;3743925823000;6651;1.0;1.0;777.1;7.9;1.4;0.0;3743922219000;6340;1.0;1.0;791.4;7.9;1.4;0.0
11h20m57s;;;1545.9;18.1;168;708;565;;;;84.25;233.3;3744967324000;6710;1.0;1.0;771.3;7.9;1.4;0.0;3744963713000;6399;1.0;1.0;785.3;7.9;1.4;0.0
11h20m58s;;;1545.6;18.1;169;697;560;;;;84.25;234.3;3746008822000;6769;1.0;1.0;765.8;7.9;1.4;0.0;3746005206000;6458;1.0;1.0;779.2;7.9;1.4;0.0
11h20m59s;;;1545.8;18.1;168;689;556;;;;84.80;235.4;3747050322000;6829;1.0;1.0;761.6;7.9;1.4;0.0;3747046698000;6517;1.0;1.0;774.5;7.9;1.4;0.0
11h20m59s;;;1545.9;18.1;166;689;556;;;;84.80;235.5;3747175303000;6829;1.0;1.0;760.7;7.9;1.4;0.0;3747213334000;6517;1.0;1.0;774.1;7.9;1.4;0.0
11h21m00s;;;1545.9;18.1;166;692;553;;;;82.60;236.6;3748258459000;6829;1.0;1.0;757.2;7.9;1.4;0.0;3748254830000;6517;1.0;1.0;770.8;7.9;1.4;0.0
11h21m01s;;;1545.4;18.1;164;684;549;;;;84.25;237.6;3749299959000;6888;1.0;1.0;754.1;7.9;1.4;0.0;3749296323000;6577;1.0;1.0;767.1;7.9;1.4;0.0
11h21m02s;;;1545.8;18.1;164;680;547;;;;84.80;238.7;3750341458000;6888;1.0;1.0;750.4;7.9;1.4;0.0;3750337815000;6577;1.0;1.0;763.2;7.9;1.4;0.0
11h21m03s;;;1545.6;18.1;165;682;545;;;;84.80;239.7;3751382957000;6947;1.0;1.0;747.2;7.9;1.4;0.0;3751379306000;6636;1.0;1.0;760.3;7.9;1.4;0.0
11h21m04s;;;1545.5;18.1;165;672;545;;;;84.25;240.8;3752424457000;6947;1.0;1.0;744.3;7.9;1.4;0.0;3752420801000;6636;1.0;1.0;758.2;7.9;1.4;0.0
11h21m05s;;;1545.7;18.1;163;676;541;;;;84.25;241.8;3753465956000;6947;1.0;1.0;742.5;7.9;1.4;0.0;3753462292000;6695;1.0;1.0;756.2;7.9;1.4;0.0
11h21m06s;;;1545.7;18.1;164;675;540;;;;84.25;242.9;3754549114000;7021;1.0;1.0;742.3;7.9;1.4;0.0;3754545443000;6695;1.0;1.0;755.7;7.9;1.4;0.0
11h21m07s;;;1545.7;18.1;165;671;544;;;;84.80;243.9;3755590613000;7021;1.0;1.0;742.4;7.9;1.4;0.0;3755586940000;6695;1.0;1.0;755.1;7.9;1.4;0.0
11h21m08s;;;1545.6;18.1;163;666;539;;;;83.70;245.0;3756632112000;7021;1.0;1.0;737.8;7.9;1.4;0.0;3756628432000;6695;1.0;1.0;750.8;7.9;1.4;0.0
11h21m09s;;;1545.7;18.1;160;666;539;;;;83.70;245.1;3756798752000;7021;1.0;1.0;736.6;7.9;1.4;0.0;3756795069000;6695;1.0;1.0;749.5;7.9;1.4;0.0
11h21m10s;;;1545.7;18.1;161;661;530;;;;84.25;246.2;3757840251000;7080;1.0;1.0;728.1;7.9;1.4;0.0;3757836560000;6755;1.0;1.0;740.7;7.9;1.4;0.0
11h21m11s;;;1545.8;18.1;159;652;525;;;;84.80;247.2;3758881749000;7214;1.0;1.0;719.1;7.9;1.4;0.0;3758878056000;6873;1.0;1.0;731.7;7.9;1.4;0.0
11h21m12s;;;1545.8;18.1;156;644;517;;;;84.25;248.3;3759923251000;7273;1.0;1.0;710.2;7.9;1.4;0.0;3759919549000;6932;1.0;1.0;723.0;7.9;1.4;0.0
11h21m13s;;;1545.9;18.1;154;639;512;;;;84.80;249.3;3760964749000;7347;1.0;1.0;702.4;7.9;1.4;0.0;3760961042000;7006;1.0;1.0;715.0;7.9;1.4;0.0
11h21m14s;;;1545.8;18.1;152;633;505;;;;83.70;250.4;3762006247000;7421;1.0;1.0;695.0;7.9;1.4;0.0;3762044194000;7125;1.0;1.0;707.3;7.9;1.4;0.0
11h21m15s;;;1545.7;18.1;150;628;502;;;;84.25;251.4;3763089407000;7480;1.0;1.0;689.1;7.9;1.4;0.0;3763085684000;7125;1.0;1.0;700.9;7.9;1.4;0.0
11h21m16s;;;1545.8;18.1;150;624;498;;;;83.70;252.5;3764130908000;7555;1.0;1.0;683.4;7.9;1.4;0.0;3764127182000;7199;1.0;1.0;695.6;7.9;1.4;0.0
11h21m17s;;;1545.7;18.1;149;622;494;;;;85.90;253.5;3765172405000;7614;1.0;1.0;678.3;7.9;1.4;0.0;3765168671000;7258;1.0;1.0;690.6;7.9;1.4;0.0
11h21m18s;;;1545.5;18.1;149;616;491;;;;85.35;254.6;3766213904000;7688;1.0;1.0;673.4;7.9;1.4;0.0;3766210165000;7332;1.0;1.0;685.6;7.9;1.4;0.0
11h21m18s;;;1545.5;18.1;148;613;491;;;;83.70;254.7;3766380545000;7688;1.0;1.0;672.7;7.9;1.4;0.0;3766376802000;7332;1.0;1.0;684.8;7.9;1.4;0.0
11h21m19s;;;1545.6;18.1;147;610;486;;;;84.25;255.7;3767422044000;7762;1.0;1.0;668.0;7.9;1.4;0.0;3767418295000;7392;1.0;1.0;680.2;7.9;1.4;0.0
11h21m20s;;;1545.7;18.1;146;608;483;;;;83.15;256.8;3768463543000;7836;1.0;1.0;663.6;7.9;1.4;0.0;3768459789000;7466;1.0;1.0;675.5;7.9;1.4;0.0
11h21m21s;;;1545.9;18.1;145;598;480;;;;84.80;257.8;3769505041000;7836;1.0;1.0;659.9;7.9;1.4;0.0;3769501281000;7466;1.0;1.0;671.4;7.9;1.4;0.0
11h21m22s;;;1545.3;18.1;144;598;481;;;;85.35;258.9;3770546540000;7895;1.0;1.0;656.0;7.9;1.4;0.0;3770542774000;7540;1.0;1.0;667.1;7.9;1.4;0.0
11h21m23s;;;1546.2;18.1;145;592;477;;;;84.25;259.9;3771588038000;7984;1.0;1.0;652.3;7.9;1.4;0.0;3771625925000;7614;1.0;1.0;663.7;7.9;1.4;0.0
11h21m24s;;;1546.1;18.1;144;589;473;;;;84.80;261.0;3772671196000;7984;1.0;1.0;648.7;7.9;1.4;0.0;3772667419000;7614;1.0;1.0;660.1;7.9;1.4;0.0
11h21m25s;;;1545.7;18.1;142;588;470;;;;84.25;262.0;3773712697000;8058;1.0;1.0;645.5;7.9;1.4;0.0;3773708910000;7673;1.0;1.0;656.7;7.9;1.4;0.0
11h21m27s;;;1545.7;18.1;141;585;469;;;;84.25;263.1;3774754198000;8058;1.0;1.0;642.5;7.9;1.4;0.0;3774750407000;7673;1.0;1.0;653.3;7.9;1.4;0.0
