HMS;Lat;Long;Pression;TempC;RLux;GLux;BLux;XMagneto;YMagneto;ZMagneto;TempCPU;Delta(s);TStamp;ExpTime;AnG;DiG;Lux;RedG;BlueG;Bright
18h13m46s;;;1194.7;10.8;;;;;;;74.35;30.8;1854566527000;41354;11.3;1.0;15.5;3.1;2.7;0.0
18h13m47s;;;1194.2;10.8;;;;;;;76.55;31.3;1855149844000;41354;11.4;1.0;15.2;2.9;2.7;0.0
18h13m48s;;;1193.8;10.7;;;;;;;76.55;32.4;1856191478000;41354;11.5;1.0;15.3;2.9;2.7;0.0
18h13m49s;;;1193.8;10.7;;;;;;;73.80;33.4;1857233115000;41354;11.5;1.0;15.4;2.9;2.7;0.0
18h13m50s;;;1194.2;10.7;;;;;;;76.55;34.5;1858274752000;41354;11.5;1.0;15.5;2.9;2.7;0.0
18h13m51s;;;1194.2;10.7;;;;;;;75.45;35.5;1859316388000;41354;11.5;1.0;15.7;2.9;2.7;0.0
18h13m52s;;;1194.8;10.6;;;;;;;74.90;36.5;1860358026000;41354;11.3;1.0;16.1;2.9;2.7;0.0
18h13m53s;;;1194.2;10.6;;;;;;;74.90;37.6;1861441327000;41354;10.8;1.0;16.9;2.9;2.7;0.0
18h13m54s;;;1194.2;10.6;;;;;;;75.45;38.7;1862482965000;41354;9.7;1.0;18.8;2.9;2.7;0.0
18h13m55s;;;1194.2;10.6;;;;;;;74.90;39.7;1863524606000;41354;8.6;1.0;21.1;2.9;2.7;0.0
18h13m56s;;;1194.3;10.6;;;;;;;76.00;40.7;1864566240000;41354;7.9;1.0;23.0;2.9;2.7;0.0
18h13m56s;;;1194.2;10.6;;;;;;;75.45;40.9;1864691238000;41354;7.8;1.0;23.1;2.9;2.7;0.0
18h13m57s;;;1194.0;10.6;;;;;;;76.55;41.9;1865774536000;41354;7.2;1.0;24.8;2.9;2.7;0.0
18h13m58s;;;1194.4;10.5;;;;;;;75.45;43.0;1866816172000;41354;6.6;1.0;26.4;2.9;2.7;0.0
18h13m59s;;;1194.4;10.5;;;;;;;75.45;44.0;1867857810000;41354;6.4;1.0;27.8;2.9;2.7;0.0
18h14m00s;;;1194.1;10.5;;;;;;;74.35;45.1;1868899446000;41354;6.4;1.0;28.8;2.9;2.7;0.0
18h14m02s;;;1194.2;10.5;;;;;;;74.90;46.1;1869941084000;41354;6.4;1.0;29.5;2.9;2.7;0.0
18h14m03s;;;1194.6;10.5;;;;;;;76.00;47.2;1870982719000;41354;6.4;1.0;30.1;2.9;2.7;0.0
18h14m04s;;;1194.0;10.5;;;;;;;76.00;48.2;1872024356000;41354;6.4;1.0;30.5;2.9;2.7;0.0
18h14m05s;;;1194.4;10.5;;;;;;;73.80;49.2;1873065993000;41354;6.4;1.0;30.7;2.9;2.7;0.0
18h14m06s;;;1194.5;10.5;;;;;;;74.90;50.3;1874107632000;41354;6.4;1.0;30.9;2.9;2.7;0.0
18h14m06s;;;1194.1;10.5;;;;;;;76.00;50.4;1874232628000;41354;6.4;1.0;30.9;2.9;2.7;0.0
18h14m07s;;;1194.7;10.5;;;;;;;74.35;51.5;1875315931000;41354;6.4;1.0;31.0;2.9;2.7;0.0
18h14m08s;;;1194.7;10.5;;;;;;;75.45;52.5;1876357565000;41354;6.4;1.0;31.1;2.9;2.7;0.0
18h14m09s;;;1194.5;10.5;;;;;;;73.80;53.6;1877399202000;41354;6.4;1.0;31.1;2.9;2.7;0.0
18h14m10s;;;1194.4;10.5;;;;;;;74.90;54.6;1878440838000;41354;6.4;1.0;31.1;2.9;2.7;0.0
18h14m11s;;;1194.4;10.5;;;;;;;73.80;55.7;1879482478000;41354;6.4;1.0;31.1;2.9;2.7;0.0
18h14m12s;;;1194.1;10.5;;;;;;;74.90;56.7;1880524118000;41354;6.4;1.0;31.1;2.9;2.7;0.0
18h14m13s;;;1194.2;10.5;;;;;;;74.35;57.7;1881565750000;41354;6.4;1.0;31.0;2.9;2.7;0.0
18h14m14s;;;1193.9;10.5;;;;;;;75.45;58.8;1882607388000;41354;6.4;1.0;30.9;2.9;2.7;0.0
18h14m15s;;;1194.0;10.5;;;;;;;76.00;59.8;1883649025000;41354;6.4;1.0;30.9;2.9;2.7;0.0
18h14m15s;;;1194.0;10.5;;;;;;;74.90;60.0;1883774020000;41354;6.4;1.0;30.9;2.9;2.7;0.0
18h14m16s;;;1194.4;10.5;;;;;;;75.45;61.0;1884857322000;41354;6.4;1.0;30.9;2.9;2.7;0.0
18h14m17s;;;1194.5;10.5;;;;;;;75.45;62.1;1885898958000;41354;6.4;1.0;30.8;2.9;2.7;0.0
18h14m19s;;;1194.3;10.5;;;;;;;74.90;63.1;1886940595000;41354;6.4;1.0;30.8;2.9;2.7;0.0
18h14m20s;;;1193.9;10.5;;;;;;;74.90;64.1;1887982231000;41354;6.4;1.0;30.7;2.9;2.7;0.0
18h14m21s;;;1194.1;10.5;;;;;;;74.90;65.2;1889023869000;41354;6.4;1.0;30.7;2.9;2.7;0.0
18h14m22s;;;1194.7;10.5;;;;;;;74.90;66.2;1890065504000;41354;6.4;1.0;30.5;2.9;2.7;0.0
18h14m23s;;;1194.5;10.5;;;;;;;75.45;67.3;1891107143000;41354;6.4;1.0;30.5;2.9;2.7;0.0
18h14m24s;;;1194.4;10.5;;;;;;;74.35;68.3;1892148773000;41354;6.4;1.0;30.4;2.9;2.7;0.0
18h14m25s;;;1194.4;10.5;;;;;;;76.00;69.4;1893190417000;41354;6.4;1.0;30.3;2.9;2.7;0.0
18h14m25s;;;1194.0;10.5;;;;;;;76.55;69.5;1893315413000;41354;6.4;1.0;30.3;2.9;2.7;0.0
18h14m26s;;;1194.0;10.5;;;;;;;73.80;70.5;1894357049000;41354;6.5;1.0;30.3;2.9;2.7;0.0
18h14m27s;;;1194.8;10.5;;;;;;;74.90;71.6;1895440352000;41354;6.5;1.0;30.1;2.9;2.7;0.0
18h14m28s;;;1194.5;10.5;;;;;;;74.90;72.7;1896481989000;41354;6.5;1.0;30.0;2.9;2.7;0.0
18h14m29s;;;1194.0;10.5;;;;;;;74.90;73.7;1897523631000;41354;6.5;1.0;29.9;2.9;2.7;0.0
18h14m30s;;;1194.4;10.5;;;;;;;74.90;74.7;1898565263000;41354;6.6;1.0;29.9;2.9;2.7;0.0
18h14m31s;;;1193.9;10.5;;;;;;;75.45;75.8;1899606899000;41354;6.6;1.0;29.9;2.9;2.7;0.0
18h14m32s;;;1194.8;10.5;;;;;;;74.90;76.8;1900648536000;41354;6.6;1.0;29.8;2.9;2.7;0.0
18h14m33s;;;1194.1;10.5;;;;;;;75.45;77.9;1901690173000;41354;6.7;1.0;29.7;2.9;2.7;0.0
18h14m34s;;;1194.1;10.5;;;;;;;76.55;78.9;1902731810000;41354;6.7;1.0;29.8;2.9;2.7;0.0
18h14m34s;;;1194.5;10.5;;;;;;;74.90;79.0;1902856806000;41354;6.7;1.0;29.8;2.9;2.7;0.0
18h14m36s;;;1194.1;10.5;;;;;;;76.00;80.1;1903898443000;41354;6.7;1.0;29.7;2.9;2.7;0.0
18h14m37s;;;1194.3;10.5;;;;;;;74.90;81.1;1904981743000;41354;6.8;1.0;29.8;2.9;2.7;0.0
18h14m38s;;;1194.2;10.5;;;;;;;76.00;82.2;1906023382000;41354;6.9;1.0;29.8;2.9;2.7;0.0
18h14m39s;;;1194.0;10.5;;;;;;;74.35;83.2;1907065018000;41354;6.9;1.0;29.8;2.9;2.7;0.0
18h14m40s;;;1194.4;10.5;;;;;;;75.45;84.3;1908106654000;41354;6.9;1.0;29.8;2.9;2.7;0.0
18h14m41s;;;1193.8;10.5;;;;;;;74.90;85.3;1909148291000;41354;6.9;1.0;29.9;2.9;2.7;0.0
18h14m42s;;;1194.1;10.5;;;;;;;74.35;86.4;1910189930000;41354;6.9;1.0;29.9;2.9;2.7;0.0
18h14m43s;;;1194.1;10.5;;;;;;;74.90;87.4;1911231564000;41354;7.0;1.0;30.0;2.9;2.7;0.0
18h14m44s;;;1193.9;10.5;;;;;;;74.35;88.5;1912273201000;41354;7.0;1.0;30.0;2.9;2.7;0.0
18h14m44s;;;1194.2;10.5;;;;;;;74.35;88.6;1912398198000;41354;7.0;1.0;30.0;2.9;2.7;0.0
18h14m45s;;;1193.9;10.5;;;;;;;75.45;89.6;1913439836000;41354;7.0;1.0;30.1;2.9;2.7;0.0
18h14m46s;;;1193.8;10.5;;;;;;;74.90;90.7;1914523142000;41354;7.1;1.0;30.2;2.9;2.7;0.0
18h14m47s;;;1194.1;10.5;;;;;;;76.55;91.7;1915564774000;41354;7.1;1.0;30.3;2.9;2.7;0.0
18h14m48s;;;1193.8;10.5;;;;;;;74.35;92.8;1916606410000;41354;7.1;1.0;30.4;2.9;2.7;0.0
18h14m49s;;;1194.4;10.5;;;;;;;74.35;93.8;1917648047000;41354;7.1;1.0;30.4;2.9;2.7;0.0
18h14m50s;;;1194.1;10.5;;;;;;;76.55;94.9;1918689685000;41354;7.1;1.0;30.5;2.9;2.7;0.0
18h14m51s;;;1194.2;10.5;;;;;;;76.00;95.9;1919731323000;41354;7.1;1.0;30.6;2.9;2.7;0.0
18h14m52s;;;1194.1;10.5;;;;;;;76.00;96.9;1920772959000;41354;7.1;1.0;30.6;2.9;2.7;0.0
18h14m53s;;;1194.3;10.5;;;;;;;74.90;98.0;1921814594000;41354;7.1;1.0;30.6;2.9;2.7;0.0
18h14m54s;;;1193.9;10.6;;;;;;;76.00;98.1;1921939592000;41354;7.1;1.0;30.6;2.9;2.7;0.0
18h14m55s;;;1193.9;10.5;;;;;;;76.00;99.2;1922981229000;41354;7.0;1.0;30.7;2.9;2.7;0.0
18h14m56s;;;1194.0;10.5;;;;;;;76.00;100.2;1924064530000;41354;6.9;1.0;30.7;2.9;2.7;0.0
18h14m57s;;;1194.1;10.5;;;;;;;75.45;101.3;1925106167000;41354;6.9;1.0;30.8;2.9;2.7;0.0
18h14m58s;;;1194.2;10.5;;;;;;;73.80;102.3;1926147804000;41354;6.9;1.0;30.8;2.9;2.7;0.0
18h14m59s;;;1194.2;10.5;;;;;;;76.00;103.4;1927189440000;41354;6.8;1.0;30.8;2.9;2.7;0.0
18h15m00s;;;1194.1;10.5;;;;;;;75.45;104.4;1928231077000;41354;6.8;1.0;30.8;2.9;2.7;0.0
18h15m01s;;;1194.1;10.5;;;;;;;76.55;105.4;1929272715000;41354;6.8;1.0;30.8;2.9;2.7;0.0
18h15m02s;;;1194.2;10.5;;;;;;;73.80;106.5;1930314351000;41354;6.7;1.0;30.8;2.9;2.7;0.0
18h15m03s;;;1194.3;10.5;;;;;;;75.45;107.5;1931355990000;41354;6.7;1.0;30.8;2.9;2.7;0.0
18h15m03s;;;1194.0;10.6;;;;;;;74.90;107.7;1931480989000;41354;6.7;1.0;30.8;2.9;2.7;0.0
18h15m04s;;;1194.0;10.5;;;;;;;75.45;108.7;1932564288000;41354;6.7;1.0;30.8;2.9;2.7;0.0
18h15m05s;;;1194.1;10.5;;;;;;;75.45;109.8;1933605924000;41354;6.6;1.0;30.9;2.9;2.7;0.0
18h15m06s;;;1194.4;10.5;;;;;;;76.00;110.8;1934647561000;41354;6.6;1.0;30.9;2.9;2.7;0.0
18h15m07s;;;1194.3;10.5;;;;;;;75.45;111.9;1935689197000;41354;6.6;1.0;31.0;2.9;2.7;0.0
18h15m08s;;;1194.1;10.5;;;;;;;73.80;112.9;1936730834000;41354;6.6;1.0;31.0;2.9;2.7;0.0
18h15m09s;;;1194.2;10.5;;;;;;;76.55;113.9;1937772471000;41354;6.6;1.0;31.0;2.9;2.7;0.0
18h15m10s;;;1193.7;10.5;;;;;;;75.45;115.0;1938814108000;41354;6.6;1.0;31.1;2.9;2.7;0.0
18h15m11s;;;1194.6;10.5;;;;;;;74.35;116.0;1939855745000;41354;6.6;1.0;31.1;2.9;2.7;0.0
18h15m12s;;;1194.1;10.5;;;;;;;74.90;117.1;1940897382000;41354;6.6;1.0;31.2;2.9;2.7;0.0
18h15m13s;;;1193.8;10.6;;;;;;;76.55;117.2;1941022380000;41354;6.6;1.0;31.2;2.9;2.7;0.0
18h15m14s;;;1194.3;10.5;;;;;;;74.35;118.3;1942064015000;41354;6.6;1.0;31.2;2.9;2.7;0.0
18h15m15s;;;1194.4;10.5;;;;;;;76.55;119.3;1943147316000;41354;6.6;1.0;31.3;2.9;2.7;0.0
18h15m16s;;;1194.2;10.5;;;;;;;74.90;120.4;1944188954000;41354;6.6;1.0;31.3;2.9;2.7;0.0
18h15m17s;;;1194.1;10.5;;;;;;;75.45;121.4;1945230590000;41354;6.6;1.0;31.4;2.9;2.7;0.0
18h15m18s;;;1194.3;10.5;;;;;;;76.55;122.4;1946272227000;41354;6.6;1.0;31.4;2.9;2.7;0.0
18h15m19s;;;1194.0;10.5;;;;;;;75.45;123.5;1947313863000;41354;6.5;1.0;31.5;2.9;2.7;0.0
18h15m20s;;;1194.3;10.5;;;;;;;76.55;124.5;1948355500000;41354;6.5;1.0;31.5;2.9;2.7;0.0
18h15m21s;;;1194.5;10.5;;;;;;;76.00;125.6;1949397137000;41354;6.5;1.0;31.6;2.9;2.7;0.0
18h15m22s;;;1194.3;10.5;;;;;;;76.00;126.6;1950438775000;41354;6.4;1.0;31.6;2.9;2.7;0.0
18h15m22s;;;1193.9;10.6;;;;;;;74.90;126.8;1950563774000;41354;6.4;1.0;31.6;2.9;2.7;0.0
18h15m23s;;;1194.3;10.5;;;;;;;74.90;127.8;1951647075000;41354;6.4;1.0;31.7;2.9;2.7;0.0
18h15m24s;;;1194.2;10.5;;;;;;;76.55;128.9;1952688711000;41354;6.4;1.0;31.7;2.9;2.7;0.0
18h15m25s;;;1193.9;10.5;;;;;;;76.00;129.9;1953730346000;41354;6.4;1.0;31.8;2.9;2.7;0.0
18h15m26s;;;1193.8;10.5;;;;;;;76.00;130.9;1954771984000;41354;6.4;1.0;31.8;2.9;2.7;0.0
18h15m27s;;;1194.4;10.5;;;;;;;75.45;132.0;1955813620000;41354;6.4;1.0;31.9;2.9;2.7;0.0
18h15m28s;;;1194.2;10.5;;;;;;;74.90;133.0;1956855257000;41354;6.4;1.0;31.9;2.9;2.7;0.0
18h15m29s;;;1194.2;10.5;;;;;;;75.45;134.1;1957896895000;41354;6.4;1.0;32.0;2.9;2.7;0.0
18h15m31s;;;1193.8;10.5;;;;;;;74.90;135.1;1958938532000;41354;6.4;1.0;32.0;2.9;2.7;0.0
18h15m32s;;;1194.1;10.5;;;;;;;76.55;136.2;1959980168000;41354;6.4;1.0;32.1;2.9;2.7;0.0
18h15m32s;;;1193.9;10.6;;;;;;;74.90;136.3;1960105166000;41354;6.4;1.0;32.1;2.9;2.7;0.0
18h15m33s;;;1194.1;10.5;;;;;;;74.90;137.4;1961188467000;41354;6.4;1.0;32.1;2.9;2.7;0.0
18h15m34s;;;1194.2;10.5;;;;;;;76.00;138.4;1962230103000;41354;6.4;1.0;32.1;2.9;2.7;0.0
18h15m35s;;;1194.4;10.5;;;;;;;76.55;139.4;1963271741000;41354;6.4;1.0;32.1;2.9;2.7;0.0
18h15m36s;;;1194.2;10.5;;;;;;;74.90;140.5;1964313377000;41354;6.4;1.0;32.1;2.9;2.7;0.0
18h15m37s;;;1194.3;10.5;;;;;;;76.00;141.5;1965355015000;41354;6.4;1.0;32.2;2.9;2.7;0.0
18h15m38s;;;1193.8;10.5;;;;;;;75.45;142.6;1966396652000;41354;6.4;1.0;32.2;2.9;2.7;0.0
18h15m39s;;;1194.2;10.5;;;;;;;76.55;143.6;1967438289000;41354;6.4;1.0;32.2;2.9;2.7;0.0
18h15m40s;;;1194.1;10.5;;;;;;;76.00;144.7;1968479929000;41354;6.4;1.0;32.2;2.9;2.7;0.0
18h15m41s;;;1194.1;10.6;;;;;;;74.90;145.7;1969521572000;41354;6.4;1.0;32.1;2.9;2.7;0.0
18h15m41s;;;1194.7;10.6;;;;;;;75.45;145.8;1969646561000;41354;6.4;1.0;32.1;2.9;2.7;0.0
18h15m42s;;;1194.5;10.5;;;;;;;74.90;146.9;1970729861000;41354;6.4;1.0;32.1;2.9;2.7;0.0
18h15m43s;;;1194.3;10.6;;;;;;;74.90;147.9;1971771496000;41354;6.4;1.0;32.1;2.9;2.7;0.0
18h15m44s;;;1194.2;10.6;;;;;;;74.90;149.0;1972813134000;41354;6.4;1.0;32.0;2.9;2.7;0.0
18h15m45s;;;1193.8;10.6;;;;;;;74.90;150.0;1973854771000;41354;6.4;1.0;32.0;2.9;2.7;0.0
18h15m46s;;;1194.2;10.6;;;;;;;76.55;151.1;1974896407000;41354;6.4;1.0;32.0;2.9;2.7;0.0
18h15m48s;;;1194.2;10.6;;;;;;;74.35;152.1;1975938044000;41354;6.4;1.0;32.0;2.9;2.7;0.0
18h15m49s;;;1194.2;10.6;;;;;;;76.55;153.2;1976979681000;41354;6.4;1.0;31.9;2.9;2.7;0.0
18h15m50s;;;1194.7;10.6;;;;;;;77.10;154.2;1978021320000;41354;6.4;1.0;31.9;2.9;2.7;0.0
18h15m51s;;;1194.3;10.6;;;;;;;75.45;155.2;1979062956000;41354;6.4;1.0;31.8;2.9;2.7;0.0
18h15m51s;;;1194.1;10.6;;;;;;;74.90;155.4;1979229617000;41354;6.4;1.0;31.8;2.9;2.7;0.0
18h15m52s;;;1194.2;10.6;;;;;;;75.45;156.4;1980271255000;41354;6.4;1.0;31.7;2.9;2.7;0.0
18h15m53s;;;1193.9;10.6;;;;;;;75.45;157.5;1981312890000;41354;6.4;1.0;31.7;2.9;2.7;0.0
18h15m54s;;;1194.0;10.6;;;;;;;76.55;158.5;1982354528000;41354;6.4;1.0;31.6;2.9;2.7;0.0
18h15m55s;;;1194.1;10.6;;;;;;;74.35;159.6;1983396165000;41354;6.4;1.0;31.5;2.9;2.7;0.0
18h15m56s;;;1194.3;10.6;;;;;;;76.00;160.6;1984437801000;41354;6.4;1.0;31.3;2.9;2.7;0.0
18h15m57s;;;1194.2;10.6;;;;;;;76.55;161.7;1985479443000;41354;6.4;1.0;31.2;2.9;2.7;0.0
18h15m58s;;;1194.2;10.6;;;;;;;74.90;162.7;1986521078000;41354;6.4;1.0;31.0;2.9;2.7;0.0
18h15m59s;;;1194.6;10.6;;;;;;;76.00;163.7;1987562713000;41354;6.4;1.0;30.9;2.9;2.7;0.0
18h16m00s;;;1194.4;10.6;;;;;;;77.10;164.8;1988604349000;41354;6.5;1.0;30.8;2.9;2.7;0.0
18h16m00s;;;1194.2;10.6;;;;;;;76.55;164.9;1988729346000;41354;6.5;1.0;30.8;2.9;2.7;0.0
18h16m01s;;;1194.3;10.6;;;;;;;75.45;166.0;1989812647000;41354;6.7;1.0;30.6;2.9;2.7;0.0
18h16m02s;;;1193.6;10.6;;;;;;;75.45;167.0;1990854284000;41354;6.8;1.0;30.4;2.9;2.7;0.0
18h16m03s;;;1194.2;10.6;;;;;;;74.90;168.1;1991895922000;41354;7.0;1.0;30.3;2.9;2.7;0.0
18h16m05s;;;1194.0;10.6;;;;;;;75.45;169.1;1992937558000;41354;7.0;1.0;30.2;2.9;2.7;0.0
18h16m06s;;;1194.0;10.6;;;;;;;75.45;170.1;1993979195000;41354;7.1;1.0;30.0;2.9;2.7;0.0
18h16m07s;;;1194.1;10.6;;;;;;;77.10;171.2;1995020832000;41354;7.1;1.0;29.6;2.9;2.7;0.0
18h16m08s;;;1194.1;10.6;;;;;;;74.90;172.2;1996062468000;41354;7.1;1.0;29.5;2.9;2.7;0.0
18h16m09s;;;1194.0;10.6;;;;;;;75.45;173.3;1997104105000;41354;7.1;1.0;29.5;2.9;2.7;0.0
18h16m10s;;;1194.5;10.6;;;;;;;74.35;174.3;1998145743000;41354;7.0;1.0;29.4;2.9;2.7;0.0
18h16m10s;;;1194.1;10.6;;;;;;;74.90;174.5;1998270740000;41354;7.0;1.0;29.4;2.9;2.7;0.0
18h16m11s;;;1194.1;10.6;;;;;;;76.55;175.5;1999354040000;41354;7.0;1.0;29.4;2.9;2.7;0.0
18h16m12s;;;1194.1;10.6;;;;;;;74.90;176.6;2000395677000;41354;6.8;1.0;29.6;2.9;2.7;0.0
18h16m13s;;;1193.6;10.6;;;;;;;76.55;177.6;2001437314000;41354;6.8;1.0;29.9;2.9;2.7;0.0
18h16m14s;;;1194.3;10.6;;;;;;;76.55;178.7;2002478954000;41354;6.8;1.0;30.2;2.9;2.7;0.0
18h16m15s;;;1194.1;10.6;;;;;;;75.45;179.7;2003520599000;41354;6.7;1.0;30.4;2.9;2.7;0.0
18h16m16s;;;1194.3;10.6;;;;;;;76.55;180.7;2004562228000;41354;6.7;1.0;30.4;2.9;2.7;0.0
18h16m17s;;;1194.0;10.6;;;;;;;74.35;181.8;2005603864000;41354;6.7;1.0;30.4;2.9;2.7;0.0
18h16m18s;;;1193.7;10.6;;;;;;;75.45;182.8;2006645502000;41354;6.7;1.0;30.4;2.9;2.7;0.0
18h16m19s;;;1194.0;10.6;;;;;;;75.45;183.9;2007687139000;41354;6.7;1.0;30.4;2.9;2.7;0.0
18h16m19s;;;1193.7;10.6;;;;;;;76.00;184.0;2007812135000;41354;6.7;1.0;30.4;2.9;2.7;0.0
18h16m20s;;;1194.0;10.6;;;;;;;75.45;185.1;2008895436000;41354;6.7;1.0;30.4;2.9;2.7;0.0
18h16m22s;;;1194.0;10.6;;;;;;;76.00;186.1;2009937073000;41354;6.7;1.0;30.4;2.9;2.7;0.0
18h16m23s;;;1193.9;10.6;;;;;;;76.00;187.1;2010978708000;41354;6.7;1.0;30.4;2.9;2.7;0.0
18h16m24s;;;1193.7;10.6;;;;;;;76.00;188.2;2012020346000;41354;6.7;1.0;30.4;2.9;2.7;0.0
18h16m25s;;;1193.8;10.6;;;;;;;75.45;189.2;2013061983000;41354;6.7;1.0;30.3;2.9;2.7;0.0
18h16m26s;;;1193.8;10.6;;;;;;;75.45;190.3;2014103621000;41354;6.7;1.0;30.3;2.9;2.7;0.0
18h16m27s;;;1194.1;10.6;;;;;;;76.55;191.3;2015145256000;41354;6.7;1.0;30.4;2.9;2.7;0.0
18h16m28s;;;1194.1;10.6;;;;;;;75.45;192.4;2016186895000;41354;6.7;1.0;30.5;2.9;2.7;0.0
18h16m29s;;;1193.9;10.6;;;;;;;76.00;193.4;2017228529000;41354;6.6;1.0;30.6;2.9;2.7;0.0
18h16m29s;;;1193.8;10.6;;;;;;;76.00;193.5;2017353528000;41354;6.6;1.0;30.6;2.9;2.7;0.0
18h16m30s;;;1194.0;10.6;;;;;;;75.45;194.6;2018395165000;41354;6.6;1.0;30.6;2.9;2.7;0.0
18h16m31s;;;1194.1;10.6;;;;;;;76.55;195.6;2019478470000;41354;6.6;1.0;30.8;2.9;2.7;0.0
18h16m32s;;;1194.3;10.6;;;;;;;77.10;196.7;2020520104000;41354;6.6;1.0;30.9;2.9;2.7;0.0
18h16m33s;;;1194.2;10.6;;;;;;;75.45;197.7;2021561740000;41354;6.6;1.0;30.9;2.9;2.7;0.0
18h16m34s;;;1194.6;10.6;;;;;;;73.80;198.8;2022603378000;41354;6.6;1.0;30.7;2.9;2.7;0.0
18h16m35s;;;1193.8;10.6;;;;;;;74.90;199.8;2023645014000;41354;6.6;1.0;30.7;2.9;2.7;0.0
18h16m36s;;;1194.3;10.6;;;;;;;76.55;200.9;2024686651000;41354;6.6;1.0;30.7;2.9;2.7;0.0
18h16m37s;;;1194.0;10.6;;;;;;;76.00;201.9;2025728288000;41354;6.5;1.0;30.5;2.9;2.7;0.0
