HMS;Lat;Long;Pression;TempC;RLux;GLux;BLux;XMagneto;YMagneto;ZMagneto;TempCPU;Delta(s);TStamp;ExpTime;AnG;DiG;Lux;RedG;BlueG;Bright
16h34m45s;;;1175.2;12.6;;;;;;;60.60;48.1;473512472000;41354;14.2;1.0;14.7;1.2;1.8;0.0
16h34m47s;;;1191.8;12.3;;;;;;;61.15;49.5;475012425000;41354;12.8;1.0;17.0;2.7;2.9;0.0
16h34m48s;;;1191.9;12.1;;;;;;;60.05;50.6;476054059000;41354;12.6;1.0;17.1;2.7;2.9;0.0
16h34m49s;;;1191.7;12.0;;;;;;;58.40;51.6;477095701000;41354;12.6;1.0;17.2;2.7;2.9;0.0
16h34m50s;;;1191.5;11.8;;;;;;;59.50;52.7;478137327000;41354;12.6;1.0;17.4;2.7;2.9;0.0
16h34m51s;;;1192.0;11.7;;;;;;;60.05;53.7;479178960000;41354;12.6;1.0;17.3;2.7;2.9;0.0
16h34m52s;;;1191.9;11.6;;;;;;;60.05;54.8;480220589000;41354;12.6;1.0;17.3;2.7;2.9;0.0
16h34m53s;;;1191.8;11.6;;;;;;;59.50;55.8;481262230000;41354;12.6;1.0;17.2;2.7;2.9;0.0
16h34m54s;;;1191.8;11.5;;;;;;;59.50;56.9;482303862000;41354;12.6;1.0;17.1;2.7;2.9;0.0
16h34m55s;;;1192.0;11.4;;;;;;;60.05;57.9;483345497000;41354;12.6;1.0;17.0;2.7;2.9;0.0
16h34m56s;;;1191.9;11.3;;;;;;;57.85;58.9;484387131000;41354;12.6;1.0;17.2;2.7;2.9;0.0
16h34m57s;;;1191.7;11.3;;;;;;;58.95;59.5;484970449000;41354;12.6;1.0;17.6;2.9;3.0;0.0
16h34m58s;;;1191.9;11.3;;;;;;;58.95;60.6;486012081000;41354;12.6;1.0;17.7;2.9;3.0;0.0
16h34m59s;;;1192.2;11.2;;;;;;;59.50;61.6;487053714000;41354;12.6;1.0;17.7;2.9;3.0;0.0
16h35m00s;;;1191.4;11.2;;;;;;;60.05;62.7;488095350000;41354;12.6;1.0;17.7;2.9;3.0;0.0
16h35m01s;;;1191.9;11.1;;;;;;;60.05;63.7;489136982000;41354;12.6;1.0;17.7;2.9;3.0;0.0
16h35m02s;;;1192.1;11.1;;;;;;;60.05;64.7;490220280000;41354;12.6;1.0;17.7;2.9;3.0;0.0
16h35m03s;;;1192.0;11.1;;;;;;;60.05;65.8;491261915000;41354;12.6;1.0;17.7;2.9;3.0;0.0
16h35m04s;;;1191.8;11.1;;;;;;;59.50;66.8;492303548000;41354;12.6;1.0;17.7;2.9;3.0;0.0
16h35m05s;;;1192.0;11.0;;;;;;;59.50;67.9;493345182000;41354;12.6;1.0;17.7;2.9;3.0;0.0
16h35m06s;;;1191.7;11.0;;;;;;;58.95;68.9;494386812000;41354;12.6;1.0;17.7;2.9;3.0;0.0
16h35m06s;;;1191.9;11.0;;;;;;;58.95;69.1;494553479000;41354;12.6;1.0;17.7;2.9;3.0;0.0
16h35m07s;;;1191.9;11.0;;;;;;;60.60;70.1;495595112000;41354;12.6;1.0;17.7;2.9;3.0;0.0
16h35m08s;;;1191.9;11.0;;;;;;;58.40;71.2;496636745000;41354;12.6;1.0;17.7;2.9;3.0;0.0
16h35m10s;;;1191.9;10.9;;;;;;;60.05;72.2;497678380000;41354;12.6;1.0;17.7;2.9;3.0;0.0
16h35m11s;;;1191.9;10.9;;;;;;;60.05;73.3;498720013000;41354;12.6;1.0;17.5;2.9;3.0;0.0
16h35m12s;;;1192.0;10.9;;;;;;;58.40;74.3;499761647000;41354;12.6;1.0;17.4;2.9;3.0;0.0
16h35m13s;;;1191.5;10.9;;;;;;;59.50;75.3;500803282000;41354;12.6;1.0;17.4;2.9;3.0;0.0
16h35m14s;;;1191.9;10.9;;;;;;;60.60;76.4;501844915000;41354;12.6;1.0;17.4;2.9;3.0;0.0
16h35m15s;;;1191.9;10.9;;;;;;;60.05;77.4;502886552000;41354;12.6;1.0;17.3;2.9;3.0;0.0
16h35m16s;;;1191.9;10.8;;;;;;;61.15;78.5;503928184000;41354;12.6;1.0;17.3;2.9;3.0;0.0
16h35m16s;;;1191.9;10.9;;;;;;;59.50;78.6;504053180000;41354;12.6;1.0;17.4;2.9;3.0;0.0
16h35m17s;;;1191.8;10.8;;;;;;;58.40;79.7;505136479000;41354;12.6;1.0;17.4;2.9;3.0;0.0
16h35m18s;;;1191.9;10.8;;;;;;;60.60;80.7;506178114000;41354;12.6;1.0;17.4;2.9;3.0;0.0
16h35m19s;;;1191.6;10.8;;;;;;;60.60;81.8;507219747000;41354;12.6;1.0;17.5;2.9;3.0;0.0
16h35m20s;;;1191.7;10.8;;;;;;;59.50;82.8;508261381000;41354;12.6;1.0;17.5;2.9;3.0;0.0
16h35m21s;;;1192.3;10.8;;;;;;;59.50;83.8;509303015000;41354;12.6;1.0;17.5;2.9;3.0;0.0
16h35m22s;;;1191.5;10.7;;;;;;;60.60;84.9;510344649000;41354;12.6;1.0;17.6;2.9;3.0;0.0
16h35m23s;;;1191.9;10.7;;;;;;;59.50;85.9;511386279000;41354;12.6;1.0;17.6;2.9;3.0;0.0
16h35m24s;;;1192.0;10.7;;;;;;;61.15;87.0;512427918000;41354;12.6;1.0;17.6;2.9;3.0;0.0
16h35m25s;;;1191.7;10.7;;;;;;;60.60;88.0;513469552000;41354;12.6;1.0;17.6;2.9;3.0;0.0
16h35m25s;;;1191.9;10.8;;;;;;;59.50;88.1;513594549000;41354;12.6;1.0;17.6;2.9;3.0;0.0
16h35m27s;;;1191.7;10.7;;;;;;;60.60;89.2;514636183000;41354;12.6;1.0;17.6;2.9;3.0;0.0
16h35m28s;;;1191.9;10.7;;;;;;;58.95;90.2;515719481000;41354;12.6;1.0;17.6;2.9;3.0;0.0
16h35m29s;;;1191.7;10.7;;;;;;;60.60;91.3;516761115000;41354;12.6;1.0;17.6;2.9;3.0;0.0
16h35m30s;;;1192.1;10.7;;;;;;;59.50;92.3;517802748000;41354;12.6;1.0;17.6;2.9;3.0;0.0
16h35m31s;;;1192.2;10.7;;;;;;;59.50;93.4;518844382000;41354;12.6;1.0;17.6;2.9;3.0;0.0
16h35m32s;;;1192.0;10.7;;;;;;;59.50;94.4;519886016000;41354;12.6;1.0;17.6;2.9;3.0;0.0
16h35m33s;;;1192.1;10.7;;;;;;;61.15;95.5;520927653000;41354;12.6;1.0;17.6;2.9;3.0;0.0
16h35m34s;;;1191.9;10.7;;;;;;;59.50;96.5;521969286000;41354;12.6;1.0;17.6;2.9;3.0;0.0
16h35m35s;;;1191.6;10.6;;;;;;;59.50;97.6;523010921000;41354;12.6;1.0;17.6;2.9;3.0;0.0
16h35m35s;;;1191.7;10.7;;;;;;;60.60;97.7;523135938000;41354;12.6;1.0;17.6;2.9;3.0;0.0
16h35m36s;;;1192.1;10.6;;;;;;;61.15;98.8;524219218000;41354;12.6;1.0;17.6;2.9;3.0;0.0
16h35m37s;;;1192.0;10.6;;;;;;;61.15;99.8;525260849000;41354;12.6;1.0;17.6;2.9;3.0;0.0
16h35m38s;;;1191.7;10.6;;;;;;;61.15;100.8;526302482000;41354;12.6;1.0;17.6;2.9;3.0;0.0
16h35m39s;;;1192.3;10.6;;;;;;;59.50;101.9;527344116000;41354;12.6;1.0;17.5;2.9;3.0;0.0
16h35m40s;;;1191.6;10.6;;;;;;;61.15;102.9;528385751000;41354;12.6;1.0;17.4;2.9;3.0;0.0
16h35m41s;;;1191.6;10.6;;;;;;;60.60;104.0;529427384000;41354;12.6;1.0;17.6;2.9;3.0;0.0
16h35m42s;;;1191.7;10.6;;;;;;;60.05;105.0;530469019000;41354;12.6;1.0;17.7;2.9;3.0;0.0
16h35m43s;;;1192.4;10.6;;;;;;;60.05;106.1;531510654000;41354;12.6;1.0;17.8;2.9;3.0;0.0
16h35m44s;;;1192.3;10.6;;;;;;;60.60;107.1;532552286000;41354;12.6;1.0;17.8;2.9;3.0;0.0
16h35m45s;;;1192.3;10.7;;;;;;;60.05;107.2;532677283000;41354;12.6;1.0;17.8;2.9;3.0;0.0
16h35m46s;;;1192.2;10.6;;;;;;;59.50;108.3;533718916000;41354;12.6;1.0;17.8;2.9;3.0;0.0
16h35m47s;;;1191.8;10.6;;;;;;;60.60;109.3;534802216000;41354;12.6;1.0;17.8;2.9;3.0;0.0
16h35m48s;;;1191.7;10.6;;;;;;;60.05;110.4;535843849000;41354;12.5;1.0;17.8;2.9;3.0;0.0
16h35m49s;;;1192.3;10.6;;;;;;;59.50;111.4;536885484000;41354;12.5;1.0;17.6;2.9;3.0;0.0
16h35m50s;;;1192.1;10.6;;;;;;;61.15;112.5;537927117000;41354;12.5;1.0;17.5;2.9;3.0;0.0
16h35m51s;;;1191.7;10.6;;;;;;;61.70;113.5;538968751000;41354;12.5;1.0;17.4;2.9;3.0;0.0
16h35m52s;;;1191.9;10.6;;;;;;;61.15;114.6;540010387000;41354;12.5;1.0;17.4;2.9;3.0;0.0
16h35m53s;;;1191.9;10.6;;;;;;;61.15;115.6;541052020000;41354;12.5;1.0;17.4;2.9;3.0;0.0
16h35m54s;;;1191.8;10.6;;;;;;;60.60;116.6;542093660000;41354;12.5;1.0;17.4;2.9;3.0;0.0
16h35m54s;;;1191.9;10.7;;;;;;;61.15;116.8;542218652000;41354;12.5;1.0;17.4;2.9;3.0;0.0
16h35m55s;;;1191.9;10.6;;;;;;;61.15;117.8;543260284000;41354;12.5;1.0;17.5;2.9;3.0;0.0
16h35m56s;;;1192.1;10.6;;;;;;;61.70;118.9;544343585000;41354;12.5;1.0;17.5;2.9;3.0;0.0
16h35m57s;;;1191.8;10.6;;;;;;;60.60;119.9;545385217000;41354;12.5;1.0;17.4;2.9;3.0;0.0
16h35m58s;;;1191.3;10.6;;;;;;;61.70;121.0;546426852000;41354;12.5;1.0;17.5;2.9;3.0;0.0
16h35m59s;;;1191.9;10.6;;;;;;;61.15;122.0;547468486000;41354;12.5;1.0;17.5;2.9;3.0;0.0
16h36m00s;;;1191.7;10.6;;;;;;;61.15;123.0;548510119000;41354;12.5;1.0;17.5;2.9;3.0;0.0
16h36m01s;;;1191.6;10.6;;;;;;;60.05;124.1;549551752000;41354;12.5;1.0;17.4;2.9;3.0;0.0
16h36m02s;;;1192.0;10.6;;;;;;;61.15;125.1;550593388000;41354;12.5;1.0;17.4;2.9;3.0;0.0
16h36m03s;;;1192.0;10.6;;;;;;;62.25;126.2;551635023000;41354;12.5;1.0;17.4;2.9;3.0;0.0
16h36m04s;;;1192.0;10.7;;;;;;;59.50;126.3;551760018000;41354;12.5;1.0;17.4;2.9;3.0;0.0
16h36m05s;;;1191.7;10.6;;;;;;;60.60;127.4;552801653000;41354;12.5;1.0;17.4;2.9;3.0;0.0
16h36m06s;;;1191.5;10.6;;;;;;;61.70;128.4;553843287000;41354;12.5;1.0;17.4;2.9;3.0;0.0
16h36m07s;;;1192.0;10.6;;;;;;;60.05;129.4;554884922000;41354;12.6;1.0;17.3;2.9;3.0;0.0
16h36m08s;;;1192.1;10.6;;;;;;;61.15;130.5;555968220000;41354;12.6;1.0;17.2;2.9;3.0;0.0
16h36m09s;;;1191.8;10.6;;;;;;;60.05;131.5;557009853000;41354;12.6;1.0;17.2;2.9;3.0;0.0
16h36m10s;;;1191.5;10.6;;;;;;;60.60;132.6;558051487000;41354;12.6;1.0;17.3;2.9;3.0;0.0
16h36m11s;;;1191.8;10.6;;;;;;;61.15;133.6;559093123000;41354;12.6;1.0;17.2;2.9;3.0;0.0
16h36m12s;;;1191.7;10.6;;;;;;;60.05;134.7;560134756000;41354;12.6;1.0;17.3;2.9;3.0;0.0
16h36m13s;;;1191.7;10.6;;;;;;;61.70;135.7;561176390000;41354;12.6;1.0;17.3;2.9;3.0;0.0
16h36m13s;;;1191.9;10.7;;;;;;;61.70;135.9;561301387000;41354;12.6;1.0;17.3;2.9;3.0;0.0
16h36m14s;;;1191.4;10.6;;;;;;;61.70;136.9;562343020000;41354;12.8;1.0;17.2;2.9;3.0;0.0
16h36m15s;;;1191.3;10.6;;;;;;;60.60;137.9;563426319000;41354;13.0;1.0;17.2;2.9;3.0;0.0
16h36m16s;;;1191.8;10.6;;;;;;;61.15;139.0;564467954000;41354;13.0;1.0;17.3;2.9;3.0;0.0
16h36m17s;;;1191.8;10.6;;;;;;;61.15;140.0;565509588000;41354;13.1;1.0;17.3;2.9;3.0;0.0
16h36m18s;;;1191.3;10.6;;;;;;;61.15;141.1;566551220000;41354;13.1;1.0;17.4;2.9;3.0;0.0
16h36m19s;;;1192.2;10.6;;;;;;;62.25;142.1;567592855000;41354;13.1;1.0;17.4;2.9;3.0;0.0
16h36m20s;;;1191.9;10.6;;;;;;;60.60;143.2;568634489000;41354;13.1;1.0;17.4;2.9;3.0;0.0
16h36m22s;;;1192.0;10.6;;;;;;;61.70;144.2;569676124000;41354;13.1;1.0;17.5;2.9;3.0;0.0
16h36m23s;;;1191.6;10.6;;;;;;;61.15;145.3;570717758000;41354;13.1;1.0;17.6;2.9;3.0;0.0
16h36m23s;;;1191.8;10.7;;;;;;;61.70;145.4;570842756000;41354;13.1;1.0;17.6;2.9;3.0;0.0
16h36m24s;;;1192.1;10.6;;;;;;;62.25;146.4;571884389000;41354;13.1;1.0;17.7;2.9;3.0;0.0
16h36m25s;;;1191.7;10.6;;;;;;;61.15;147.5;572967687000;41354;13.1;1.0;17.7;2.9;3.0;0.0
16h36m26s;;;1191.9;10.6;;;;;;;60.60;148.5;574009320000;41354;13.1;1.0;17.7;2.9;3.0;0.0
16h36m27s;;;1191.9;10.6;;;;;;;60.60;149.6;575050954000;41354;13.1;1.0;17.8;2.9;3.0;0.0
16h36m28s;;;1191.5;10.6;;;;;;;61.70;150.6;576092594000;41354;13.1;1.0;17.8;2.9;3.0;0.0
16h36m29s;;;1191.8;10.6;;;;;;;62.80;151.7;577134225000;41354;12.8;1.0;17.8;2.9;3.0;0.0
16h36m30s;;;1191.7;10.6;;;;;;;61.70;152.7;578175858000;41354;12.8;1.0;17.8;2.9;3.0;0.0
16h36m31s;;;1191.9;10.6;;;;;;;62.25;153.8;579217493000;41354;12.6;1.0;17.8;2.9;3.0;0.0
16h36m32s;;;1191.7;10.6;;;;;;;61.15;154.8;580259125000;41354;12.6;1.0;17.8;2.9;3.0;0.0
16h36m32s;;;1192.0;10.7;;;;;;;61.70;154.9;580384121000;41354;12.6;1.0;17.8;2.9;3.0;0.0
16h36m33s;;;1191.7;10.6;;;;;;;61.70;156.0;581425755000;41354;12.6;1.0;17.8;2.9;3.0;0.0
16h36m34s;;;1192.1;10.6;;;;;;;60.60;157.0;582509055000;41354;12.6;1.0;17.8;2.9;3.0;0.0
16h36m35s;;;1191.9;10.6;;;;;;;63.35;158.1;583550688000;41354;12.6;1.0;18.0;2.9;3.0;0.0
16h36m36s;;;1191.7;10.6;;;;;;;61.15;159.1;584592323000;41354;12.6;1.0;18.1;2.9;3.0;0.0
16h36m37s;;;1191.5;10.6;;;;;;;62.80;160.2;585633956000;41354;12.6;1.0;18.1;2.9;3.0;0.0
16h36m39s;;;1192.0;10.6;;;;;;;61.70;161.2;586675592000;41354;12.6;1.0;18.2;2.9;3.0;0.0
16h36m40s;;;1191.8;10.6;;;;;;;62.25;162.3;587717226000;41354;12.5;1.0;18.3;2.9;3.0;0.0
16h36m41s;;;1192.1;10.6;;;;;;;62.25;163.3;588758860000;41354;12.3;1.0;18.5;2.9;3.0;0.0
16h36m42s;;;1192.0;10.6;;;;;;;60.60;164.3;589800493000;41354;12.2;1.0;18.5;2.9;3.0;0.0
16h36m42s;;;1192.2;10.6;;;;;;;61.15;164.5;589925490000;41354;12.2;1.0;18.5;2.9;3.0;0.0
16h36m43s;;;1192.0;10.6;;;;;;;62.25;165.5;590967125000;41354;12.2;1.0;18.5;2.9;3.0;0.0
16h36m44s;;;1192.0;10.6;;;;;;;61.15;166.6;592050423000;41354;12.0;1.0;18.5;2.9;3.0;0.0
16h36m45s;;;1192.2;10.6;;;;;;;61.15;167.6;593092058000;41354;12.0;1.0;18.5;2.9;3.0;0.0
16h36m46s;;;1191.8;10.6;;;;;;;61.70;168.7;594133691000;41354;12.0;1.0;18.4;2.9;3.0;0.0
16h36m47s;;;1191.9;10.6;;;;;;;61.70;169.7;595175326000;41354;12.0;1.0;18.4;2.9;3.0;0.0
16h36m48s;;;1191.5;10.6;;;;;;;62.25;170.8;596216961000;41354;12.0;1.0;18.3;2.9;3.0;0.0
16h36m49s;;;1192.0;10.6;;;;;;;61.70;171.8;597258593000;41354;12.0;1.0;18.4;2.9;3.0;0.0
16h36m50s;;;1191.8;10.6;;;;;;;61.70;172.9;598300229000;41354;12.0;1.0;18.4;2.9;3.0;0.0
16h36m51s;;;1191.8;10.6;;;;;;;60.60;173.9;599341862000;41354;12.0;1.0;18.4;2.9;3.0;0.0
16h36m51s;;;1191.7;10.6;;;;;;;62.25;174.0;599466859000;41354;12.0;1.0;18.4;2.9;3.0;0.0
16h36m52s;;;1191.9;10.6;;;;;;;62.80;175.1;600508493000;41354;12.0;1.0;18.4;2.9;3.0;0.0
16h36m53s;;;1191.9;10.6;;;;;;;63.35;176.1;601591791000;41354;12.0;1.0;18.4;2.9;3.0;0.0
16h36m54s;;;1192.0;10.6;;;;;;;61.15;177.2;602633425000;41354;12.0;1.0;18.4;2.9;3.0;0.0
16h36m56s;;;1192.2;10.6;;;;;;;62.25;178.2;603675060000;41354;12.0;1.0;18.4;2.9;3.0;0.0
16h36m57s;;;1192.1;10.6;;;;;;;62.80;179.3;604716692000;41354;12.0;1.0;18.5;2.9;3.0;0.0
16h36m58s;;;1192.1;10.6;;;;;;;60.60;180.3;605758327000;41354;12.0;1.0;18.5;2.9;3.0;0.0
16h36m59s;;;1191.4;10.6;;;;;;;62.80;181.3;606799961000;41354;12.0;1.0;18.5;2.9;3.0;0.0
16h37m00s;;;1191.8;10.6;;;;;;;62.25;182.4;607841596000;41354;12.0;1.0;18.5;2.9;3.0;0.0
16h37m01s;;;1191.9;10.6;;;;;;;61.70;183.4;608883231000;41354;12.0;1.0;18.6;2.9;3.0;0.0
16h37m01s;;;1191.7;10.6;;;;;;;61.70;183.6;609008227000;41354;12.0;1.0;18.7;2.9;3.0;0.0
16h37m02s;;;1192.0;10.6;;;;;;;62.80;184.6;610049861000;41354;11.9;1.0;18.8;2.9;3.0;0.0
16h37m03s;;;1191.8;10.6;;;;;;;62.80;185.7;611091497000;41354;11.9;1.0;18.8;2.9;3.0;0.0
16h37m04s;;;1192.1;10.6;;;;;;;62.80;186.7;612174793000;41354;11.9;1.0;18.8;2.9;3.0;0.0
16h37m05s;;;1191.9;10.6;;;;;;;61.70;187.7;613216426000;41354;11.9;1.0;18.8;2.9;3.0;0.0
16h37m06s;;;1191.8;10.6;;;;;;;63.35;188.8;614258063000;41354;11.9;1.0;18.8;2.9;3.0;0.0
16h37m07s;;;1191.7;10.6;;;;;;;61.70;189.8;615299695000;41354;11.9;1.0;18.9;2.9;3.0;0.0
16h37m08s;;;1191.7;10.6;;;;;;;62.25;190.9;616341329000;41354;11.9;1.0;18.9;2.9;3.0;0.0
16h37m09s;;;1191.8;10.6;;;;;;;61.70;191.9;617382966000;41354;11.9;1.0;18.9;2.9;3.0;0.0
16h37m10s;;;1192.1;10.6;;;;;;;63.35;193.0;618424599000;41354;11.9;1.0;18.9;2.9;3.0;0.0
16h37m10s;;;1191.8;10.6;;;;;;;62.25;193.1;618549597000;41354;11.9;1.0;18.9;2.9;3.0;0.0
16h37m11s;;;1191.8;10.6;;;;;;;62.25;194.1;619591230000;41354;11.9;1.0;18.9;2.9;3.0;0.0
16h37m13s;;;1191.8;10.6;;;;;;;62.80;195.2;620632862000;41354;11.9;1.0;18.9;2.9;3.0;0.0
16h37m14s;;;1191.2;10.6;;;;;;;62.80;196.2;621716161000;41354;11.9;1.0;18.9;2.9;3.0;0.0
16h37m15s;;;1191.9;10.6;;;;;;;62.80;197.3;622757795000;41354;11.9;1.0;18.9;2.9;3.0;0.0
16h37m16s;;;1191.6;10.6;;;;;;;61.70;198.3;623799430000;41354;11.9;1.0;18.9;2.9;3.0;0.0
16h37m17s;;;1191.9;10.6;;;;;;;61.70;199.4;624841064000;41354;11.9;1.0;19.0;2.9;3.0;0.0
16h37m18s;;;1192.1;10.6;;;;;;;63.35;200.4;625882698000;41354;11.8;1.0;19.0;2.9;3.0;0.0
16h37m19s;;;1192.3;10.6;;;;;;;63.35;201.5;626924334000;41354;11.8;1.0;19.0;2.9;3.0;0.0
16h37m20s;;;1192.1;10.6;;;;;;;61.15;202.5;627965968000;41354;11.8;1.0;19.0;2.9;3.0;0.0
16h37m20s;;;1192.2;10.6;;;;;;;62.80;202.7;628132629000;41354;11.8;1.0;19.0;2.9;3.0;0.0
16h37m21s;;;1191.8;10.6;;;;;;;63.90;203.7;629174261000;41354;11.8;1.0;19.0;2.9;3.0;0.0
16h37m22s;;;1191.9;10.6;;;;;;;62.25;204.7;630215896000;41354;11.8;1.0;19.0;2.9;3.0;0.0
16h37m23s;;;1192.3;10.6;;;;;;;63.90;205.8;631257531000;41354;11.8;1.0;19.0;2.9;3.0;0.0
16h37m24s;;;1191.5;10.6;;;;;;;63.90;206.8;632299164000;41354;11.8;1.0;19.1;2.9;3.0;0.0
