HMS;Lat;Long;Pression;TempC;RLux;GLux;BLux;XMagneto;YMagneto;ZMagneto;TempCPU;Delta(s);TStamp;ExpTime;AnG;DiG;Lux;RedG;BlueG;Bright
16h46m40s;;;1032.2;12.3;;;;;;;66.10;32.8;1187648746000;29992;1.6;1.0;134.6;1.2;1.6;0.0
16h46m41s;;;1032.4;12.3;;;;;;;67.20;33.9;1188690381000;29992;1.9;1.0;121.1;1.2;1.6;0.0
16h46m42s;;;1031.7;12.3;;;;;;;66.65;34.9;1189732014000;29992;1.7;1.0;111.7;1.2;1.6;0.0
16h46m43s;;;1032.3;12.3;;;;;;;66.65;35.9;1190773649000;29992;1.8;1.0;95.9;1.2;1.6;0.0
16h46m44s;;;1032.2;12.3;;;;;;;66.65;37.0;1191815282000;29992;1.5;1.0;136.1;1.2;1.6;0.0
16h46m45s;;;1033.2;12.3;;;;;;;66.65;38.0;1192856918000;29992;1.5;1.0;104.0;1.2;1.6;0.0
16h46m47s;;;1072.0;12.2;;;;;;;67.75;40.4;1195231859000;41354;10.4;1.0;18.9;3.1;3.0;0.0
16h46m48s;;;1091.6;12.0;;;;;;;67.75;41.5;1196315145000;41354;11.0;1.0;17.6;3.1;3.0;0.0
16h46m49s;;;1102.6;11.9;;;;;;;67.20;42.5;1197356780000;41354;10.6;1.0;19.5;3.1;3.0;0.0
16h46m50s;;;1131.8;11.8;;;;;;;67.20;43.6;1198398414000;41354;10.0;1.0;18.8;3.1;3.0;0.0
16h46m51s;;;1132.7;11.7;;;;;;;67.75;44.6;1199440049000;41354;10.6;1.0;18.8;3.1;3.0;0.0
16h46m52s;;;1142.8;11.6;;;;;;;67.75;45.7;1200481684000;41354;9.6;1.0;20.8;3.1;3.0;0.0
16h46m53s;;;1162.9;11.4;;;;;;;67.75;46.7;1201523319000;41354;9.7;1.0;15.6;3.1;3.0;0.0
16h46m54s;;;1173.8;11.4;;;;;;;67.20;47.7;1202564955000;41354;15.3;1.0;10.7;3.1;3.0;0.0
16h46m55s;;;1177.0;11.3;;;;;;;67.75;48.8;1203606588000;41354;15.5;1.0;9.8;3.1;3.0;0.0
16h46m57s;;;1190.1;11.2;;;;;;;67.20;49.8;1204648224000;41354;14.2;1.0;14.2;3.1;3.0;0.0
16h46m57s;;;1190.1;11.3;;;;;;;66.65;50.0;1204773226000;41354;14.0;1.0;14.2;3.1;3.0;0.0
16h46m58s;;;1191.2;11.1;;;;;;;67.75;51.0;1205856518000;41354;12.6;1.0;16.0;3.1;3.0;0.0
16h46m59s;;;1189.5;11.1;;;;;;;67.20;52.1;1206898153000;41354;13.8;1.0;13.6;3.1;3.0;0.0
16h47m00s;;;1190.1;11.0;;;;;;;66.65;53.1;1207939788000;41354;14.0;1.0;14.3;3.1;3.0;0.0
16h47m01s;;;1190.2;11.0;;;;;;;68.30;54.1;1208981423000;41354;13.3;1.0;15.0;3.1;3.0;0.0
16h47m02s;;;1189.6;11.0;;;;;;;67.20;55.2;1210023060000;41354;13.5;1.0;13.9;3.1;3.0;0.0
16h47m03s;;;1190.4;10.9;;;;;;;68.85;56.2;1211064697000;41354;12.0;1.0;17.3;3.1;3.0;0.0
16h47m04s;;;1191.1;10.9;;;;;;;67.75;57.3;1212106329000;41354;11.4;1.0;17.3;3.1;3.0;0.0
16h47m05s;;;1191.2;10.9;;;;;;;66.65;58.3;1213147965000;41354;11.4;1.0;17.2;3.1;3.0;0.0
16h47m06s;;;1191.2;10.8;;;;;;;66.65;59.4;1214189599000;41354;11.4;1.0;17.2;3.1;3.0;0.0
16h47m06s;;;1191.0;10.9;;;;;;;67.20;59.5;1214314595000;41354;11.4;1.0;17.2;3.1;3.0;0.0
16h47m07s;;;1191.3;10.8;;;;;;;67.75;60.5;1215356228000;41354;11.4;1.0;17.2;3.1;3.0;0.0
16h47m08s;;;1191.1;10.8;;;;;;;68.30;61.6;1216439529000;41354;11.4;1.0;17.1;3.1;3.0;0.0
16h47m09s;;;1191.0;10.8;;;;;;;67.75;62.6;1217481165000;41354;11.4;1.0;17.1;3.1;3.0;0.0
16h47m10s;;;1191.6;10.8;;;;;;;66.65;63.7;1218522799000;41354;11.4;1.0;17.1;3.1;3.0;0.0
16h47m11s;;;1191.2;10.7;;;;;;;66.65;64.7;1219564434000;41354;11.4;1.0;17.2;3.1;3.0;0.0
16h47m12s;;;1191.0;10.7;;;;;;;68.30;65.8;1220606068000;41354;11.4;1.0;17.2;3.1;3.0;0.0
16h47m14s;;;1191.1;10.7;;;;;;;68.30;66.8;1221647703000;41354;11.4;1.0;17.2;3.1;3.0;0.0
16h47m15s;;;1191.1;10.7;;;;;;;66.65;67.9;1222689339000;41354;11.4;1.0;17.4;3.1;3.0;0.0
16h47m16s;;;1191.0;10.7;;;;;;;66.65;68.9;1223730973000;41354;11.1;1.0;17.8;3.1;3.0;0.0
16h47m16s;;;1191.3;10.7;;;;;;;67.75;69.0;1223855972000;41354;11.1;1.0;17.9;3.1;3.0;0.0
16h47m17s;;;1191.1;10.7;;;;;;;66.65;70.1;1224897604000;41354;10.4;1.0;18.5;3.1;3.0;0.0
16h47m18s;;;1191.5;10.7;;;;;;;68.30;71.1;1225980904000;41354;9.7;1.0;19.6;3.1;3.0;0.0
16h47m19s;;;1191.3;10.7;;;;;;;68.30;72.2;1227022539000;41354;9.1;1.0;21.0;3.1;3.0;0.0
16h47m20s;;;1191.1;10.7;;;;;;;67.20;73.2;1228064177000;41354;8.4;1.0;21.9;3.1;3.0;0.0
16h47m21s;;;1190.7;10.7;;;;;;;67.20;74.3;1229105809000;41354;7.6;1.0;22.3;3.1;3.0;0.0
16h47m22s;;;1191.2;10.7;;;;;;;68.30;75.3;1230147443000;41354;7.6;1.0;22.4;3.1;3.0;0.0
16h47m23s;;;1191.2;10.6;;;;;;;67.20;76.4;1231189078000;41354;7.4;1.0;22.5;3.1;3.0;0.0
16h47m24s;;;1191.1;10.6;;;;;;;67.20;77.4;1232230713000;41354;9.0;1.0;21.8;3.1;3.0;0.0
16h47m25s;;;1191.4;10.6;;;;;;;68.85;78.4;1233272348000;41354;9.6;1.0;21.6;3.1;3.0;0.0
16h47m25s;;;1191.2;10.7;;;;;;;68.30;78.6;1233397347000;41354;9.6;1.0;21.6;3.1;3.0;0.0
16h47m26s;;;1191.0;10.6;;;;;;;66.65;79.6;1234438978000;41354;9.6;1.0;21.6;3.1;3.0;0.0
16h47m27s;;;1191.3;10.6;;;;;;;68.30;80.7;1235480616000;41354;9.6;1.0;21.6;3.1;3.0;0.0
16h47m28s;;;1191.4;10.6;;;;;;;66.65;81.7;1236563913000;41354;9.6;1.0;21.6;3.1;3.0;0.0
16h47m29s;;;1191.1;10.6;;;;;;;68.30;82.8;1237605548000;41354;9.6;1.0;21.6;3.1;3.0;0.0
16h47m30s;;;1190.9;10.6;;;;;;;67.20;83.8;1238647184000;41354;9.6;1.0;21.6;3.1;3.0;0.0
16h47m32s;;;1191.6;10.6;;;;;;;68.30;84.9;1239688817000;41354;9.6;1.0;21.6;3.1;3.0;0.0
16h47m33s;;;1191.0;10.6;;;;;;;67.75;85.9;1240730453000;41354;9.6;1.0;21.6;3.1;3.0;0.0
16h47m34s;;;1191.1;10.6;;;;;;;67.75;86.9;1241772089000;41354;9.6;1.0;21.6;3.1;3.0;0.0
16h47m35s;;;1191.5;10.6;;;;;;;66.65;88.0;1242813724000;41354;9.6;1.0;21.6;3.1;3.0;0.0
16h47m35s;;;1191.5;10.6;;;;;;;67.75;88.1;1242938723000;41354;9.6;1.0;21.6;3.1;3.0;0.0
16h47m36s;;;1191.0;10.6;;;;;;;67.75;89.2;1244022021000;41354;9.6;1.0;21.6;3.1;3.0;0.0
16h47m37s;;;1191.4;10.6;;;;;;;68.30;90.2;1245063657000;41354;9.7;1.0;21.6;3.1;3.0;0.0
16h47m38s;;;1191.3;10.6;;;;;;;68.85;91.3;1246105289000;41354;9.7;1.0;21.6;3.1;3.0;0.0
16h47m39s;;;1191.4;10.6;;;;;;;68.30;92.3;1247146925000;41354;9.7;1.0;21.6;3.1;3.0;0.0
16h47m40s;;;1191.2;10.6;;;;;;;66.65;93.4;1248188558000;41354;9.7;1.0;21.6;3.1;3.0;0.0
16h47m41s;;;1190.9;10.6;;;;;;;68.85;94.4;1249230195000;41354;9.7;1.0;21.6;3.1;3.0;0.0
16h47m42s;;;1191.1;10.6;;;;;;;68.30;95.5;1250271828000;41354;9.7;1.0;21.5;3.1;3.0;0.0
16h47m43s;;;1191.3;10.6;;;;;;;68.30;96.5;1251313464000;41354;9.7;1.0;21.5;3.1;3.0;0.0
16h47m44s;;;1191.2;10.6;;;;;;;68.30;97.5;1252355098000;41354;9.7;1.0;21.6;3.1;3.0;0.0
16h47m44s;;;1190.9;10.6;;;;;;;67.75;97.7;1252480095000;41354;9.7;1.0;21.6;3.1;3.0;0.0
16h47m45s;;;1191.2;10.6;;;;;;;67.20;98.7;1253521729000;41354;9.7;1.0;21.6;3.1;3.0;0.0
16h47m46s;;;1191.1;10.6;;;;;;;67.20;99.8;1254605024000;41354;9.7;1.0;21.5;3.1;3.0;0.0
16h47m47s;;;1191.1;10.6;;;;;;;67.75;100.8;1255646663000;41354;9.7;1.0;21.5;3.1;3.0;0.0
16h47m49s;;;1191.5;10.6;;;;;;;67.75;101.8;1256688299000;41354;9.7;1.0;21.6;3.1;3.0;0.0
16h47m50s;;;1191.2;10.6;;;;;;;67.20;102.9;1257729933000;41354;9.7;1.0;21.5;3.1;3.0;0.0
16h47m51s;;;1190.8;10.6;;;;;;;67.20;103.9;1258771569000;41354;9.7;1.0;21.5;3.1;3.0;0.0
16h47m52s;;;1191.0;10.6;;;;;;;67.20;105.0;1259813203000;41354;9.7;1.0;21.5;3.1;3.0;0.0
16h47m53s;;;1191.4;10.6;;;;;;;67.20;106.0;1260854839000;41354;9.7;1.0;21.5;3.1;3.0;0.0
16h47m54s;;;1191.2;10.6;;;;;;;67.20;107.1;1261896474000;41354;9.8;1.0;21.5;3.1;3.0;0.0
16h47m54s;;;1191.1;10.6;;;;;;;69.40;107.2;1262021472000;41354;9.8;1.0;21.5;3.1;3.0;0.0
16h47m55s;;;1190.8;10.6;;;;;;;67.75;108.2;1263063109000;41354;9.8;1.0;21.5;3.1;3.0;0.0
16h47m56s;;;1191.0;10.6;;;;;;;67.20;109.3;1264146406000;41354;9.8;1.0;21.5;3.1;3.0;0.0
16h47m57s;;;1190.6;10.6;;;;;;;67.20;110.3;1265188040000;41354;9.8;1.0;21.5;3.1;3.0;0.0
16h47m58s;;;1191.5;10.6;;;;;;;68.85;111.4;1266229676000;41354;9.8;1.0;21.6;3.1;3.0;0.0
16h47m59s;;;1191.2;10.6;;;;;;;68.85;112.4;1267271309000;41354;7.3;1.0;22.2;3.1;3.0;0.0
16h48m00s;;;1191.1;10.6;;;;;;;68.85;113.5;1268312945000;41354;8.6;1.0;20.4;3.1;3.0;0.0
16h48m01s;;;1191.5;10.6;;;;;;;67.20;114.5;1269354579000;41354;9.8;1.0;18.6;3.1;3.0;0.0
16h48m02s;;;1191.0;10.6;;;;;;;66.65;115.6;1270021226000;41354;10.4;1.0;18.1;3.1;3.0;0.0
16h48m03s;;;1191.1;10.6;;;;;;;68.85;116.7;1271562847000;41354;11.6;1.0;16.8;3.1;3.0;0.0
16h48m04s;;;1191.1;10.6;;;;;;;67.75;116.9;1271687844000;41354;11.8;1.0;16.7;3.1;3.0;0.0
16h48m05s;;;1190.5;10.6;;;;;;;67.75;117.9;1272771144000;41354;12.2;1.0;16.7;3.1;3.0;0.0
16h48m06s;;;1190.8;10.6;;;;;;;68.30;119.0;1273812776000;41354;12.2;1.0;17.0;3.1;3.0;0.0
16h48m07s;;;1191.0;10.6;;;;;;;68.85;120.0;1274854412000;41354;12.2;1.0;17.4;3.1;3.0;0.0
16h48m08s;;;1191.4;10.6;;;;;;;68.85;121.1;1275896046000;41354;11.8;1.0;18.0;3.1;3.0;0.0
16h48m09s;;;1190.6;10.6;;;;;;;69.40;122.1;1276937680000;41354;11.0;1.0;18.6;3.1;3.0;0.0
16h48m10s;;;1190.8;10.6;;;;;;;69.40;123.1;1277979317000;41354;10.6;1.0;18.9;3.1;3.0;0.0
16h48m11s;;;1191.0;10.6;;;;;;;68.30;124.2;1279020953000;41354;10.3;1.0;19.4;3.1;3.0;0.0
16h48m12s;;;1190.8;10.6;;;;;;;68.30;125.2;1280062590000;41354;10.2;1.0;19.9;3.1;3.0;0.0
16h48m13s;;;1191.1;10.6;;;;;;;69.40;126.3;1281104227000;41354;10.2;1.0;20.3;3.1;3.0;0.0
16h48m13s;;;1191.0;10.6;;;;;;;67.20;126.4;1281229220000;41354;10.2;1.0;20.3;3.1;3.0;0.0
16h48m14s;;;1191.5;10.6;;;;;;;68.30;127.5;1282270852000;41354;10.1;1.0;20.4;3.1;3.0;0.0
16h48m15s;;;1190.8;10.6;;;;;;;69.40;128.5;1283312488000;41354;10.1;1.0;20.5;3.1;3.0;0.0
16h48m16s;;;1191.2;10.6;;;;;;;68.30;129.6;1284395787000;41354;10.1;1.0;20.7;3.1;3.0;0.0
16h48m17s;;;1191.2;10.6;;;;;;;68.30;130.6;1285437423000;41354;10.1;1.0;20.7;3.1;3.0;0.0
16h48m18s;;;1190.7;10.6;;;;;;;68.30;131.6;1286479059000;41354;10.1;1.0;20.7;3.1;3.0;0.0
16h48m19s;;;1191.1;10.6;;;;;;;68.30;132.7;1287520692000;41354;10.1;1.0;20.7;3.1;3.0;0.0
16h48m20s;;;1191.1;10.6;;;;;;;69.40;133.7;1288562328000;41354;10.1;1.0;20.7;3.1;3.0;0.0
16h48m21s;;;1191.2;10.6;;;;;;;68.30;134.8;1289603964000;41354;10.1;1.0;20.6;3.1;3.0;0.0
16h48m23s;;;1191.0;10.6;;;;;;;69.95;135.8;1290645597000;41354;10.1;1.0;20.6;3.1;3.0;0.0
16h48m23s;;;1190.9;10.7;;;;;;;68.85;136.0;1290770595000;41354;10.1;1.0;20.6;3.1;3.0;0.0
16h48m24s;;;1191.2;10.6;;;;;;;67.75;137.0;1291812229000;41354;10.1;1.0;20.5;3.1;3.0;0.0
16h48m25s;;;1190.9;10.6;;;;;;;67.20;138.0;1292853865000;41354;10.1;1.0;20.4;3.1;3.0;0.0
16h48m26s;;;1190.8;10.6;;;;;;;67.20;139.1;1293937164000;41354;10.2;1.0;20.3;3.1;3.0;0.0
16h48m27s;;;1190.8;10.6;;;;;;;67.75;140.1;1294978798000;41354;10.2;1.0;20.2;3.1;3.0;0.0
16h48m28s;;;1191.0;10.6;;;;;;;68.30;141.2;1296020432000;41354;10.2;1.0;20.1;3.1;3.0;0.0
16h48m29s;;;1191.1;10.6;;;;;;;68.30;142.2;1297062072000;41354;10.3;1.0;20.0;3.1;3.0;0.0
16h48m30s;;;1191.0;10.6;;;;;;;68.85;143.3;1298103706000;41354;10.3;1.0;20.0;3.1;3.0;0.0
16h48m31s;;;1191.2;10.6;;;;;;;67.20;144.3;1299145338000;41354;10.4;1.0;20.0;3.1;3.0;0.0
16h48m32s;;;1191.0;10.6;;;;;;;69.40;145.4;1300186973000;41354;10.6;1.0;19.9;3.1;3.0;0.0
16h48m32s;;;1190.9;10.7;;;;;;;67.75;145.5;1300311970000;41354;10.6;1.0;19.9;3.1;3.0;0.0
16h48m33s;;;1191.2;10.6;;;;;;;68.85;146.5;1301353604000;41354;10.6;1.0;20.0;3.1;3.0;0.0
16h48m34s;;;1190.9;10.6;;;;;;;67.75;147.6;1302395240000;41354;10.7;1.0;20.0;3.1;3.0;0.0
16h48m35s;;;1191.1;10.6;;;;;;;69.40;148.6;1303478539000;41354;10.7;1.0;20.1;3.1;3.0;0.0
16h48m36s;;;1191.4;10.6;;;;;;;67.75;149.7;1304520174000;41354;10.7;1.0;20.2;3.1;3.0;0.0
16h48m37s;;;1191.0;10.6;;;;;;;69.40;150.7;1305561808000;41354;10.8;1.0;20.2;3.1;3.0;0.0
16h48m38s;;;1191.2;10.6;;;;;;;67.75;151.8;1306603443000;41354;10.8;1.0;20.3;3.1;3.0;0.0
16h48m39s;;;1191.2;10.6;;;;;;;68.85;152.8;1307645078000;41354;10.9;1.0;20.4;3.1;3.0;0.0
16h48m41s;;;1191.4;10.6;;;;;;;68.85;153.9;1308686713000;41354;10.9;1.0;20.5;3.1;3.0;0.0
16h48m42s;;;1191.4;10.6;;;;;;;66.65;154.9;1309728349000;41354;10.9;1.0;20.5;3.1;3.0;0.0
16h48m42s;;;1190.9;10.7;;;;;;;69.40;155.0;1309853346000;41354;10.9;1.0;20.5;3.1;3.0;0.0
16h48m43s;;;1191.0;10.6;;;;;;;69.40;156.1;1310894980000;41354;10.9;1.0;20.6;3.1;3.0;0.0
16h48m44s;;;1191.2;10.6;;;;;;;68.85;157.1;1311936616000;41354;10.9;1.0;20.7;3.1;3.0;0.0
16h48m45s;;;1191.3;10.6;;;;;;;67.20;158.2;1313019917000;41354;10.8;1.0;20.7;3.1;3.0;0.0
16h48m46s;;;1191.3;10.6;;;;;;;68.85;159.2;1314061553000;41354;10.7;1.0;20.8;3.1;3.0;0.0
16h48m47s;;;1191.1;10.6;;;;;;;68.30;160.3;1315103187000;41354;10.6;1.0;20.8;3.1;3.0;0.0
16h48m48s;;;1190.7;10.6;;;;;;;68.85;161.3;1316144820000;41354;10.4;1.0;20.9;3.1;3.0;0.0
16h48m49s;;;1190.4;10.6;;;;;;;68.85;162.4;1317186457000;41354;10.3;1.0;20.9;3.1;3.0;0.0
16h48m50s;;;1190.9;10.6;;;;;;;68.85;163.4;1318228090000;41354;10.3;1.0;20.9;3.1;3.0;0.0
16h48m51s;;;1190.6;10.6;;;;;;;69.95;164.4;1319269726000;41354;10.2;1.0;20.9;3.1;3.0;0.0
16h48m51s;;;1191.3;10.7;;;;;;;68.85;164.6;1319394723000;41354;10.2;1.0;20.9;3.1;3.0;0.0
16h48m52s;;;1190.5;10.6;;;;;;;68.30;165.6;1320436358000;41354;10.2;1.0;20.9;3.1;3.0;0.0
16h48m53s;;;1191.1;10.6;;;;;;;69.40;166.7;1321519657000;41354;10.2;1.0;20.9;3.1;3.0;0.0
16h48m54s;;;1190.8;10.6;;;;;;;67.20;167.7;1322561291000;41354;10.1;1.0;20.9;3.1;3.0;0.0
16h48m55s;;;1191.1;10.6;;;;;;;68.85;168.8;1323602926000;41354;10.1;1.0;21.0;3.1;3.0;0.0
16h48m56s;;;1190.8;10.6;;;;;;;69.40;169.8;1324644561000;41354;10.1;1.0;21.0;3.1;3.0;0.0
16h48m58s;;;1191.1;10.6;;;;;;;69.40;170.9;1325686196000;41354;10.1;1.0;21.1;3.1;3.0;0.0
16h48m59s;;;1191.0;10.6;;;;;;;67.75;171.9;1326727830000;41354;10.1;1.0;21.1;3.1;3.0;0.0
16h49m00s;;;1191.5;10.6;;;;;;;68.30;172.9;1327769468000;41354;10.1;1.0;21.2;3.1;3.0;0.0
16h49m01s;;;1191.2;10.6;;;;;;;68.85;174.0;1328811104000;41354;10.1;1.0;21.2;3.1;3.0;0.0
16h49m01s;;;1191.1;10.7;;;;;;;68.85;174.1;1328977766000;41354;10.1;1.0;21.2;3.1;3.0;0.0
16h49m02s;;;1191.2;10.6;;;;;;;67.20;175.2;1330019397000;41354;10.1;1.0;21.2;3.1;3.0;0.0
16h49m03s;;;1190.3;10.6;;;;;;;67.75;176.2;1331061035000;41354;10.1;1.0;21.3;3.1;3.0;0.0
16h49m04s;;;1190.6;10.6;;;;;;;68.30;177.3;1332102668000;41354;10.1;1.0;21.4;3.1;3.0;0.0
16h49m05s;;;1190.8;10.6;;;;;;;69.40;178.3;1333144302000;41354;10.0;1.0;21.4;3.1;3.0;0.0
16h49m06s;;;1191.2;10.6;;;;;;;67.20;179.4;1334185941000;41354;10.0;1.0;21.4;3.1;3.0;0.0
16h49m07s;;;1191.2;10.6;;;;;;;68.30;180.4;1335227575000;41354;9.9;1.0;21.5;3.1;3.0;0.0
16h49m08s;;;1191.3;10.6;;;;;;;68.30;181.4;1336269210000;41354;9.9;1.0;21.5;3.1;3.0;0.0
16h49m09s;;;1191.0;10.6;;;;;;;68.85;182.5;1337310843000;41354;9.9;1.0;21.5;3.1;3.0;0.0
16h49m10s;;;1190.9;10.6;;;;;;;69.40;183.5;1338352480000;41354;9.9;1.0;21.5;3.1;3.0;0.0
16h49m10s;;;1190.9;10.7;;;;;;;69.40;183.7;1338477477000;41354;9.9;1.0;21.5;3.1;3.0;0.0
16h49m11s;;;1190.7;10.6;;;;;;;69.40;184.7;1339519110000;41354;9.9;1.0;21.5;3.1;3.0;0.0
16h49m12s;;;1191.1;10.6;;;;;;;69.95;185.7;1340560745000;41354;9.9;1.0;21.6;3.1;3.0;0.0
16h49m13s;;;1190.8;10.6;;;;;;;69.40;186.8;1341644044000;41354;9.9;1.0;21.6;3.1;3.0;0.0
16h49m15s;;;1191.0;10.6;;;;;;;69.40;187.8;1342685679000;41354;9.9;1.0;21.6;3.1;3.0;0.0
16h49m16s;;;1191.1;10.6;;;;;;;67.20;188.9;1343727315000;41354;9.9;1.0;21.6;3.1;3.0;0.0
16h49m17s;;;1191.5;10.6;;;;;;;68.30;189.9;1344768948000;41354;9.9;1.0;21.6;3.1;3.0;0.0
16h49m18s;;;1191.4;10.6;;;;;;;67.75;191.0;1345810586000;41354;9.9;1.0;21.6;3.1;3.0;0.0
16h49m19s;;;1191.3;10.6;;;;;;;68.30;192.0;1346852220000;41354;9.9;1.0;21.6;3.1;3.0;0.0
16h49m20s;;;1190.8;10.6;;;;;;;68.30;193.1;1347893856000;41354;9.9;1.0;21.6;3.1;3.0;0.0
16h49m20s;;;1191.0;10.7;;;;;;;68.30;193.2;1348018853000;41354;9.9;1.0;21.6;3.1;3.0;0.0
16h49m21s;;;1191.3;10.6;;;;;;;68.30;194.2;1349060489000;41354;9.9;1.0;21.6;3.1;3.0;0.0
16h49m22s;;;1190.9;10.6;;;;;;;68.85;195.3;1350143786000;41354;9.9;1.0;21.7;3.1;3.0;0.0
16h49m23s;;;1190.5;10.6;;;;;;;69.40;196.3;1351185421000;41354;9.9;1.0;21.7;3.1;3.0;0.0
16h49m24s;;;1191.1;10.6;;;;;;;68.30;197.4;1352227057000;41354;9.9;1.0;21.7;3.1;3.0;0.0
16h49m25s;;;1190.6;10.6;;;;;;;68.85;198.4;1353268690000;41354;9.9;1.0;21.7;3.1;3.0;0.0
16h49m26s;;;1190.7;10.6;;;;;;;68.85;199.5;1354310326000;41354;9.9;1.0;21.8;3.1;3.0;0.0
16h49m27s;;;1190.9;10.6;;;;;;;69.95;200.5;1355351962000;41354;9.8;1.0;21.8;3.1;3.0;0.0
16h49m28s;;;1190.9;10.6;;;;;;;68.30;201.6;1356393595000;41354;9.8;1.0;21.8;3.1;3.0;0.0
16h49m29s;;;1191.3;10.6;;;;;;;68.85;202.6;1357435233000;41354;9.8;1.0;21.8;3.1;3.0;0.0
16h49m29s;;;1191.0;10.7;;;;;;;69.95;202.7;1357560229000;41354;9.8;1.0;21.8;3.1;3.0;0.0
16h49m30s;;;1190.8;10.6;;;;;;;69.40;203.8;1358601864000;41354;9.8;1.0;21.8;3.1;3.0;0.0
