HMS;Lat;Long;Pression;TempC;RLux;GLux;BLux;XMagneto;YMagneto;ZMagneto;TempCPU;Delta(s);TStamp;ExpTime;AnG;DiG;Lux;RedG;BlueG;Bright;TStamp2;ExpTime2;AnG2;DiG2;Lux2;RedG2;BlueG2;Bright2
10h21m49s;;;1009.2;19.3;706;871;469;;;;55.10;33.3;197585640000;3125;1.0;1.0;938.8;1.0;1.8;0.0;197564216000;2814;1.0;1.0;1248.9;1.0;1.8;0.0
10h21m50s;;;1009.3;19.3;659;810;435;;;;55.10;34.4;198627132000;3155;1.0;1.0;955.9;1.0;1.8;0.0;198605699000;2814;1.0;1.0;1198.9;1.0;1.8;0.0
10h21m55s;;;1009.5;19.3;655;807;436;;;;53.45;35.4;199210370000;3125;1.0;1.0;953.5;1.0;1.8;0.0;202938277000;2814;1.0;1.0;3720.1;1.0;1.8;0.0
10h21m56s;;;1009.2;19.3;1352;1644;919;;;;54.00;39.8;204042888000;1288;1.0;1.0;3765.8;1.0;1.8;0.0;204021407000;1288;1.0;1.0;3916.3;1.0;1.8;0.0
10h22m03s;;;1009.3;19.3;1207;1558;867;;;;51.25;40.8;204209527000;1288;1.0;1.0;3396.7;1.0;1.8;0.0;204396335000;1273;1.0;1.0;2977.9;1.0;1.8;0.0
10h22m04s;;;1009.5;19.3;650;977;577;;;;53.45;47.8;211999884000;2725;1.0;1.0;1077.1;1.0;1.8;0.0;212019993000;2503;1.0;1.0;1173.6;1.0;1.8;0.0
10h22m04s;;;1009.6;19.3;563;887;546;;;;54.00;48.3;212583123000;2829;1.0;1.0;671.5;1.3;1.8;0.0;212561565000;2503;1.0;1.0;1042.9;1.3;1.8;0.0
10h22m05s;;;1032.7;19.3;91;354;327;;;;54.00;49.4;213624613000;15999;1.5;1.0;217.2;1.3;1.8;0.0;213603044000;15821;1.5;1.0;226.5;1.3;1.8;0.0
10h22m06s;;;1077.0;19.2;95;356;323;;;;55.10;50.4;214666132000;16177;1.5;1.0;216.9;1.3;1.8;0.0;214686189000;15673;1.5;1.0;226.4;1.3;1.8;0.0
10h22m08s;;;1118.2;19.1;64;333;316;;;;54.55;51.5;215707594000;15480;1.5;1.0;227.4;1.3;1.8;0.0;215727670000;15288;1.5;1.0;232.2;1.3;1.8;0.0
10h22m09s;;;1162.8;19.0;67;344;323;;;;55.10;52.5;216749087000;15614;1.5;1.0;221.3;1.3;1.8;0.0;216769156000;15436;1.5;1.0;225.5;1.3;1.8;0.0
10h22m10s;;;1210.1;18.9;72;357;330;;;;55.65;53.6;217832236000;16206;1.5;1.0;216.4;1.3;1.8;0.0;217810638000;16177;1.5;1.0;221.8;1.3;1.8;0.0
10h22m11s;;;1261.4;18.8;69;357;328;;;;56.75;54.6;218873730000;15555;1.5;1.0;222.4;1.3;1.8;0.0;218852126000;15880;1.5;1.0;226.2;1.3;1.8;0.0
10h22m12s;;;1315.8;18.7;83;372;333;;;;56.75;55.7;219915221000;14192;1.5;1.0;235.1;1.3;1.8;0.0;219893607000;14088;1.5;1.0;240.8;1.3;1.8;0.0
10h22m13s;;;1373.4;18.6;79;382;331;;;;56.75;56.7;220956711000;13066;1.5;1.0;263.7;1.3;1.8;0.0;220976741000;13036;1.5;1.0;274.0;1.3;1.8;0.0
10h22m14s;;;1393.1;18.5;81;383;321;;;;56.20;57.8;221998205000;12473;1.5;1.0;284.4;1.3;1.8;0.0;222018227000;12280;1.5;1.0;295.5;1.3;1.8;0.0
10h22m19s;;;1383.5;18.1;80;359;320;;;;58.40;62.8;227080685000;10266;1.5;1.0;286.9;7.6;1.2;0.0;227059001000;10251;1.5;1.0;288.5;7.6;1.2;0.0
10h22m20s;;;1400.3;18.1;71;361;322;;;;57.85;63.9;228122174000;10073;1.5;1.0;279.2;7.6;1.2;0.0;228100482000;10147;1.5;1.0;281.1;7.6;1.2;0.0
10h22m21s;;;1445.5;18.1;73;356;313;;;;58.40;64.9;229163668000;9999;1.5;1.0;293.4;7.6;1.2;0.0;229141972000;9999;1.4;1.0;297.5;7.6;1.2;0.0
10h22m22s;;;1503.3;18.0;81;375;316;;;;58.95;66.0;230205158000;9999;1.5;1.0;318.9;7.6;1.2;0.0;230225106000;9999;1.4;1.0;330.4;7.6;1.2;0.0
10h22m23s;;;1551.4;18.0;86;365;300;;;;58.95;67.0;231246650000;10073;1.5;1.0;383.7;7.6;1.2;0.0;231266592000;9999;1.5;1.0;390.8;7.6;1.2;0.0
10h22m24s;;;1548.4;17.9;83;356;293;;;;58.95;68.1;232288142000;9999;1.4;1.0;371.8;7.6;1.2;0.0;232308073000;9999;1.4;1.0;378.8;7.6;1.2;0.0
10h22m25s;;;1548.6;17.9;85;353;294;;;;59.50;69.1;233371292000;9999;1.4;1.0;369.5;7.6;1.2;0.0;233349563000;9999;1.4;1.0;377.0;7.6;1.2;0.0
10h22m26s;;;1547.4;17.9;85;352;299;;;;60.05;70.2;234412784000;9999;1.4;1.0;345.3;7.6;1.2;0.0;234391043000;9999;1.4;1.0;353.5;7.6;1.2;0.0
10h22m27s;;;1542.8;17.8;82;345;291;;;;60.60;71.2;235454276000;9999;1.5;1.0;339.6;7.6;1.2;0.0;235474183000;9999;1.4;1.0;345.4;7.6;1.2;0.0
10h22m28s;;;1540.4;17.8;76;337;287;;;;60.05;72.3;236495768000;9999;1.4;1.0;336.1;7.6;1.2;0.0;236515675000;9999;1.4;1.0;339.3;7.6;1.2;0.0
10h22m29s;;;1549.3;17.8;78;339;288;;;;60.60;72.8;237079008000;9999;1.4;1.0;385.9;7.9;1.3;0.0;237057235000;9999;1.4;1.0;389.8;7.9;1.3;0.0
10h22m30s;;;1548.5;17.8;78;340;285;;;;59.50;73.9;238120495000;9999;1.4;1.0;382.5;7.9;1.3;0.0;238140382000;9999;1.3;1.0;390.1;7.9;1.3;0.0
10h22m31s;;;1548.3;17.8;78;339;285;;;;61.15;74.9;239161987000;9999;1.3;1.0;381.1;7.9;1.3;0.0;239181863000;9999;1.3;1.0;389.1;7.9;1.3;0.0
10h22m32s;;;1548.4;17.7;78;339;284;;;;58.95;76.0;240203479000;9999;1.3;1.0;380.0;7.9;1.3;0.0;240223347000;9999;1.3;1.0;388.0;7.9;1.3;0.0
10h22m33s;;;1547.8;17.7;78;338;284;;;;60.60;77.0;241244972000;9999;1.3;1.0;379.2;7.9;1.3;0.0;241264831000;9999;1.3;1.0;387.1;7.9;1.3;0.0
10h22m34s;;;1548.3;17.7;78;337;283;;;;61.15;78.1;242328122000;9999;1.3;1.0;378.3;7.9;1.3;0.0;242306311000;9999;1.3;1.0;386.3;7.9;1.3;0.0
10h22m35s;;;1548.3;17.7;78;337;283;;;;61.15;79.1;243369614000;9999;1.3;1.0;377.5;7.9;1.3;0.0;243347794000;9999;1.3;1.0;385.5;7.9;1.3;0.0
10h22m36s;;;1548.6;17.7;78;336;282;;;;59.50;80.2;244411106000;9999;1.3;1.0;376.8;7.9;1.3;0.0;244389279000;9999;1.3;1.0;384.6;7.9;1.3;0.0
10h22m37s;;;1548.4;17.7;77;336;282;;;;61.15;81.2;245452599000;9999;1.3;1.0;376.0;7.9;1.3;0.0;245430760000;9999;1.3;1.0;384.0;7.9;1.3;0.0
10h22m38s;;;1548.3;17.7;78;336;282;;;;62.25;82.3;246494090000;9999;1.3;1.0;375.7;7.9;1.3;0.0;246513902000;9999;1.3;1.0;383.7;7.9;1.3;0.0
10h22m38s;;;1548.6;17.7;78;336;281;;;;61.15;82.4;246619070000;9999;1.3;1.0;375.7;7.9;1.3;0.0;246638877000;9999;1.3;1.0;383.6;7.9;1.3;0.0
10h22m39s;;;1548.6;17.7;77;335;281;;;;61.15;83.4;247660561000;9999;1.3;1.0;375.4;7.9;1.3;0.0;247680366000;9999;1.3;1.0;383.3;7.9;1.3;0.0
10h22m41s;;;1548.5;17.7;77;335;281;;;;61.70;84.5;248743714000;9999;1.3;1.0;374.8;7.9;1.3;0.0;248721846000;9999;1.3;1.0;382.8;7.9;1.3;0.0
10h22m42s;;;1548.2;17.7;77;335;281;;;;60.60;85.5;249785204000;9999;1.3;1.0;374.4;7.9;1.3;0.0;249763332000;9999;1.3;1.0;382.4;7.9;1.3;0.0
10h22m43s;;;1548.3;17.7;77;335;281;;;;61.15;86.6;250826698000;9999;1.3;1.0;374.7;7.9;1.3;0.0;250804816000;9999;1.3;1.0;382.4;7.9;1.3;0.0
10h22m44s;;;1548.4;17.7;77;335;281;;;;60.60;87.6;251868189000;9999;1.3;1.0;374.9;7.9;1.3;0.0;251887955000;9999;1.3;1.0;382.7;7.9;1.3;0.0
10h22m45s;;;1548.3;17.7;78;335;281;;;;62.25;88.7;252909678000;9999;1.3;1.0;374.7;7.9;1.3;0.0;252929435000;9999;1.3;1.0;382.6;7.9;1.3;0.0
10h22m46s;;;1548.0;17.7;77;335;281;;;;62.25;89.7;253992831000;9999;1.3;1.0;374.6;7.9;1.3;0.0;253970922000;9999;1.3;1.0;382.3;7.9;1.3;0.0
10h22m47s;;;1547.8;17.7;77;335;281;;;;61.70;90.8;255034324000;9999;1.3;1.0;374.6;7.9;1.3;0.0;255012403000;9999;1.3;1.0;382.6;7.9;1.3;0.0
10h22m48s;;;1548.4;17.7;77;335;281;;;;63.35;91.8;256075816000;9999;1.3;1.0;374.2;7.9;1.3;0.0;256053887000;9999;1.3;1.0;382.0;7.9;1.3;0.0
10h22m48s;;;1548.2;17.7;77;335;281;;;;61.15;92.0;256200794000;9999;1.3;1.0;374.3;7.9;1.3;0.0;256220524000;9999;1.3;1.0;382.1;7.9;1.3;0.0
10h22m49s;;;1548.1;17.7;77;335;281;;;;61.70;93.0;257242288000;9999;1.4;1.0;374.4;7.9;1.3;0.0;257262011000;9999;1.3;1.0;382.3;7.9;1.3;0.0
10h22m50s;;;1548.2;17.7;77;336;281;;;;61.70;94.0;258283781000;9999;1.4;1.0;375.2;7.9;1.3;0.0;258303490000;9999;1.3;1.0;383.1;7.9;1.3;0.0
10h22m51s;;;1548.2;17.7;77;336;282;;;;62.25;95.1;259366929000;9999;1.4;1.0;375.8;7.9;1.3;0.0;259344979000;9999;1.3;1.0;383.5;7.9;1.3;0.0
10h22m52s;;;1548.2;17.7;78;336;282;;;;61.15;96.1;260408423000;9999;1.4;1.0;375.7;7.9;1.3;0.0;260386458000;9999;1.3;1.0;383.4;7.9;1.3;0.0
10h22m53s;;;1548.2;17.7;78;337;283;;;;62.80;97.2;261449916000;9999;1.4;1.0;376.8;7.9;1.3;0.0;261427940000;9999;1.3;1.0;384.6;7.9;1.3;0.0
10h22m54s;;;1548.4;17.7;78;337;283;;;;62.80;98.2;262491409000;9999;1.4;1.0;377.4;7.9;1.3;0.0;262469423000;9999;1.3;1.0;385.4;7.9;1.3;0.0
10h22m55s;;;1548.2;17.7;78;338;284;;;;62.80;99.3;263532892000;9999;1.4;1.0;378.2;7.9;1.3;0.0;263552565000;9999;1.3;1.0;386.1;7.9;1.3;0.0
10h22m56s;;;1548.3;17.7;78;338;284;;;;63.35;100.3;264574389000;9999;1.4;1.0;378.8;7.9;1.3;0.0;264594050000;9999;1.3;1.0;386.7;7.9;1.3;0.0
10h22m57s;;;1548.1;17.7;78;340;285;;;;62.80;101.4;265615881000;9999;1.4;1.0;379.7;7.9;1.3;0.0;265635534000;9999;1.3;1.0;387.5;7.9;1.3;0.0
10h22m58s;;;1548.6;17.7;78;340;285;;;;62.80;101.5;265740861000;9999;1.4;1.0;379.6;7.9;1.3;0.0;265760513000;9999;1.3;1.0;387.5;7.9;1.3;0.0
10h22m59s;;;1548.3;17.7;78;340;286;;;;64.45;102.5;266782352000;9999;1.4;1.0;380.6;7.9;1.3;0.0;266801992000;9999;1.3;1.0;388.5;7.9;1.3;0.0
10h23m00s;;;1548.4;17.7;79;341;286;;;;63.35;103.6;267865508000;9999;1.4;1.0;381.4;7.9;1.3;0.0;267843477000;9999;1.3;1.0;389.3;7.9;1.3;0.0
10h23m01s;;;1548.4;17.7;79;342;287;;;;63.35;104.6;268906998000;9999;1.4;1.0;382.1;7.9;1.3;0.0;268884960000;9999;1.3;1.0;390.1;7.9;1.3;0.0
10h23m02s;;;1548.5;17.7;79;343;288;;;;62.80;105.7;269948489000;9999;1.4;1.0;383.0;7.9;1.3;0.0;269926447000;9999;1.3;1.0;390.9;7.9;1.3;0.0
10h23m03s;;;1548.5;17.7;79;344;289;;;;62.80;106.7;270989984000;9999;1.4;1.0;384.3;7.9;1.3;0.0;271009585000;9999;1.3;1.0;392.3;7.9;1.3;0.0
10h23m04s;;;1548.7;17.7;80;345;290;;;;64.45;107.8;272031474000;9999;1.3;1.0;386.0;7.9;1.3;0.0;272051069000;9999;1.3;1.0;394.0;7.9;1.3;0.0
10h23m05s;;;1548.4;17.7;80;346;291;;;;64.45;108.8;273072968000;9999;1.3;1.0;387.2;7.9;1.3;0.0;273092551000;9999;1.3;1.0;395.3;7.9;1.3;0.0
10h23m06s;;;1547.8;17.7;80;347;292;;;;63.35;109.9;274156118000;9999;1.3;1.0;388.6;7.9;1.3;0.0;274134034000;9999;1.3;1.0;396.6;7.9;1.3;0.0
10h23m07s;;;1548.3;17.7;80;348;293;;;;64.45;110.9;275197610000;9999;1.3;1.0;390.0;7.9;1.3;0.0;275175521000;9999;1.3;1.0;398.2;7.9;1.3;0.0
10h23m07s;;;1548.7;17.7;80;348;293;;;;63.35;111.1;275322592000;9999;1.3;1.0;390.1;7.9;1.3;0.0;275342155000;9999;1.3;1.0;398.3;7.9;1.3;0.0
10h23m08s;;;1548.2;17.7;81;349;294;;;;62.80;112.1;276364081000;9999;1.3;1.0;391.4;7.9;1.3;0.0;276383642000;9999;1.3;1.0;399.5;7.9;1.3;0.0
10h23m09s;;;1548.3;17.7;81;351;295;;;;64.45;113.2;277405577000;9999;1.3;1.0;392.6;7.9;1.3;0.0;277425127000;9999;1.3;1.0;400.9;7.9;1.3;0.0
10h23m10s;;;1548.8;17.7;81;352;296;;;;65.00;114.2;278447065000;9999;1.3;1.0;393.8;7.9;1.3;0.0;278466605000;9999;1.3;1.0;402.3;7.9;1.3;0.0
10h23m11s;;;1548.0;17.7;81;353;297;;;;65.55;115.3;279530217000;9999;1.3;1.0;395.2;7.9;1.3;0.0;279508090000;9999;1.3;1.0;403.5;7.9;1.3;0.0
10h23m12s;;;1548.4;17.7;82;354;298;;;;64.45;116.3;280571709000;9999;1.3;1.0;396.7;7.9;1.3;0.0;280549572000;9999;1.3;1.0;404.9;7.9;1.3;0.0
10h23m13s;;;1548.2;17.7;82;355;299;;;;63.35;117.4;281613201000;9999;1.3;1.0;398.1;7.9;1.3;0.0;281591060000;9999;1.3;1.0;406.3;7.9;1.3;0.0
10h23m14s;;;1548.4;17.7;82;357;300;;;;65.55;118.4;282654694000;9999;1.3;1.0;399.4;7.9;1.3;0.0;282632542000;9999;1.3;1.0;407.8;7.9;1.3;0.0
10h23m15s;;;1548.6;17.7;83;358;302;;;;64.45;119.5;283696188000;9999;1.3;1.0;401.1;7.9;1.3;0.0;283715685000;9999;1.3;1.0;409.5;7.9;1.3;0.0
10h23m17s;;;1548.4;17.7;83;359;303;;;;64.45;120.5;284737681000;9999;1.3;1.0;402.7;7.9;1.3;0.0;284757167000;9999;1.2;1.0;411.1;7.9;1.3;0.0
10h23m17s;;;1547.9;17.7;83;360;303;;;;65.55;120.6;284862658000;9999;1.3;1.0;402.9;7.9;1.3;0.0;284882147000;9999;1.2;1.0;411.3;7.9;1.3;0.0
10h23m18s;;;1548.8;17.7;83;361;304;;;;65.00;121.7;285904150000;9999;1.3;1.0;404.5;7.9;1.3;0.0;285923628000;9999;1.2;1.0;412.9;7.9;1.3;0.0
10h23m19s;;;1548.5;17.6;84;362;305;;;;65.55;122.7;286945643000;9999;1.3;1.0;406.0;7.9;1.3;0.0;286965108000;9999;1.2;1.0;414.6;7.9;1.3;0.0
10h23m20s;;;1548.0;17.7;84;364;306;;;;65.00;123.8;288028791000;9999;1.3;1.0;407.8;7.9;1.3;0.0;288006595000;9999;1.2;1.0;416.2;7.9;1.3;0.0
10h23m21s;;;1548.4;17.7;84;366;308;;;;65.55;124.8;289070287000;9999;1.3;1.0;409.3;7.9;1.3;0.0;289048082000;9999;1.2;1.0;417.7;7.9;1.3;0.0
10h23m22s;;;1548.7;17.7;84;366;309;;;;64.45;125.9;290111779000;9999;1.3;1.0;410.6;7.9;1.3;0.0;290131222000;9999;1.2;1.0;419.1;7.9;1.3;0.0
10h23m23s;;;1548.6;17.7;85;367;310;;;;66.10;126.9;291153273000;9999;1.3;1.0;412.1;7.9;1.3;0.0;291172705000;9999;1.2;1.0;420.5;7.9;1.3;0.0
10h23m24s;;;1548.4;17.7;85;369;311;;;;67.20;128.0;292194763000;9999;1.3;1.0;413.2;7.9;1.3;0.0;292214187000;9999;1.2;1.0;421.8;7.9;1.3;0.0
10h23m25s;;;1548.5;17.7;85;370;312;;;;65.00;129.0;293236256000;9999;1.3;1.0;414.4;7.9;1.3;0.0;293255671000;9999;1.2;1.0;422.9;7.9;1.3;0.0
10h23m26s;;;1548.6;17.7;85;371;313;;;;66.10;130.1;294319409000;9999;1.3;1.0;415.6;7.9;1.3;0.0;294297157000;9999;1.2;1.0;424.0;7.9;1.3;0.0
10h23m26s;;;1548.1;17.7;85;371;313;;;;66.65;130.2;294444389000;9999;1.3;1.0;415.6;7.9;1.3;0.0;294463790000;9999;1.2;1.0;424.1;7.9;1.3;0.0
10h23m27s;;;1548.3;17.7;86;372;314;;;;67.20;131.2;295485882000;9999;1.3;1.0;416.7;7.9;1.3;0.0;295505277000;9999;1.2;1.0;425.2;7.9;1.3;0.0
10h23m28s;;;1548.4;17.7;86;372;314;;;;65.55;132.3;296527373000;9999;1.3;1.0;417.5;7.9;1.3;0.0;296546764000;9999;1.2;1.0;426.0;7.9;1.3;0.0
10h23m29s;;;1548.7;17.7;86;373;315;;;;66.65;133.3;297568866000;9999;1.3;1.0;418.1;7.9;1.3;0.0;297588243000;9999;1.2;1.0;426.8;7.9;1.3;0.0
10h23m30s;;;1548.3;17.7;86;374;315;;;;65.55;134.4;298652020000;9999;1.3;1.0;418.8;7.9;1.3;0.0;298629725000;9999;1.2;1.0;427.3;7.9;1.3;0.0
10h23m31s;;;1548.3;17.7;86;374;316;;;;66.10;135.4;299693511000;9999;1.2;1.0;419.5;7.9;1.3;0.0;299671213000;9999;1.2;1.0;427.9;7.9;1.3;0.0
10h23m33s;;;1548.7;17.7;86;375;316;;;;66.10;136.5;300735003000;9999;1.2;1.0;419.9;7.9;1.3;0.0;300754354000;9999;1.2;1.0;428.4;7.9;1.3;0.0
10h23m34s;;;1548.2;17.7;86;375;317;;;;66.65;137.5;301776496000;9999;1.2;1.0;420.5;7.9;1.3;0.0;301795841000;9999;1.2;1.0;428.8;7.9;1.3;0.0
10h23m35s;;;1548.6;17.7;87;376;317;;;;66.65;138.6;302817988000;9999;1.2;1.0;420.8;7.9;1.3;0.0;302837326000;9999;1.2;1.0;429.1;7.9;1.3;0.0
10h23m36s;;;1548.3;17.7;87;376;317;;;;66.65;139.6;303901138000;9999;1.2;1.0;421.2;7.9;1.3;0.0;303878805000;9999;1.2;1.0;429.6;7.9;1.3;0.0
10h23m36s;;;1548.2;17.7;87;376;317;;;;67.20;139.8;304026119000;9999;1.2;1.0;421.2;7.9;1.3;0.0;304045442000;9999;1.2;1.0;429.7;7.9;1.3;0.0
10h23m37s;;;1548.2;17.7;87;376;317;;;;66.65;140.8;305067612000;9999;1.2;1.0;421.6;7.9;1.3;0.0;305086928000;9999;1.2;1.0;430.0;7.9;1.3;0.0
10h23m38s;;;1548.0;17.7;87;376;318;;;;66.10;141.9;306109105000;9999;1.2;1.0;422.0;7.9;1.3;0.0;306128409000;9999;1.2;1.0;430.3;7.9;1.3;0.0
10h23m39s;;;1548.6;17.7;87;377;318;;;;67.75;142.9;307192257000;9999;1.2;1.0;422.3;7.9;1.3;0.0;307169896000;9999;1.2;1.0;430.7;7.9;1.3;0.0
10h23m40s;;;1548.5;17.7;87;377;318;;;;66.65;144.0;308233750000;9999;1.2;1.0;422.7;7.9;1.3;0.0;308211378000;9999;1.2;1.0;430.9;7.9;1.3;0.0
10h23m41s;;;1548.7;17.7;87;377;318;;;;67.20;145.0;309275241000;9999;1.2;1.0;422.9;7.9;1.3;0.0;309252861000;9999;1.2;1.0;431.1;7.9;1.3;0.0
10h23m42s;;;1548.0;17.7;87;377;318;;;;66.65;146.1;310316733000;9999;1.2;1.0;423.0;7.9;1.3;0.0;310294349000;9999;1.2;1.0;431.3;7.9;1.3;0.0
10h23m43s;;;1548.4;17.7;87;377;318;;;;67.20;147.1;311358231000;9999;1.2;1.0;423.0;7.9;1.3;0.0;311377491000;9999;1.2;1.0;431.3;7.9;1.3;0.0
